Unit Code,TotalHoursInDAData,RegOfferHours,RegAwardHours,SpinOfferHours,SpinAwardHours,SuppOfferHours,SuppAwardHours,STROfferHours,STRAwardHours,RegOfferFreq,RegAwardFreqOverall,RegHitRateIfOffered,SpinOfferFreq,SpinAwardFreqOverall,SpinHitRateIfOffered,SuppOfferFreq,SuppAwardFreqOverall,SuppHitRateIfOffered,STROfferFreq,STRAwardFreqOverall,STRHitRateIfOffered
A6439,8744,8768,55,8768,62,8768,0,0,56,1.0027447392497713,0.006290027447392497,0.006272810218978102,1.0027447392497713,0.007090576395242452,0.007071167883211679,1.0027447392497713,0.0,0.0,0.0,0.006404391582799634,0.0
A6440,8744,8768,0,8768,0,8768,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A6441,8744,8768,0,8768,0,8768,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A6442,8744,8768,3415,8768,582,8768,0,0,2820,1.0027447392497713,0.39055352241537056,0.3894844890510949,1.0027447392497713,0.06655992680695334,0.06637773722627738,1.0027447392497713,0.0,0.0,0.0,0.32250686184812444,0.0
A6446,8744,8663,0,8768,0,0,0,0,0,0.9907365050320219,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6449,8744,8768,0,8768,0,0,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6452,5816,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6458,8744,8768,33,8768,0,8768,0,0,13,1.0027447392497713,0.0037740164684354986,0.0037636861313868615,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0014867337602927722,0.0
A6459,8744,8768,342,8768,6,8768,0,0,331,1.0027447392497713,0.039112534309240624,0.03900547445255474,1.0027447392497713,0.0006861848124428179,0.0006843065693430657,1.0027447392497713,0.0,0.0,0.0,0.037854528819762125,0.0
A6460,8744,8768,0,8768,913,8768,0,0,839,1.0027447392497713,0.0,0.0,1.0027447392497713,0.10441445562671546,0.1041286496350365,1.0027447392497713,0.0,0.0,0.0,0.09595150960658737,0.0
A6461,8744,8768,0,8768,990,8768,0,0,915,1.0027447392497713,0.0,0.0,1.0027447392497713,0.11322049405306496,0.11291058394160584,1.0027447392497713,0.0,0.0,0.0,0.10464318389752973,0.0
A6601,8744,5172,459,8768,1371,8768,0,0,1278,0.5914913083257091,0.05249313815187557,0.08874709976798144,1.0027447392497713,0.1567932296431839,0.15636405109489052,1.0027447392497713,0.0,0.0,0.0,0.14615736505032023,0.0
A6606,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6607,8744,8514,0,8768,0,0,0,0,0,0.9736962488563586,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6611,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6612,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6616,8744,8768,0,8768,0,8768,25,0,1366,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0028591033851784083,0.0028512773722627737,0.0,0.15622140896614822,0.0
A6617,8744,8768,0,8768,0,8768,23,0,1123,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0026303751143641353,0.0026231751824817517,0.0,0.1284309240622141,0.0
A6618,8744,8768,0,8768,0,8768,0,0,528,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.06038426349496798,0.0
A6619,8744,8768,0,8768,0,8768,0,0,517,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.05912625800548948,0.0
A6620,8744,8765,0,8768,0,0,0,0,0,1.00240164684355,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6625,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6627,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6634,8744,0,0,8768,0,0,0,0,0,0.0,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6639,5816,5840,0,0,0,0,0,0,0,1.0041265474552958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6662,8744,8521,0,8768,0,8768,0,0,258,0.9744967978042086,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.02950594693504117,0.0
A6663,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6664,8744,6402,0,8768,219,8768,0,8713,3242,0.7321591948764867,0.0,0.0,1.0027447392497713,0.025045745654162854,0.024977189781021897,1.0027447392497713,0.0,0.0,0.9964547118023788,0.37076852698993595,0.37208768506828876
A6665,8744,6344,0,8768,208,8768,0,8713,1502,0.7255260750228728,0.0,0.0,1.0027447392497713,0.023787740164684355,0.023722627737226276,1.0027447392497713,0.0,0.0,0.9964547118023788,0.17177493138151875,0.17238608975094685
A6667,8744,6728,0,8768,79,8768,0,8713,849,0.7694419030192132,0.0,0.0,1.0027447392497713,0.009034766697163769,0.009010036496350364,1.0027447392497713,0.0,0.0,0.9964547118023788,0.09709515096065874,0.09744060599104785
A6673,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6674,8744,8522,0,8768,0,8768,0,0,0,0.9746111619396157,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A6680,8744,7891,0,8768,0,8768,0,0,3621,0.9024473924977127,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.4141125343092406,0.0
A6682,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6683,8000,8024,0,8024,0,0,0,0,0,1.003,0.0,0.0,1.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6684,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6685,8744,6556,0,8768,104,8768,0,8713,2339,0.7497712717291857,0.0,0.0,1.0027447392497713,0.011893870082342177,0.011861313868613138,1.0027447392497713,0.0,0.0,0.9964547118023788,0.26749771271729184,0.2684494433604958
A6686,8744,7484,0,8768,128,8768,0,8713,3484,0.8559011893870082,0.0,0.0,1.0027447392497713,0.01463860933211345,0.014598540145985401,1.0027447392497713,0.0,0.0,0.9964547118023788,0.39844464775846294,0.3998622747618501
A6687,8744,6688,13,8768,6,8768,0,8713,197,0.7648673376029277,0.0014867337602927722,0.00194377990430622,1.0027447392497713,0.0006861848124428179,0.0006843065693430657,1.0027447392497713,0.0,0.0,0.9964547118023788,0.022529734675205856,0.022609893262940432
A6688,8744,6650,30,8768,25,8768,0,8713,241,0.7605215004574566,0.0034309240622140895,0.004511278195488722,1.0027447392497713,0.0028591033851784083,0.0028512773722627737,1.0027447392497713,0.0,0.0,0.9964547118023788,0.027561756633119855,0.02765981866176977
A6689,8744,3245,399,8768,200,8768,0,8713,254,0.3711116193961574,0.04563129002744739,0.12295839753466872,1.0027447392497713,0.022872827081427266,0.02281021897810219,1.0027447392497713,0.0,0.0,0.9964547118023788,0.029048490393412625,0.029151842075060254
A6690,8744,4145,357,8768,163,8768,1,8713,302,0.47403934126258007,0.040827996340347665,0.08612786489746682,1.0027447392497713,0.01864135407136322,0.018590328467153285,1.0027447392497713,0.00011436413540713633,0.00011405109489051095,0.9964547118023788,0.03453796889295517,0.03466085160105589
A6691,8744,1447,42,8768,39,8768,0,8713,96,0.16548490393412627,0.004803293687099725,0.02902557014512785,1.0027447392497713,0.004460201280878317,0.004447992700729927,1.0027447392497713,0.0,0.0,0.9964547118023788,0.010978956999085087,0.011018019051991278
A6692,8744,3906,315,8768,186,8768,0,8713,413,0.44670631290027446,0.03602470265324794,0.08064516129032258,1.0027447392497713,0.021271729185727357,0.021213503649635035,1.0027447392497713,0.0,0.0,0.9964547118023788,0.0472323879231473,0.04740043612992081
A6693,8744,4915,398,8768,162,8768,0,8713,381,0.562099725526075,0.045516925892040254,0.0809766022380468,1.0027447392497713,0.018526989935956084,0.018476277372262775,1.0027447392497713,0.0,0.0,0.9964547118023788,0.04357273559011894,0.043727763112590384
A6694,8744,4900,587,8768,271,8768,0,8713,637,0.560384263494968,0.06713174748398902,0.11979591836734693,1.0027447392497713,0.030992680695333945,0.030907846715328466,1.0027447392497713,0.0,0.0,0.9964547118023788,0.07284995425434583,0.07310914725123378
A6695,8744,8768,0,8768,0,8768,0,8713,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.0,0.0
A6710,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6711,8744,8330,0,8768,0,8768,0,0,0,0.9526532479414456,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A6723,8744,8450,201,8768,0,8768,0,8713,86,0.966376944190302,0.0229871912168344,0.02378698224852071,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.009835315645013724,0.009870308734075519
A6725,8744,5127,85,8768,0,8768,0,8713,78,0.5863449222323879,0.009720951509606588,0.016578896040569533,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.008920402561756633,0.008952140479742913
A6793,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6811,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6820,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6850,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6861,8744,8458,0,8768,0,8768,0,8713,630,0.967291857273559,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.07204940530649588,0.07230575002869276
A6862,8744,7883,0,8768,0,8768,0,8713,584,0.9015324794144556,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.06678865507776761,0.06702628256628027
A6863,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6864,8744,0,0,8768,0,8768,0,0,0,0.0,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A6865,8744,7810,1219,8768,233,8768,0,0,2827,0.8931838975297347,0.13940988106129917,0.15608194622279128,1.0027447392497713,0.026646843549862763,0.02657390510948905,1.0027447392497713,0.0,0.0,0.0,0.32330741079597436,0.0
A6866,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6870,8744,8277,0,8768,0,8768,0,0,0,0.9465919487648673,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A6884,8744,8140,0,8768,0,0,0,0,0,0.9309240622140896,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6885,8744,8768,0,8768,130,8768,0,0,472,1.0027447392497713,0.0,0.0,1.0027447392497713,0.014867337602927721,0.014826642335766423,1.0027447392497713,0.0,0.0,0.0,0.053979871912168347,0.0
A6886,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6892,8744,8768,0,8768,0,8768,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A6942,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6959,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6972,8744,8768,311,8768,380,8768,0,8713,1087,1.0027447392497713,0.0355672461116194,0.035469890510948905,1.0027447392497713,0.043458371454711806,0.04333941605839416,1.0027447392497713,0.0,0.0,0.9964547118023788,0.12431381518755719,0.1247561115574429
A6973,8744,8768,148,8768,236,8768,0,8713,590,1.0027447392497713,0.016925892040256175,0.01687956204379562,1.0027447392497713,0.026989935956084173,0.026916058394160582,1.0027447392497713,0.0,0.0,0.9964547118023788,0.06747483989021043,0.06771490875702972
A6978,8744,8768,0,8768,0,8768,0,8713,100,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.011436413540713633,0.01147710317915758
A6983,8744,8768,0,8768,0,8768,0,8713,12,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.0013723696248856359,0.0013772523814989098
A6985,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6992,8744,0,0,8768,0,0,0,0,0,0.0,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6994,8744,8768,0,8768,0,0,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6995,8744,7832,0,8768,0,0,0,0,0,0.8956999085086916,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6999,8744,8768,0,8768,0,0,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7043,8744,8768,0,8768,0,8768,0,8713,81,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.009263494967978042,0.00929645357511764
A7047,8744,8283,0,8768,0,8768,0,0,0,0.9472781335773102,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A7049,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7064,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7065,8744,8750,0,8768,0,8768,0,0,0,1.0006861848124429,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A7074,3624,3639,208,3648,33,3648,0,3600,52,1.0041390728476822,0.05739514348785872,0.057158560043968125,1.0066225165562914,0.009105960264900662,0.009046052631578948,1.0066225165562914,0.0,0.0,0.9933774834437086,0.01434878587196468,0.014444444444444444
A7075,3624,0,0,0,0,0,0,3600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933774834437086,0.0,0.0
A7076,3624,0,0,0,0,0,0,3600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933774834437086,0.0,0.0
A7077,3624,3636,0,3648,46,3648,0,3600,53,1.0033112582781456,0.0,0.0,1.0066225165562914,0.012693156732891833,0.012609649122807017,1.0066225165562914,0.0,0.0,0.9933774834437086,0.014624724061810155,0.014722222222222222
A7081,8744,7093,0,8768,0,0,0,0,0,0.8111848124428179,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7082,8744,7129,0,8768,0,0,0,0,0,0.8153019213174748,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7127,8744,8744,0,8768,0,8768,0,8713,0,1.0,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.0,0.0
A7129,8744,7752,11,8768,0,0,0,0,0,0.8865507776761208,0.0012580054894784996,0.0014189886480908153,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7130,8744,7077,10,8768,0,0,0,0,0,0.8093549862763038,0.0011436413540713633,0.0014130281192595733,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7131,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7150,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7158,8744,8764,0,8768,0,0,0,0,0,1.0022872827081428,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7159,8744,8696,0,8768,618,0,0,0,554,0.9945105215004575,0.0,0.0,1.0027447392497713,0.07067703568161025,0.07048357664233576,0.0,0.0,0.0,0.0,0.06335773101555352,0.0
A7160,8744,5860,0,8768,1232,0,167,0,1189,0.6701738334858188,0.0,0.0,1.0027447392497713,0.14089661482159194,0.14051094890510948,0.0,0.019098810612991766,0.0,0.0,0.13597895699908508,0.0
A7161,8744,8768,0,8768,0,0,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7162,8744,5204,0,8768,2162,0,1143,0,2440,0.5951509606587374,0.0,0.0,1.0027447392497713,0.24725526075022872,0.24657846715328466,0.0,0.1307182067703568,0.0,0.0,0.2790484903934126,0.0
A7163,8744,5467,0,8768,2292,0,1035,0,2485,0.6252287282708143,0.0,0.0,1.0027447392497713,0.26212259835315643,0.2614051094890511,0.0,0.11836688014638609,0.0,0.0,0.28419487648673375,0.0
A7164,8744,8141,0,8768,0,0,0,0,0,0.9310384263494969,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7165,8744,6030,0,8768,1563,0,472,0,1643,0.689615736505032,0.0,0.0,1.0027447392497713,0.17875114364135408,0.17826186131386862,0.0,0.053979871912168347,0.0,0.0,0.187900274473925,0.0
A7166,8744,7003,0,8768,3268,0,0,0,2910,0.8008920402561757,0.0,0.0,1.0027447392497713,0.3737419945105215,0.3727189781021898,0.0,0.0,0.0,0.0,0.3327996340347667,0.0
A7297,8744,8768,0,8768,0,8768,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A7298,8744,8768,0,8768,0,8768,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A7299,8744,8768,0,8768,0,8768,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A7300,8744,8768,0,8768,0,8768,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A7311,8744,8165,0,8768,0,8768,0,0,0,0.9337831655992681,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A7353,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7360,8744,8768,120,8768,2,8768,0,0,0,1.0027447392497713,0.013723696248856358,0.013686131386861315,1.0027447392497713,0.00022872827081427266,0.0002281021897810219,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A7362,8744,8768,124,8768,2,8768,0,0,0,1.0027447392497713,0.014181152790484904,0.014142335766423358,1.0027447392497713,0.00022872827081427266,0.0002281021897810219,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A7363,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7368,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7370,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7486,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7493,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7500,8000,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7501,8744,8693,0,8768,0,8768,3386,8713,1799,0.994167429094236,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.3872369624885636,0.38617700729927007,0.9964547118023788,0.20574107959743823,0.20647308619304489
A7502,8744,7439,0,8768,0,0,0,0,0,0.8507548032936871,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7548,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7549,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7550,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7564,8744,8240,0,8768,0,8768,0,0,0,0.9423604757548033,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A7578,8744,8341,0,8768,0,8768,0,0,0,0.9539112534309241,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A7589,8744,8543,0,8768,0,0,0,0,0,0.9770128087831657,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7590,8744,8593,0,8768,0,0,0,0,0,0.9827310155535224,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7592,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7682,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7683,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7719,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7726,8744,8744,0,8768,0,8768,0,8713,0,1.0,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.9964547118023788,0.0,0.0
A7727,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7751,8744,8240,0,8768,0,0,0,0,0,0.9423604757548033,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7795,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7796,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7797,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7854,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7869,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7883,8744,7686,100,8768,2593,8768,0,0,3393,0.8790027447392498,0.011436413540713633,0.013010668748373666,1.0027447392497713,0.2965462031107045,0.2957344890510949,1.0027447392497713,0.0,0.0,0.0,0.3880375114364135,0.0
A7884,8744,7006,36,8768,898,8768,0,0,1135,0.8012351326623971,0.004117108874656907,0.005138452754781616,1.0027447392497713,0.10269899359560841,0.10241788321167883,1.0027447392497713,0.0,0.0,0.0,0.12980329368709972,0.0
A7890,8744,8768,0,8768,0,8768,0,0,0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A7894,8744,8200,0,8768,0,8768,0,0,0,0.9377859103385179,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A7895,8744,8193,0,8768,0,8768,0,0,0,0.9369853613906679,0.0,0.0,1.0027447392497713,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0
A7931,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7932,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7933,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7937,8744,8557,0,8768,0,0,0,0,0,0.9786139066788655,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7980,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7984,8744,8539,0,8768,0,0,0,0,0,0.976555352241537,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7985,8744,8498,0,8768,0,0,0,0,0,0.9718664226898445,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7986,8744,8574,0,8768,0,0,0,0,0,0.9805580969807868,0.0,0.0,1.0027447392497713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8014,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8015,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8016,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8021,8744,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
