Unit Code,RegAwardDuration_Mean,RegAwardDuration_Median,RegAwardDuration_Max,RegAwardDuration_Std,SpinAwardDuration_Mean,SpinAwardDuration_Median,SpinAwardDuration_Max,SpinAwardDuration_Std,SuppAwardDuration_Mean,SuppAwardDuration_Median,SuppAwardDuration_Max,SuppAwardDuration_Std,STRAwardDuration_Mean,STRAwardDuration_Median,STRAwardDuration_Max,STRAwardDuration_Std
A4033,2.5652173913043477,2.0,8.0,1.8046930475976881,5.5,5.5,10.0,6.363961030678928,0.0,0.0,0.0,,4.4,4.0,11.0,3.152275702609649
A4034,1.6666666666666667,1.0,3.0,1.1547005383792517,0.0,0.0,0.0,,0.0,0.0,0.0,,3.4285714285714284,2.0,10.0,3.4086724129853865
A4035,2.217391304347826,2.0,7.0,1.5654369630794764,0.0,0.0,0.0,,0.0,0.0,0.0,,2.3461538461538463,1.5,10.0,2.208027313097511
A4036,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4053,2.3198380566801617,2.0,14.0,2.197312469242572,1.64,1.0,3.0,0.8103497187428812,0.0,0.0,0.0,,2.5933333333333333,1.0,21.0,2.8357655043260768
A4054,1.896551724137931,1.0,12.0,1.7131228883904421,1.5625,1.0,3.0,0.7274384280931732,0.0,0.0,0.0,,2.7019867549668874,1.0,21.0,2.9547582010191746
A4055,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4075,0.0,0.0,0.0,,4.854748603351955,3.0,34.0,4.785408218581477,0.0,0.0,0.0,,6.075949367088608,3.0,93.0,9.334383821016955
A4076,5.475806451612903,2.0,63.0,6.946252547108931,8.612021857923498,4.0,95.0,12.150940259351652,0.0,0.0,0.0,,9.302884615384615,3.0,118.0,17.807331480059787
A4077,3.7606837606837606,2.0,21.0,3.809356839210644,7.538461538461538,5.0,43.0,8.806273306595108,0.0,0.0,0.0,,8.822784810126583,3.0,94.0,14.150980299168628
A4078,1.4444444444444444,1.0,3.0,0.8819171036881969,1.3076923076923077,1.0,3.0,0.7510676161988108,0.0,0.0,0.0,,2.1666666666666665,1.0,11.0,2.886751345948129
A4079,1.8181818181818181,1.0,4.0,1.0787197799411874,2.727272727272727,2.0,8.0,2.6866674186027972,0.0,0.0,0.0,,2.727272727272727,2.0,8.0,2.6866674186027972
A4083,2.230769230769231,2.0,24.0,2.562515907421865,5.232704402515723,3.0,28.0,5.38656905499419,0.0,0.0,0.0,,6.484848484848484,3.0,70.0,10.140239846952953
A4084,6.542253521126761,3.0,66.0,8.794439925829845,9.042735042735043,5.0,94.0,13.524813187818872,0.0,0.0,0.0,,13.97872340425532,6.0,110.0,19.75602737666706
A4086,0.0,0.0,0.0,,0.0,0.0,0.0,,5.040816326530612,3.0,61.0,6.675693315499105,3.4210526315789473,3.0,34.0,3.1500807864643803
A4087,0.0,0.0,0.0,,0.0,0.0,0.0,,4.643478260869565,3.0,47.0,5.828744885161753,3.352112676056338,3.0,20.0,2.7692356552545427
A4092,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4094,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4095,2.210526315789474,1.0,6.0,1.6186052764450238,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,3.0,5.0,2.0
A4096,2.85,2.5,8.0,1.899445902583726,2.0,2.0,2.0,,0.0,0.0,0.0,,2.4,2.0,5.0,1.6733200530681511
A4097,2.15,1.0,6.0,1.6944180805158293,0.0,0.0,0.0,,0.0,0.0,0.0,,2.75,2.0,6.0,2.362907813126304
A4100,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.6779661016949152,2.0,11.0,2.2851897828536427
A4101,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.1,3.0,12.0,2.275142014565394
A4103,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.375,1.0,3.0,0.7440238091428449
A4104,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.2653061224489797,1.0,6.0,1.0562415720389922
A4105,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4106,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.9215686274509804,2.0,5.0,1.1285944755296644
A4116,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.9090909090909092,2.0,3.0,0.8312094145936334
A4117,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.7142857142857142,1.5,3.0,0.8254203058555569
A4118,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.6666666666666667,1.0,3.0,1.1547005383792517
A4119,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.6,1.0,4.0,1.3416407864998738
A4120,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4121,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4122,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4123,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4144,0.0,0.0,0.0,,1.25,1.0,2.0,0.5,0.0,0.0,0.0,,1.8,1.0,6.0,1.5545631755148024
A4154,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4155,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4156,1.7916666666666667,1.0,6.0,1.3180739131701644,0.0,0.0,0.0,,112.11764705882354,23.5,761.0,177.06003108919418,5.08529945553539,4.0,42.0,4.557708939127169
A4157,4.76,3.0,14.0,4.146082488325576,0.0,0.0,0.0,,98.61111111111111,18.0,1292.0,208.45356530625446,5.386587771203156,4.0,44.0,4.643459592783234
A4158,3.8904109589041096,2.0,17.0,3.795324769574391,2.0,2.0,3.0,1.0,0.0,0.0,0.0,,5.009416195856874,4.0,44.0,4.367321384283963
A4173,3.3333333333333335,2.0,12.0,3.2440421581430665,3.0,3.0,5.0,2.8284271247461903,0.0,0.0,0.0,,3.124087591240876,2.0,16.0,3.095169993132689
A4174,3.642857142857143,2.0,12.0,3.45536690375428,2.6666666666666665,2.0,5.0,2.081665999466133,0.0,0.0,0.0,,4.6158192090395485,3.0,34.0,4.865156557682936
A4175,3.2083333333333335,2.0,12.0,2.9188914909999455,5.0,5.0,5.0,,0.0,0.0,0.0,,4.621262458471761,4.0,38.0,3.975266833922716
A4176,3.44,2.0,12.0,2.829605390627228,5.0,5.0,5.0,,0.0,0.0,0.0,,5.313725490196078,5.0,20.0,3.844876927258533
A4181,0.0,0.0,0.0,,0.0,0.0,0.0,,248.84375,80.5,1465.0,410.37505342772295,5.24247491638796,4.0,38.0,4.658854636908676
A4182,0.0,0.0,0.0,,0.0,0.0,0.0,,200.0810810810811,64.0,1745.0,355.61061557539296,5.258181818181818,4.0,42.0,4.697272429069114
A4183,0.0,0.0,0.0,,0.0,0.0,0.0,,232.52941176470588,54.0,3310.0,602.2076172386477,5.279310344827586,4.0,44.0,4.8270166079651675
A4184,0.0,0.0,0.0,,0.0,0.0,0.0,,295.8888888888889,55.0,3439.0,721.7978266551532,5.2521008403361344,4.0,42.0,4.811634481870013
A4185,2.5,1.5,6.0,2.073644135332772,0.0,0.0,0.0,,116.85454545454546,71.0,696.0,144.06215456220406,4.902240325865581,4.0,22.0,3.8906763316466986
A4195,0.0,0.0,0.0,,3.464,2.0,16.0,3.948343874947914,0.0,0.0,0.0,,0.0,0.0,0.0,
A4196,0.0,0.0,0.0,,5.651785714285714,3.5,52.0,6.735502380121331,0.0,0.0,0.0,,0.0,0.0,0.0,
A4197,0.0,0.0,0.0,,5.08,3.0,47.0,6.157378584819136,0.0,0.0,0.0,,4.157754010695188,2.0,40.0,4.835551018771773
A4198,0.0,0.0,0.0,,5.803212851405623,3.0,44.0,6.280203609589317,0.0,0.0,0.0,,4.68976897689769,3.0,34.0,5.3167355056009535
A4202,1.75,1.5,4.0,1.0350983390135313,1.5,1.5,2.0,0.7071067811865476,0.0,0.0,0.0,,4.844036697247707,4.0,34.0,3.824784316289462
A4203,4.1875,2.5,10.0,3.563121290853475,1.75,1.5,3.0,0.9574271077563381,0.0,0.0,0.0,,4.572347266881029,4.0,18.0,3.41161308289844
A4204,4.333333333333333,4.0,9.0,3.446561747421317,1.75,1.5,3.0,0.9574271077563381,0.0,0.0,0.0,,4.619909502262443,4.0,18.0,3.2108285522233873
A4205,4.352941176470588,3.0,10.0,3.3715941420674476,1.7142857142857142,1.0,3.0,0.9511897312113419,0.0,0.0,0.0,,4.618881118881119,4.0,18.0,3.3703860167059743
A4220,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4221,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4222,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4229,3.95,3.0,15.0,3.233313710227716,5.5111821086261985,3.0,15.0,5.384632353774944,0.0,0.0,0.0,,7.761467889908257,3.0,97.0,12.468737242201332
A4230,4.629893238434164,3.0,15.0,4.12202658929403,6.98046875,4.0,30.0,5.923334495376539,0.0,0.0,0.0,,10.289562289562289,5.0,108.0,14.800371804485371
A4236,2.1939655172413794,2.0,11.0,1.6227169132735302,3.5944444444444446,2.0,38.0,3.7262857940088283,0.0,0.0,0.0,,3.684350132625995,2.0,18.0,3.5510852648073894
A4240,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4259,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4260,0.0,0.0,0.0,,5.288461538461538,3.0,60.0,7.8236759237525275,0.0,0.0,0.0,,4.8011695906432745,3.0,40.0,5.969246584486516
A4261,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4262,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4267,0.0,0.0,0.0,,0.0,0.0,0.0,,6.225,5.0,59.0,8.87661144633642,2.378787878787879,2.0,8.0,1.496304694548453
A4268,2.9281045751633985,2.0,12.0,2.4009443733099958,1.5,1.0,3.0,1.0,0.0,0.0,0.0,,2.477272727272727,3.0,7.0,1.454561971364997
A4282,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4368,1.9259259259259258,1.0,8.0,1.752491104463892,0.0,0.0,0.0,,0.0,0.0,0.0,,1.7,1.0,5.0,1.3374935098492586
A4373,1.9444444444444444,1.0,10.0,2.1820719301839553,4.333333333333333,2.0,10.0,4.932882862316247,0.0,0.0,0.0,,5.0,2.0,12.0,6.082762530298219
A4374,1.3571428571428572,1.0,3.0,0.633323693776651,2.5,2.5,3.0,0.7071067811865476,0.0,0.0,0.0,,3.0,3.0,4.0,1.4142135623730951
A4377,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.465986394557823,4.0,44.0,5.590447686697213
A4378,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.296934865900383,2.0,35.0,3.6347055777358728
A4386,2.5,2.5,4.0,2.1213203435596424,1.0,1.0,1.0,,5.946428571428571,3.5,78.0,10.518243273400818,1.6666666666666667,1.0,6.0,1.4960264830861911
A4387,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,4.913793103448276,2.0,74.0,9.744606214323507,1.7857142857142858,1.0,5.0,1.3688047244316386
A4390,1.1666666666666667,1.0,2.0,0.38924947208076144,1.0,1.0,1.0,,4.8604651162790695,2.0,74.0,11.236804738487583,1.6875,1.0,6.0,1.4476993242152645
A4398,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4412,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4430,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4431,2.022727272727273,1.5,8.0,1.532419220734362,4.5,4.5,8.0,4.949747468305833,0.0,0.0,0.0,,2.3333333333333335,1.0,8.0,2.29128784747792
A4432,2.119047619047619,1.5,9.0,1.6409750366315299,7.333333333333333,8.0,12.0,5.033222956847167,0.0,0.0,0.0,,3.888888888888889,3.0,12.0,3.6893239368631088
A4433,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4434,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4437,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4438,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4440,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4441,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4442,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4443,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4444,0.0,0.0,0.0,,1.56,1.0,4.0,0.8698658900466593,1.0,1.0,1.0,0.0,10.504237288135593,11.0,41.0,4.891588856747339
A4446,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4488,2.8515625,2.0,8.0,1.8622770954914731,2.5067567567567566,2.0,8.0,1.9982870951342018,2.625,1.0,9.0,3.113908889391045,3.230769230769231,2.5,9.0,2.1703606843483576
A4489,2.6683417085427137,2.0,8.0,1.88576613153582,2.3412698412698414,2.0,8.0,1.7670888983305777,0.0,0.0,0.0,,2.7966101694915255,2.0,8.0,1.9491810140614985
A4490,3.1307692307692307,3.0,9.0,2.0566812173833915,2.6545454545454548,2.0,10.0,2.2296629556475884,2.0,2.0,2.0,,3.140077821011673,2.0,10.0,2.2316589247508754
A4491,2.5161290322580645,2.0,9.0,1.7667106236500758,2.1838235294117645,2.0,10.0,1.7520451790316915,1.0,1.0,1.0,0.0,2.492063492063492,2.0,10.0,1.7703799556695947
A4492,2.9655172413793105,2.0,8.0,1.8834579350501695,2.4,2.0,8.0,2.0760810098718596,1.0,1.0,1.0,,3.223076923076923,3.0,8.0,2.1576091585036146
A4493,2.557142857142857,2.0,8.0,1.5743968975311804,1.9270833333333333,1.0,8.0,1.4085811574747769,0.0,0.0,0.0,,2.5877862595419847,2.0,8.0,1.626086519637934
A4500,4.623287671232877,4.0,30.0,4.031900988391347,3.195970695970696,2.0,30.0,3.076406558454387,0.0,0.0,0.0,,2.9413533834586465,2.0,30.0,3.2017297616756366
A4557,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4558,5.718346253229974,4.0,51.0,5.275394968785683,2.850129198966408,2.0,27.0,3.134013423504245,0.0,0.0,0.0,,3.9674185463659146,2.0,27.0,4.081634452246517
A4562,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4565,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4570,1.4333333333333333,1.0,8.0,1.3308885632599339,2.8136363636363635,2.0,15.0,2.420761692753104,0.0,0.0,0.0,,3.230392156862745,2.0,26.0,2.9725786658151234
A4571,1.53125,1.0,8.0,1.4364915817769797,2.7567567567567566,2.0,14.0,2.6163987415824335,0.0,0.0,0.0,,3.3144963144963144,2.0,24.0,3.0888901795373918
A4572,2.7333333333333334,2.0,26.0,3.131065542043384,2.518987341772152,1.0,20.0,3.4113714795713155,0.0,0.0,0.0,,2.8742138364779874,2.0,57.0,4.872173144148178
A4573,2.2587064676616917,2.0,16.0,2.216469336221,2.1724137931034484,1.0,20.0,3.050095949221194,0.0,0.0,0.0,,2.6626506024096384,1.0,29.0,3.351493799474041
A4583,0.0,0.0,0.0,,0.0,0.0,0.0,,6.468503937007874,4.0,108.0,8.189274782809763,0.0,0.0,0.0,
A4587,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4588,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4602,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4608,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4611,0.0,0.0,0.0,,0.0,0.0,0.0,,7.148837209302326,5.0,110.0,8.819381060281922,0.0,0.0,0.0,
A4612,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4621,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4626,2.125,1.5,6.0,1.7268882005337975,0.0,0.0,0.0,,0.0,0.0,0.0,,1.2222222222222223,1.0,2.0,0.4409585518440984
A4639,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4641,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4642,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4683,0.0,0.0,0.0,,0.0,0.0,0.0,,6.257009345794392,4.5,41.0,5.471593087949801,0.0,0.0,0.0,
A4704,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4727,2.0943396226415096,1.0,9.0,1.6900631638559938,0.0,0.0,0.0,,0.0,0.0,0.0,,2.6666666666666665,2.0,9.0,2.439750182371333
A4728,1.9545454545454546,1.0,7.0,1.4134658945638332,0.0,0.0,0.0,,0.0,0.0,0.0,,2.3846153846153846,2.0,7.0,1.8045526471705544
A4729,1.8775510204081634,1.0,7.0,1.4087916373797156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.6428571428571428,1.0,4.0,1.15072838853303
A4730,1.9148936170212767,1.0,11.0,1.767210861093567,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,2.2666666666666666,1.0,11.0,2.6583202716502514
A4731,2.3863636363636362,2.0,11.0,2.115457057557034,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,2.857142857142857,1.5,11.0,2.9314512776791277
A4732,2.0952380952380953,1.0,7.0,1.7080801347729677,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.9285714285714286,1.0,7.0,1.7304639535412156
A4733,2.185185185185185,1.0,9.0,2.0946275056592727,1.0,1.0,1.0,,0.0,0.0,0.0,,2.8333333333333335,1.0,9.0,2.7247463045653304
A4734,2.048780487804878,1.0,13.0,2.1207453820790834,1.0,1.0,1.0,,0.0,0.0,0.0,,2.1666666666666665,1.0,7.0,1.9462473604038077
A4749,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4762,0.0,0.0,0.0,,3.869047619047619,2.0,63.0,5.857572747584792,0.0,0.0,0.0,,3.4388489208633093,2.0,22.0,4.012208127259496
A4783,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4800,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4809,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4819,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A4830,2.0,2.0,2.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,2.7958333333333334,2.0,13.0,2.3845701991905175
A5247,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.024390243902439,1.0,12.0,1.6765666254998948
A5248,0.0,0.0,0.0,,0.0,0.0,0.0,,2.4705882352941178,2.0,10.0,2.5374204763493164,2.058333333333333,1.0,12.0,1.7599457274545238
A5258,2.272189349112426,2.0,13.0,1.8540163769067046,4.867647058823529,3.0,38.0,5.013771883196524,0.0,0.0,0.0,,3.0273224043715845,2.0,17.0,2.860169237267957
A5259,1.8846153846153846,1.0,9.0,1.3486506444569122,5.310924369747899,4.0,15.0,4.2640553212132675,0.0,0.0,0.0,,3.132183908045977,2.0,16.0,2.5714751059105327
A5260,4.126666666666667,3.0,21.0,3.6051727688853292,3.156862745098039,2.0,12.0,2.4403582679647826,0.0,0.0,0.0,,3.3008130081300813,2.0,29.0,3.8366971779434507
A5261,4.006802721088436,3.0,21.0,3.3749613871752744,3.3488372093023258,2.0,12.0,2.477035428564534,0.0,0.0,0.0,,3.2636363636363637,2.0,41.0,4.363479111706459
A5262,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5263,4.51063829787234,3.0,21.0,3.8117316256681835,2.5,1.5,12.0,2.04949309365225,0.0,0.0,0.0,,2.552941176470588,1.0,27.0,2.8319293763420657
A5264,4.354166666666667,3.0,24.0,4.137815326889602,5.383720930232558,5.0,22.0,4.212675400137991,0.0,0.0,0.0,,4.286307053941909,3.0,39.0,4.51444201668287
A5265,5.242990654205608,4.0,52.0,5.763854702196906,5.0,3.0,35.0,4.936976541744691,0.0,0.0,0.0,,4.282527881040892,2.0,28.0,4.703336336097078
A5266,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.236559139784946,3.0,13.0,2.4379154025624894
A5267,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0526315789473686,2.0,14.0,2.695024655682549
A5268,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.923076923076923,2.0,28.0,7.2968205229119985
A5269,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.75,2.0,8.0,1.6746187106583268
A5271,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5272,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5288,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,2.0,16.0,4.779254109300932,2.9535603715170278,2.0,14.0,2.562451881428388
A5291,0.0,0.0,0.0,,0.0,0.0,0.0,,5.100558659217877,2.0,95.0,8.03160538618556,3.131639722863741,2.0,34.0,3.056374840590764
A5292,0.0,0.0,0.0,,0.0,0.0,0.0,,4.285714285714286,2.0,15.0,4.297424477853816,2.9166666666666665,2.0,18.0,2.3378746803739343
A5293,0.0,0.0,0.0,,0.0,0.0,0.0,,4.489130434782608,2.0,24.0,4.521943015854081,3.0976190476190477,2.0,33.0,2.995221978317744
A5294,0.0,0.0,0.0,,0.0,0.0,0.0,,3.375,2.0,9.0,2.774243783705493,2.5145631067961167,2.0,9.0,1.7935607188204326
A5295,0.0,0.0,0.0,,0.0,0.0,0.0,,12.428571428571429,2.0,72.0,26.35562648883626,2.5786516853932584,2.0,32.0,3.026622809238694
A5296,0.0,0.0,0.0,,0.0,0.0,0.0,,2.3333333333333335,2.0,4.0,1.5275252316519465,2.2134146341463414,2.0,9.0,1.6458359574401493
A5297,0.0,0.0,0.0,,0.0,0.0,0.0,,5.638888888888889,6.0,13.0,3.7580601209953883,2.155,2.0,9.0,1.5694876416482013
A5299,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5300,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5301,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5302,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5303,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5304,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5305,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5306,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5307,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.6265560165975104,2.0,13.0,2.3402190437843067
A5308,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.765765765765766,2.0,14.0,2.359120809361368
A5309,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.4878048780487805,2.0,13.0,2.1134716261833204
A5310,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.7155425219941347,2.0,14.0,2.465889425884008
A5311,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.161137440758294,2.0,14.0,2.984500697663416
A5312,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.047872340425532,2.0,15.0,2.681456572946846
A5313,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.470383275261324,2.0,17.0,2.924156837317348
A5314,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.1055045871559632,2.0,14.0,2.8709360333090204
A5315,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5316,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,8.0,8.0,8.0,
A5317,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5319,0.0,0.0,0.0,,0.0,0.0,0.0,,7.371428571428571,8.0,13.0,3.6709168135631787,2.278787878787879,1.0,13.0,2.3153461490878815
A5320,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5321,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,7.0,7.0,7.0,
A5322,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,7.0,7.0,7.0,
A5323,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5324,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5325,1.3333333333333333,1.0,3.0,0.5345224838248488,0.0,0.0,0.0,,0.0,0.0,0.0,,1.4285714285714286,1.0,3.0,0.7867957924694431
A5326,1.3823529411764706,1.0,4.0,0.6520227678843524,0.0,0.0,0.0,,0.0,0.0,0.0,,1.6666666666666667,1.0,4.0,1.2110601416389966
A5327,1.375,1.0,3.0,0.5535807194106618,0.0,0.0,0.0,,0.0,0.0,0.0,,1.1666666666666667,1.0,2.0,0.408248290463863
A5328,1.3928571428571428,1.0,4.0,0.737326788914382,0.0,0.0,0.0,,0.0,0.0,0.0,,1.1666666666666667,1.0,2.0,0.408248290463863
