HourOfYear,MileageUp,PerformanceScore
6542,1.0009551603039393,0.98
6543,1.1086688197497538,0.98
6544,1.0775987414168642,0.98
6545,1.0102410766381633,0.98
6546,0.8948795161852766,0.98
6547,0.9680915149632809,0.98
6548,1.1492582745811937,0.98
6549,1.1040843140958372,0.98
6550,1.0917219984925703,0.98
6551,1.0027385807879492,0.98
6552,0.9751534858148514,0.98
6553,0.9526290954599017,0.98
6554,1.2461597117693828,0.98
6555,0.9418106708790387,0.9044232047318079
6556,0.9580309875559115,0.98
6557,0.9059415120417866,0.98
6558,1.0219307192606457,0.98
6559,1.0679717828066198,0.98
6560,1.1509497548303314,0.98
6561,0.9677169981988846,0.98
6562,0.9048939167117562,0.98
6563,1.120784522622433,0.946400812635422
6564,0.8614198114235445,0.98
6565,1.0168296142406579,0.98
6566,1.1183156621659576,0.98
6567,1.100175255334945,0.98
6568,1.000019638184763,0.98
6569,0.8266143978346463,0.98
6570,1.030548749818602,0.98
6571,0.7494702319518376,0.98
6572,1.0941385174464666,0.98
6573,0.8915933256234099,0.98
6574,1.0828921343892488,0.98
6575,0.9730340628794373,0.98
6576,1.1472759082283077,0.98
6577,0.9000208364817992,0.98
6578,1.0152322501783042,0.98
6579,0.8609934042907145,0.98
6580,0.9991411760632124,0.98
6581,1.0882267127380982,0.98
6582,1.056866459276384,0.98
6583,0.9436141979583265,0.98
6584,1.1103239140039176,0.98
6585,0.9911413064936572,0.98
6586,1.0196403086648727,0.98
6587,0.8648797501321832,0.98
6588,0.9429118642109001,0.98
6589,1.069863924560374,0.98
6590,0.9023863695132299,0.8437849406680369
6591,0.9497271940608378,0.98
6592,1.0116677208494653,0.98
6593,1.0232186951506757,0.98
6594,1.1448403391941215,0.98
6595,0.9160614259187325,0.9304949736382566
6596,0.8482426488827834,0.98
6597,1.025497714663433,0.98
6598,1.0279158753156685,0.98
6599,1.049007535284137,0.98
6600,0.9421201151341474,0.98
6601,0.8557829755514057,0.98
6602,0.9566434536859769,0.98
6603,0.9721020640684702,0.98
6604,0.9597610796487444,0.98
6605,1.0871364363896692,0.98
6606,1.0081418470969992,0.98
6607,1.033650446274764,0.98
6608,1.2285592767436195,0.98
6609,1.1051801398527696,0.98
6610,0.9188305062100366,0.98
6611,1.1048963672144052,0.98
6612,1.0152491044072334,0.98
6613,1.1018414296756482,0.98
6614,1.109595576626042,0.98
6615,0.8572194746173245,0.98
6616,1.0675796931176114,0.98
6617,0.8431067443902851,0.98
6618,0.9205586215524709,0.98
6619,1.1699643161809552,0.98
6620,0.9989337697325142,0.98
6621,0.9507858680398645,0.98
6622,1.038522789814001,0.98
6623,1.0446944949136974,0.98
6624,0.9361340233456544,0.98
6625,1.095393560139545,0.98
6626,1.1501632942481812,0.98
6627,0.9364915174661754,0.98
6628,1.1437829045128507,0.98
6629,0.9502689306920465,0.98
6630,1.0336146027185935,0.98
6631,1.1292572916664139,0.98
6632,0.9419199409951603,0.98
6633,0.8541762350700293,0.98
6634,1.123285767771673,0.98
6635,0.8902639071219957,0.98
6636,1.1032791382505394,0.98
6637,0.9631643679916029,0.98
6638,0.8827938988168713,0.98
6639,0.9561998064640375,0.98
6640,1.160170071833629,0.98
6641,0.9313754280519273,0.98
6642,0.9555104616120698,0.98
6643,0.9857912306341456,0.98
6644,0.9115472794362417,0.98
6645,1.0912351496618427,0.98
6646,0.894582464778138,0.98
6647,1.0825879598543868,0.98
6648,0.8042510560635782,0.98
6649,1.1051369863754898,0.98
6650,0.9017804139363934,0.98
6651,0.9206774242584148,0.98
6652,1.1063880090155267,0.98
6653,0.9928695987133604,0.98
6654,0.908577624681782,0.98
6655,0.9976176346316881,0.98
6656,0.995891436258189,0.98
6657,0.9227625917771144,0.98
6658,0.9046742986404388,0.98
6659,1.0686348041920262,0.98
6660,1.014048692626031,0.98
6661,0.9593079625197418,0.98
6662,1.014630422258968,0.98
6663,0.8123178623256051,0.98
6664,1.141474336422905,0.98
6665,0.8805881027675674,0.943208609514405
6666,0.643160403465528,0.98
6667,1.130195510704398,0.98
6668,0.9517223517518385,0.8001477245119004
6669,0.8174290696734889,0.98
6670,0.7560658385044081,0.98
6671,1.0202169111734007,0.98
6672,1.0589396325859606,0.98
6673,1.1596143015532234,0.874057537097763
6674,0.9804565042951807,0.98
6675,0.8702369385120189,0.98
6676,0.946684249689326,0.98
6677,1.1500629971047638,0.98
6678,0.9984741787472483,0.98
6679,0.9572451322672,0.98
6680,0.8636984047250883,0.98
6681,0.9836903618560785,0.98
6682,1.0143476509210694,0.98
6683,0.9991724604572884,0.98
6684,1.1139465495629932,0.98
6685,0.8699014575002112,0.98
6686,0.9166052666960056,0.98
6687,0.9520620177099771,0.98
6688,0.8817628147978038,0.98
6689,1.144426633558543,0.98
6690,0.9137518073723859,0.98
6691,1.1150081448378726,0.98
6692,0.9096580782869806,0.98
6693,1.0324571222155163,0.98
6694,1.106965369305174,0.98
6695,0.9209606030453337,0.98
6696,1.0726891425916196,0.98
6697,1.113492564861592,0.98
6698,1.02276462569244,0.98
6699,0.8548747641468412,0.98
6700,0.9491805463115832,0.98
6701,0.9455107139819823,0.98
6702,0.9596194083824466,0.98
6703,1.0530434193427989,0.98
6704,0.7810149251586364,0.8302818762685847
6705,1.0190910387557968,0.98
6706,0.868675008895599,0.98
6707,0.912810736589761,0.98
6708,0.9082521274418165,0.98
6709,0.8803278818076419,0.98
6710,1.0333301179402146,0.98
6711,1.1223869448527786,0.98
6712,1.080319446795628,0.98
6713,1.0888413907346313,0.98
6714,0.9422059451406671,0.98
6715,1.0380067589753474,0.98
6716,0.8720388136353134,0.98
6717,1.0647816260677703,0.98
6718,0.973065157937401,0.98
6719,0.880938993480815,0.98
6720,0.977864537644788,0.98
6721,0.9573543786094422,0.98
6722,1.1321457344559158,0.98
6723,1.0804259555294222,0.98
6724,1.089775118426767,0.98
6725,1.067608715375272,0.98
6726,1.0773993164228362,0.98
6727,1.0390274615670907,0.8939601370920515
6728,0.9807445754184507,0.98
6729,0.7984683456949895,0.98
6730,1.1328716444143478,0.98
6731,0.9001200479411958,0.98
6732,1.0491906427670945,0.98
6733,1.1779138078613414,0.98
6734,0.8692737241716998,0.98
6735,1.0545817521405414,0.98
6736,1.0262580034430555,0.98
6737,1.0501835868185068,0.98
6738,0.9588312970313374,0.98
6739,0.9343332563292417,0.98
6740,0.9720121873409838,0.98
6741,0.8207549852081758,0.98
6742,0.9740610992239944,0.98
6743,0.9611225348683337,0.98
6744,1.0945185519820502,0.98
6745,0.8337846478849446,0.98
6746,0.9044471886566184,0.98
6747,1.0086868572573182,0.98
6748,0.9074148782620903,0.98
6749,1.1102657484307552,0.98
6750,0.910710540586241,0.8608735492060242
6751,1.096195850132227,0.98
6752,0.845571206601093,0.98
6753,1.05615180639817,0.98
6754,0.9805113164122233,0.98
6755,1.0170260232227815,0.98
6756,0.9704032593383309,0.98
6757,1.1002655657454334,0.98
6758,0.876864431471149,0.98
6759,1.1420989780317887,0.98
6760,1.1243453785694029,0.98
6761,1.0341704404283427,0.98
6762,0.8714157302607741,0.98
6763,1.0386851050784736,0.98
6764,1.164651892961597,0.98
6765,1.0146745612424242,0.98
6766,0.8962320801865405,0.98
6767,0.9873647952236724,0.98
6768,0.8959913346204371,0.98
6769,0.9847232908827671,0.98
6770,1.1674530018512461,0.98
6771,0.9072262976990878,0.98
6772,1.1199451557723998,0.98
6773,1.066572924630493,0.98
6774,0.7995408641254612,0.98
6775,0.9484093238731456,0.98
6776,1.0566994841922217,0.98
6777,0.9886604991091821,0.98
6778,0.9878173865038086,0.98
6779,0.9658947648808451,0.98
6780,1.027908252392319,0.98
6781,1.008127310143327,0.98
6782,1.063398171007047,0.98
6783,1.041452553203951,0.98
6784,1.1622121119163455,0.98
6785,1.0077899684050406,0.98
6786,1.1791111171383084,0.98
6787,0.8529483463893394,0.98
6788,1.065991588468916,0.98
6789,1.0395311122329163,0.98
6790,1.1481277311354912,0.98
6791,1.119134707654585,0.98
6792,1.0131287546357108,0.98
6793,0.9705488026492001,0.98
6794,1.0566191752020064,0.98
6795,0.9066161906785855,0.98
6796,1.1435601356765595,0.98
6797,0.990551126202206,0.98
6798,1.0950373060526508,0.98
6799,1.0424102754403186,0.98
6800,0.9401682534511211,0.98
6801,1.1123682719802042,0.98
6802,1.1767932678302686,0.98
6803,1.2312949135396964,0.98
6804,1.0043855501936145,0.98
6805,0.9753923079446065,0.8686975984575843
6806,0.9333611062420704,0.8533486852375077
6807,1.1716848338425325,0.98
6808,1.04890056264842,0.98
6809,0.950715891149667,0.803063117386421
6810,0.8159330509137257,0.98
6811,1.0735217490286981,0.98
6812,1.127799097944485,0.98
6813,1.174162210417601,0.98
6814,1.0131854289095048,0.98
6815,1.124835391052969,0.98
6816,1.1495570463649967,0.98
6817,0.9053775337578535,0.98
6818,0.7252431447817915,0.98
6819,1.023366691135972,0.98
6820,1.0573825822078928,0.98
6821,0.907971111071207,0.8163890543103709
6822,0.9944097831650942,0.98
6823,0.911033650144379,0.98
6824,0.8341618428624633,0.98
6825,1.0088816620621404,0.98
6826,1.0467881712452192,0.98
6827,1.0230027191541595,0.98
6828,1.0131810277969253,0.98
6829,0.8704443222573779,0.98
6830,0.9994557797556559,0.90381607004977
6831,1.0221794804630113,0.98
6832,1.0170418483157797,0.98
6833,0.9852299782231967,0.98
6834,1.077299898933921,0.98
6835,0.8961302164110725,0.98
6836,0.9349201541801173,0.98
6837,0.9336576722257581,0.8754137325228091
6838,1.047945459439639,0.98
6839,1.2954208802315317,0.98
6840,1.1015602719792694,0.98
6841,1.0298392555270421,0.98
6842,1.3546415692533662,0.98
6843,0.8949716254773196,0.98
6844,1.0435816506472737,0.98
6845,0.8281523145822746,0.98
6846,1.0138700564481,0.98
6847,1.108753068244304,0.98
6848,0.9590392502279612,0.98
6849,0.9556357920874256,0.98
6850,0.927936326563948,0.98
6851,1.031676748930343,0.98
6852,1.1385582463409507,0.98
6853,0.8959461765688276,0.98
6854,0.9949012921524778,0.98
6855,0.9764234582224665,0.98
6856,1.1494769086744818,0.98
6857,1.0525432177717524,0.98
6858,0.8046445297796925,0.98
6859,0.7655390770798309,0.98
6860,0.81318044233837,0.98
6861,0.9896722516420373,0.98
6862,0.9028735444452849,0.98
6863,0.998366195578005,0.98
6864,0.8691128788333242,0.98
6865,1.0390601890740714,0.98
6866,0.8460216104949314,0.98
6867,1.090427930831782,0.98
6868,0.9763846807665076,0.98
6869,0.9970321646011385,0.98
6870,1.1448133723256606,0.98
6871,1.0365166157450276,0.98
6872,0.9701402358134313,0.98
6873,0.8643877894595332,0.98
6874,1.0658274023861114,0.98
6875,1.074814332163364,0.98
6876,1.0698073447865637,0.98
6877,1.1370954544171687,0.98
6878,0.9315938229711698,0.98
6879,1.1977927004774036,0.98
6880,1.0739550262188624,0.98
6881,0.9527143707934606,0.98
6882,0.9280830452711997,0.98
6883,0.9520345232129546,0.98
6884,0.923702627521892,0.98
6885,1.0224221975616823,0.98
6886,0.8271651178829623,0.98
6887,1.216944694428649,0.98
6888,0.8434045680931263,0.98
6889,1.0189674776439452,0.98
6890,0.998329080906669,0.98
6891,0.9650643052074439,0.98
6892,1.0240057544861096,0.98
6893,1.218959035404001,0.98
6894,0.9278427482033511,0.98
6895,1.1784448352917727,0.98
6896,1.0669898371211637,0.98
6897,0.909249347192578,0.8536522158565456
6898,0.9534958805754898,0.98
6899,0.8642084137665074,0.98
6900,1.0468578553888657,0.98
6901,0.9714675829909037,0.98
6902,1.1203918786605744,0.98
6903,0.90053624916161,0.98
6904,0.9725697024681657,0.98
6905,0.8243682717500607,0.98
6906,1.0444472932078923,0.98
6907,0.9951058285072858,0.98
6908,0.967535645127757,0.98
6909,0.720041208072032,0.98
6910,1.1024844293517773,0.98
6911,1.129480128929935,0.98
6912,1.1316764429014303,0.98
6913,1.1466573306358168,0.98
6914,1.132906893096719,0.98
6915,1.1293111627294226,0.98
6916,1.0867819133861871,0.98
6917,1.0132592563871463,0.98
6918,1.030302259941422,0.98
6919,0.9427498679723536,0.98
6920,0.8920635922556711,0.98
6921,0.9757138340191355,0.98
6922,1.0151319615149093,0.98
6923,1.0786951254036472,0.81093788224361
6924,0.7982301438712203,0.98
6925,1.1023228757882542,0.98
6926,1.1209969471058736,0.98
6927,0.9343702811134517,0.98
6928,0.8621193275566486,0.98
6929,1.0480229086716857,0.98
6930,0.8046001957116188,0.98
6931,0.9558433779180978,0.9098629350491511
6932,0.9354367737000922,0.98
6933,0.9548945064205691,0.98
6934,1.0378582000433954,0.98
6935,0.9568317453238421,0.98
6936,0.9547404007714322,0.98
6937,0.9496923071669494,0.98
6938,0.9288823149277885,0.98
6939,1.0442783668394473,0.98
6940,0.8671926623433486,0.98
6941,1.1742792166158607,0.98
6942,0.9750229178127593,0.98
6943,0.9047523431638629,0.98
6944,1.151537378160799,0.98
6945,0.9180016451187119,0.98
6946,1.0852637098220523,0.98
6947,0.9526911400501161,0.98
6948,0.913756927814404,0.98
6949,1.0530983065541932,0.98
6950,1.1718567682616194,0.98
6951,0.7621096714950567,0.98
6952,0.9548611025417063,0.98
6953,0.9123913072095725,0.9301354757661825
6954,1.0476825528041878,0.98
6955,0.7422380998555907,0.98
6956,1.0548560489052898,0.8557263772529964
6957,1.055252499489509,0.9401350676772263
6958,1.1816976849065757,0.98
6959,1.0968446597152361,0.98
6960,1.0702502941325887,0.98
6961,1.1424532964992993,0.98
6962,1.0178853307530553,0.98
6963,1.0998202899909604,0.98
6964,0.758489160598827,0.98
6965,0.9544141578804286,0.98
6966,1.1457635323899333,0.98
6967,1.077328443601733,0.98
6968,1.0836129426237655,0.98
6969,1.002439418393353,0.98
6970,1.1548799835327055,0.98
6971,0.987233375859942,0.98
6972,0.8464275828941545,0.98
6973,1.0123584691446954,0.98
6974,0.9446133013163992,0.98
6975,0.7843080748494556,0.98
6976,0.8870278965550673,0.98
6977,0.94909288452391,0.98
6978,1.0506173739875229,0.98
6979,0.9785154100937201,0.98
6980,0.9896510611983395,0.98
6981,0.9716808293538167,0.98
6982,0.9955123558656378,0.98
6983,1.099064579967858,0.98
6984,0.968481127807636,0.98
6985,1.1119857559736568,0.98
6986,0.8233938075556908,0.98
6987,1.1820213337292627,0.98
6988,0.9208156349199496,0.98
6989,1.0098113317054562,0.9319315432394454
6990,0.9966863358679227,0.98
6991,0.8641728848919861,0.98
6992,1.121813779744323,0.98
6993,1.2387361714674308,0.98
6994,1.0780400630433706,0.98
6995,0.8391282053663535,0.98
6996,1.0687687310337153,0.98
6997,1.1146148373161007,0.98
6998,0.9518894400457648,0.98
6999,0.8526417283482814,0.98
7000,1.0643393504157128,0.98
7001,1.03832843982239,0.98
7002,1.0758835277399283,0.98
7003,0.8865549891963214,0.98
7004,0.9816646801114486,0.98
7005,0.8882847917659009,0.98
7006,1.1013958267467427,0.98
7007,0.9640092909919982,0.98
7008,1.1860014520091005,0.98
7009,0.8385949589026371,0.98
7010,0.9045334327645526,0.98
7011,1.113658054612455,0.98
7012,0.9910984168167974,0.98
7013,1.0637154629147805,0.98
7014,1.0416927641105063,0.98
7015,0.89147749137148,0.98
7016,1.0697489148178674,0.98
7017,1.10398066885372,0.98
7018,1.1008246950826486,0.98
7019,0.8123483737047241,0.98
7020,1.2667361510691648,0.98
7021,0.8319033178757131,0.98
7022,0.9933919496936384,0.8566012081159946
7023,0.9903223983750938,0.8995733114194913
7024,1.0842858489948868,0.98
7025,0.9883417659396039,0.98
7026,1.0120254938126187,0.98
7027,1.2011502105330574,0.98
7028,0.8223950629332228,0.98
7029,1.2205506207074712,0.98
7030,0.9652858818194364,0.98
7031,1.1265553889676856,0.8566719271749944
7032,0.9133132700759254,0.98
7033,1.1024732117880975,0.98
7034,1.1175653692827485,0.8122196786549888
7035,0.9396723807667045,0.98
7036,1.0945664760925624,0.98
7037,0.9671782300728029,0.98
7038,1.1480942876994849,0.98
7039,1.2333854629987637,0.8035157598851329
7040,0.9991144841690524,0.98
7041,0.955076675549172,0.98
7042,0.8996878237529341,0.98
7043,0.9780911362930753,0.98
7044,1.0410655034682308,0.98
7045,0.9971259863447696,0.98
7046,1.067732858928431,0.98
7047,1.0874557463838106,0.98
7048,1.0631718088420425,0.98
7049,0.8530826405487826,0.98
7050,1.0366025019420386,0.98
7051,0.8930591930637275,0.98
7052,0.919054791260366,0.98
7053,0.8636477648383589,0.98
7054,0.9662626745051851,0.98
7055,0.9132039168167728,0.98
7056,1.0413128737223996,0.98
7057,0.9326553237667614,0.98
7058,1.0296293976222932,0.98
7059,1.14004478096125,0.98
7060,1.0288995081337122,0.98
7061,1.0659039703099722,0.98
7062,0.890051854327034,0.98
7063,1.2008704952522946,0.98
7064,1.0113829090778754,0.880845915690779
7065,0.944390566175342,0.98
7066,1.2605644583383,0.98
7067,0.8349656040843653,0.98
7068,0.9728790758124078,0.98
7069,1.0418249765109824,0.98
7070,1.0089724990104594,0.98
7071,0.9978073285891765,0.98
7072,1.1133785066379458,0.98
7073,0.9996828826639931,0.8204107870387727
7074,0.7870099863414811,0.98
7075,1.1465782165113192,0.98
7076,0.9323975363715807,0.98
7077,1.0038993099747326,0.98
7078,0.9822974013674229,0.98
7079,0.9824391409761843,0.98
7080,0.9786032105258189,0.98
7081,1.1711134321961791,0.9324458153663289
7082,1.032187561130917,0.98
7083,0.9177612469190216,0.98
7084,1.0554186786464697,0.98
7085,1.168039005694183,0.98
7086,0.9873413888329832,0.98
7087,1.2342141617819002,0.98
7088,1.026753825079485,0.98
7089,1.075000977803638,0.98
7090,1.166110466898077,0.98
7091,1.0884130362900617,0.98
7092,1.033369238278688,0.98
7093,0.8352405954701521,0.98
7094,1.028465759801814,0.98
7095,0.9177903037808128,0.98
7096,0.9556846352075521,0.98
7097,0.9529528574328126,0.98
7098,0.9942084924828152,0.98
7099,0.9668421124832095,0.98
7100,0.9736437648132649,0.98
7101,1.1224855082518248,0.98
7102,0.974833988507649,0.98
7103,0.8592917464304171,0.98
7104,1.056537663159886,0.98
7105,1.1584070810014808,0.98
7106,0.8237427021332433,0.98
7107,1.0104153341820041,0.98
7108,0.8752184189696879,0.98
7109,0.9068085203759142,0.98
7110,0.7910297307034163,0.98
7111,1.033414499463008,0.98
7112,1.025542529616308,0.98
7113,1.0379373494061697,0.98
7114,1.0629853705441636,0.98
7115,1.1075104034166097,0.98
7116,1.0257855229623387,0.98
7117,0.9325109769664218,0.98
7118,0.9848496802488844,0.98
7119,0.9541602932125929,0.98
7120,1.1385394743252646,0.98
7121,1.014512360797934,0.98
7122,1.0857369460417503,0.98
7123,1.0673041994971006,0.98
7124,1.0080765725217198,0.98
7125,1.0324387777616928,0.98
7126,0.9088071855780165,0.98
7127,0.966794426338309,0.98
7128,0.9388671704044764,0.98
7129,0.9478775344841196,0.98
7130,0.9975128271897242,0.98
7131,0.997400984107007,0.98
7132,0.9425617376439811,0.98
7133,1.008037482898725,0.98
7134,1.0040168054571192,0.98
7135,0.9701034383636744,0.98
7136,1.1415569619635793,0.8774406113701708
7137,0.9856654858129756,0.98
7138,1.0235127567540645,0.98
7139,1.0629034511246582,0.98
7140,1.048537371654743,0.98
7141,0.9971742931000631,0.8379046535170143
7142,1.0778677883915178,0.98
7143,0.973956767162757,0.98
7144,1.0337010009846224,0.98
7145,1.0806514263042768,0.98
7146,1.1952948710219782,0.98
7147,1.0210392159202937,0.98
7148,1.1113002825553149,0.98
7149,0.9826082483699332,0.98
7150,1.1688685356518445,0.98
7151,1.0441738006878554,0.98
7152,1.0076697082080068,0.98
7153,1.0016370314861762,0.98
7154,1.1586434386142015,0.98
7155,0.7938289955674994,0.98
7156,0.9441304854348088,0.98
7157,1.0150951697599742,0.98
7158,1.073968356233708,0.98
7159,0.9655508610458027,0.98
7160,1.2215990493602256,0.98
7161,1.307517743436386,0.98
7162,1.1901689432357865,0.98
7163,1.0076767919510667,0.98
7164,1.1461675056320184,0.98
7165,0.9496151620285265,0.98
7166,1.117468534331874,0.98
7167,0.9328771351586814,0.98
7168,1.0232888004026324,0.98
7169,1.008010111046277,0.98
7170,0.9589580116232723,0.98
7171,0.9337150256079512,0.98
7172,1.0570873068989914,0.8376817896535266
7173,1.0974708496026617,0.98
7174,0.838736438938737,0.98
7175,0.9771622047859939,0.98
7176,1.2193019455010288,0.98
7177,1.0251764739243945,0.98
7178,0.8948938211827356,0.98
7179,0.8764476604502918,0.98
7180,1.2107814315728382,0.98
7181,1.1331516194508298,0.98
7182,1.1931747272158448,0.98
7183,0.9277322272539597,0.98
7184,1.063992553029922,0.98
7185,1.2346742713013188,0.98
7186,1.1289972459863862,0.98
7187,0.7687207860375558,0.98
7188,0.9979874877135188,0.98
7189,1.0336180121418606,0.98
7190,1.040670068089766,0.98
7191,0.968451764664588,0.98
7192,0.954465267969316,0.98
7193,1.176876280336539,0.892797858451488
7194,0.9986247020093244,0.98
7195,0.9756274481497942,0.98
7196,1.1027555187277391,0.98
7197,0.97072919723498,0.98
7198,0.8544776067058003,0.98
7199,1.1123745048497238,0.98
7200,0.9997524744486207,0.98
7201,1.1252981247660196,0.98
7202,0.939066710303118,0.98
7203,0.9972788149046895,0.98
7204,1.182196561169514,0.8230335883528013
7205,0.9308168692536533,0.98
7206,0.9575494002032736,0.98
7207,1.1216815967598137,0.98
7208,1.20043179003495,0.98
7209,0.9062354384311214,0.98
7210,0.9445435494846562,0.98
7211,0.9833327111578558,0.98
7212,0.9398602536498493,0.98
7213,1.0553878969700574,0.98
7214,1.0934764112479727,0.98
7215,0.9134892303715294,0.98
7216,0.9023407184148843,0.98
7217,0.9333844343533674,0.98
7218,0.8622521474111876,0.98
7219,1.2825103340927737,0.98
7220,1.1417275126209598,0.98
7221,1.1931277891814862,0.98
7222,1.1700800641237574,0.98
7223,0.9794019126045463,0.98
7224,1.02064772700901,0.98
7225,0.8926775565446532,0.98
7226,1.023108347229729,0.98
7227,0.976886650394302,0.9341755536173932
7228,1.0341300554231008,0.98
7229,0.972676740665764,0.98
7230,1.0999878963183658,0.98
7231,1.0461142421247525,0.98
7232,0.99954121659471,0.98
7233,0.8301225385588168,0.98
7234,1.018176031947804,0.851288849317888
7235,1.0881144356796546,0.98
7236,0.970901339824059,0.98
7237,1.1875080964954412,0.98
7238,1.0469127690761586,0.98
7239,1.1013409413824236,0.98
7240,0.9085239212618014,0.98
7241,0.9726238861229362,0.98
7242,0.9462448300173645,0.98
7243,1.0746833206036435,0.98
7244,0.907704398155113,0.98
7245,0.9000354019529034,0.98
7246,1.0932572701099434,0.98
7247,0.8296733231632663,0.98
7248,1.161284930435005,0.8843908860527235
7249,0.8864416345934765,0.98
7250,0.9533444537062283,0.98
7251,0.9679331384836044,0.98
7252,1.092690001766408,0.98
7253,1.102793948228939,0.98
7254,0.9162885690038199,0.98
7255,0.9884739862484127,0.98
7256,1.1870193634371202,0.98
7257,0.8740553126089208,0.98
7258,1.0101768660263444,0.98
7259,1.0102620721167201,0.98
7260,0.9554691952371512,0.98
7261,0.9839267426663082,0.98
7262,1.1051831656632285,0.98
7263,0.9613685842607612,0.98
7264,1.1491600538784872,0.98
7265,0.9026070815620681,0.98
7266,1.0487427367838524,0.98
7267,1.0775092498255199,0.98
7268,1.0747759899138989,0.98
7269,1.2136795791087156,0.98
7270,1.0462022522942713,0.98
7271,1.0945298206724776,0.98
7272,0.8944905483327389,0.98
7273,0.932432356541878,0.98
7274,0.8872304206443755,0.98
7275,1.046120450265237,0.98
7276,1.0746510107785754,0.98
7277,1.116808395457486,0.98
7278,1.0600330232899506,0.98
7279,0.892172614989837,0.98
7280,1.0921397418701044,0.98
7281,1.0623041333048109,0.98
7282,1.0133351116427207,0.98
7283,1.031225764684828,0.98
7284,1.003888473980628,0.98
7285,1.1542053349942494,0.98
7286,1.1750550334612502,0.98
7287,1.120567823031898,0.98
7288,1.22279187867988,0.98
7289,1.0767249694208456,0.98
7290,0.8537303720946743,0.8171430803309977
7291,1.0436102665388476,0.9177459231997851
7292,0.9781810064922157,0.98
7293,1.067896880143828,0.98
7294,1.1338013187543872,0.98
7295,1.0097643351223808,0.98
7296,0.8418621058989982,0.98
7297,0.9176877462193223,0.98
7298,0.9875493169657494,0.98
7299,1.1716351128647189,0.98
7300,1.009338221210705,0.98
7301,1.1007693118575637,0.98
7302,0.8319995366322087,0.98
7303,1.100579412450029,0.98
7304,1.1349526614970473,0.98
7305,0.9304729684283448,0.98
7306,0.846719347751909,0.9121242654310591
7307,1.0831260525643924,0.98
7308,1.0637864491534665,0.98
7309,1.139140344231338,0.98
7310,1.2477590378961685,0.98
7311,1.1290649771293995,0.98
7312,1.0509826168665524,0.98
7313,0.9189455573600265,0.98
7314,1.1032211717771254,0.98
7315,0.7763310744624624,0.98
7316,1.0401088663467288,0.98
7317,1.0881272622124656,0.98
7318,0.9764787951118611,0.98
7319,0.9444074456602507,0.9104774607709682
7320,1.1190163031534075,0.98
7321,0.9092815676542172,0.98
7322,1.1277169674925944,0.98
7323,0.8911757558564898,0.8955325071177431
7324,1.129881970267641,0.98
7325,1.2701255843051915,0.98
7326,1.0852416343790743,0.98
7327,0.9489643865151896,0.8179864371879929
7328,0.8769327960055083,0.98
7329,0.9230696975392757,0.98
7330,1.0364175316683593,0.98
7331,0.9736374893570865,0.98
7332,1.0616403066847702,0.98
7333,1.0027901977342726,0.98
7334,0.8255050614808603,0.98
7335,0.9773765677789359,0.98
7336,0.960190777211103,0.98
7337,1.057505118619,0.98
7338,0.7884188643345451,0.98
7339,1.0137213127323412,0.98
7340,0.8354511287890038,0.98
7341,1.1340373960591745,0.98
7342,0.7949411582765412,0.98
7343,0.917620348313654,0.98
7344,1.0908506553057267,0.98
7345,0.8787717324861684,0.98
7346,0.9439017200315236,0.98
7347,1.0488631954449725,0.98
7348,0.9929953608421812,0.98
7349,0.8629225086636076,0.98
7350,0.987719921745608,0.98
7351,0.8827549933126329,0.98
7352,1.0607436263736925,0.98
7353,0.9347745727361183,0.98
7354,1.0204717292617862,0.98
7355,1.0450941192935945,0.98
7356,0.976486413885839,0.98
7357,1.0503826091612007,0.98
7358,1.1153899921314447,0.98
7359,0.9070190942204588,0.98
7360,0.9962476789002506,0.98
7361,0.9257582013619612,0.98
7362,0.921300022719488,0.98
7363,0.9714327920127357,0.98
7364,1.019349583348291,0.98
7365,1.0927635485214917,0.98
7366,1.070781600451657,0.98
7367,0.9638565769004064,0.98
7368,1.0255288443331407,0.98
7369,1.2347810524848402,0.98
7370,0.8133056771006675,0.98
7371,0.9713163574310497,0.98
7372,0.9776506671376315,0.98
7373,0.987837042952959,0.98
7374,0.9222239729293468,0.98
7375,0.9797562774463865,0.98
7376,1.0164136210264916,0.98
7377,0.880988451932268,0.98
7378,0.9623002969287253,0.98
7379,1.0427880742477753,0.98
7380,1.1003228558476978,0.98
7381,1.000105589556304,0.98
7382,0.8776644521497698,0.98
7383,1.079474406457999,0.98
7384,1.0728648070069597,0.98
7385,0.7369654942715853,0.98
7386,0.9599631181427177,0.98
7387,1.1076031688285892,0.8169854837276391
7388,0.9066400786880313,0.98
7389,1.088468270848189,0.8765053519772859
7390,1.099396233351585,0.98
7391,0.9147906635635977,0.98
7392,0.8972662021089561,0.98
7393,0.8843918265245616,0.98
7394,0.9255369861028572,0.98
7395,1.00798171318848,0.98
7396,0.9176841388158103,0.98
7397,0.9345725504307016,0.98
7398,1.1249143653484377,0.98
7399,0.8632542397613445,0.98
7400,1.149713878495735,0.98
7401,0.9788998934252843,0.8072227394351665
7402,1.0759969865058552,0.98
7403,0.9155678946690733,0.98
7404,1.0531634490899893,0.98
7405,1.0042245669076666,0.98
7406,0.8925709439491539,0.98
7407,1.1478021619367997,0.98
7408,0.7045891916334412,0.98
7409,1.094857427978609,0.98
7410,1.1366121763471708,0.98
7411,1.0760763793692896,0.98
