Timestamp,mileage_factor_RegUp_NYISO,performance_factor_RegUp_NYISO,mileage_factor_RegDown_NYISO,performance_factor_RegDown_NYISO
2024-11-18 06:00:00,13.5763,0.9838,13.5763,0.9838
2024-11-18 07:00:00,12.3573,0.8861,12.3573,0.8861
2024-11-18 08:00:00,11.07,0.9413,11.07,0.9413
2024-11-18 09:00:00,14.4695,0.9311,14.4695,0.9311
2024-11-18 10:00:00,14.0981,0.8536,14.0981,0.8536
2024-11-18 11:00:00,11.7882,0.9792,11.7882,0.9792
2024-11-18 12:00:00,10.6425,1.0,10.6425,1.0
2024-11-18 13:00:00,12.3879,0.9389,12.3879,0.9389
2024-11-18 14:00:00,13.7881,1.0,13.7881,1.0
2024-11-18 15:00:00,14.5353,0.9923,14.5353,0.9923
2024-11-18 16:00:00,14.4912,0.9629,14.4912,0.9629
2024-11-18 17:00:00,12.5724,0.9931,12.5724,0.9931
2024-11-18 18:00:00,14.0531,0.9049,14.0531,0.9049
2024-11-18 19:00:00,11.5605,0.8956,11.5605,0.8956
2024-11-18 20:00:00,13.0433,0.9944,13.0433,0.9944
2024-11-18 21:00:00,11.1145,0.958,11.1145,0.958
2024-11-18 22:00:00,12.4835,0.9159,12.4835,0.9159
2024-11-18 23:00:00,14.5983,0.9135,14.5983,0.9135
2024-11-19 00:00:00,14.496,0.9064,14.496,0.9064
2024-11-19 01:00:00,12.3565,0.9939,12.3565,0.9939
2024-11-19 02:00:00,14.7518,0.8422,14.7518,0.8422
2024-11-19 03:00:00,13.9302,0.9783,13.9302,0.9783
2024-11-19 04:00:00,13.609,1.0,13.609,1.0
2024-11-19 05:00:00,13.4766,1.0,13.4766,1.0
2024-11-19 06:00:00,13.1533,1.0,13.1533,1.0
2024-11-19 07:00:00,12.4,0.9136,12.4,0.9136
2024-11-19 08:00:00,11.8949,0.8785,11.8949,0.8785
2024-11-19 09:00:00,14.1217,0.9641,14.1217,0.9641
2024-11-19 10:00:00,14.2281,1.0,14.2281,1.0
2024-11-19 11:00:00,12.8313,0.9976,12.8313,0.9976
2024-11-19 12:00:00,13.4886,0.8195,13.4886,0.8195
2024-11-19 13:00:00,12.9284,1.0,12.9284,1.0
2024-11-19 14:00:00,15.8356,0.9745,15.8356,0.9745
2024-11-19 15:00:00,12.1244,0.9608,12.1244,0.9608
2024-11-19 16:00:00,13.1037,0.9374,13.1037,0.9374
2024-11-19 17:00:00,12.9279,0.9661,12.9279,0.9661
2024-11-19 18:00:00,12.8077,0.9253,12.8077,0.9253
2024-11-19 19:00:00,13.173,0.8619,13.173,0.8619
2024-11-19 20:00:00,14.2077,0.9036,14.2077,0.9036
2024-11-19 21:00:00,13.1609,0.8898,13.1609,0.8898
2024-11-19 22:00:00,10.3122,0.9924,10.3122,0.9924
2024-11-19 23:00:00,13.8726,0.9324,13.8726,0.9324
2024-11-20 00:00:00,14.2991,1.0,14.2991,1.0
2024-11-20 01:00:00,13.3757,0.9179,13.3757,0.9179
2024-11-20 02:00:00,13.0782,0.9602,13.0782,0.9602
2024-11-20 03:00:00,12.2474,0.9647,12.2474,0.9647
2024-11-20 04:00:00,12.35,0.8976,12.35,0.8976
2024-11-20 05:00:00,11.3343,0.9091,11.3343,0.9091
2024-11-20 06:00:00,14.2874,0.9818,14.2874,0.9818
2024-11-20 07:00:00,12.5214,0.9898,12.5214,0.9898
2024-11-20 08:00:00,14.5696,0.9877,14.5696,0.9877
2024-11-20 09:00:00,10.9042,0.9804,10.9042,0.9804
2024-11-20 10:00:00,16.3957,0.9591,16.3957,0.9591
2024-11-20 11:00:00,14.5737,0.8514,14.5737,0.8514
2024-11-20 12:00:00,11.6247,1.0,11.6247,1.0
2024-11-20 13:00:00,14.9581,0.9386,14.9581,0.9386
2024-11-20 14:00:00,14.3933,0.945,14.3933,0.945
2024-11-20 15:00:00,12.5891,0.9525,12.5891,0.9525
2024-11-20 16:00:00,12.7623,0.9343,12.7623,0.9343
2024-11-20 17:00:00,14.305,0.9047,14.305,0.9047
2024-11-20 18:00:00,13.356,1.0,13.356,1.0
2024-11-20 19:00:00,13.6489,0.9907,13.6489,0.9907
2024-11-20 20:00:00,11.8542,0.9616,11.8542,0.9616
2024-11-20 21:00:00,13.5555,0.9476,13.5555,0.9476
2024-11-20 22:00:00,10.0289,0.8399,10.0289,0.8399
2024-11-20 23:00:00,14.4828,0.9847,14.4828,0.9847
2024-11-21 00:00:00,11.8617,0.8232,11.8617,0.8232
2024-11-21 01:00:00,16.041,0.944,16.041,0.944
2024-11-21 02:00:00,13.0896,0.9635,13.0896,0.9635
2024-11-21 03:00:00,13.4791,0.9225,13.4791,0.9225
2024-11-21 04:00:00,12.206,0.8422,12.206,0.8422
2024-11-21 05:00:00,11.611,0.8828,11.611,0.8828
2024-11-21 06:00:00,13.5978,0.9811,13.5978,0.9811
2024-11-21 07:00:00,12.1616,0.8931,12.1616,0.8931
2024-11-21 08:00:00,11.9513,0.9698,11.9513,0.9698
2024-11-21 09:00:00,13.7777,0.9923,13.7777,0.9923
2024-11-21 10:00:00,14.6665,0.9186,14.6665,0.9186
2024-11-21 11:00:00,14.8545,0.9379,14.8545,0.9379
2024-11-21 12:00:00,10.7448,0.8965,10.7448,0.8965
2024-11-21 13:00:00,15.4408,0.957,15.4408,0.957
2024-11-21 14:00:00,14.953,0.9877,14.953,0.9877
2024-11-21 15:00:00,12.3038,0.9799,12.3038,0.9799
2024-11-21 16:00:00,14.1598,0.8832,14.1598,0.8832
2024-11-21 17:00:00,12.0324,0.9727,12.0324,0.9727
2024-11-21 18:00:00,13.5243,0.963,13.5243,0.963
2024-11-21 19:00:00,13.2811,0.9268,13.2811,0.9268
2024-11-21 20:00:00,13.757,0.989,13.757,0.989
2024-11-21 21:00:00,13.2997,0.8753,13.2997,0.8753
2024-11-21 22:00:00,11.2027,0.901,11.2027,0.901
2024-11-21 23:00:00,13.8724,0.905,13.8724,0.905
2024-11-22 00:00:00,12.3562,0.9732,12.3562,0.9732
2024-11-22 01:00:00,13.2855,0.9852,13.2855,0.9852
2024-11-22 02:00:00,14.0555,1.0,14.0555,1.0
2024-11-22 03:00:00,10.1277,0.8602,10.1277,0.8602
2024-11-22 04:00:00,13.5053,0.8525,13.5053,0.8525
2024-11-22 05:00:00,12.7469,0.8789,12.7469,0.8789
2024-11-22 06:00:00,12.5721,0.9215,12.5721,0.9215
2024-11-22 07:00:00,12.5759,0.8997,12.5759,0.8997
2024-11-22 08:00:00,12.0515,0.9714,12.0515,0.9714
2024-11-22 09:00:00,13.6761,0.9154,13.6761,0.9154
2024-11-22 10:00:00,11.935,0.9398,11.935,0.9398
2024-11-22 11:00:00,16.0421,0.9343,16.0421,0.9343
2024-11-22 12:00:00,13.3102,1.0,13.3102,1.0
2024-11-22 13:00:00,12.6823,0.9214,12.6823,0.9214
2024-11-22 14:00:00,11.9317,0.9452,11.9317,0.9452
2024-11-22 15:00:00,13.0198,0.8616,13.0198,0.8616
2024-11-22 16:00:00,13.2244,0.9117,13.2244,0.9117
2024-11-22 17:00:00,14.1985,1.0,14.1985,1.0
2024-11-22 18:00:00,14.4948,0.9895,14.4948,0.9895
2024-11-22 19:00:00,13.1387,0.9435,13.1387,0.9435
2024-11-22 20:00:00,12.2875,0.9584,12.2875,0.9584
2024-11-22 21:00:00,13.3087,0.9615,13.3087,0.9615
2024-11-22 22:00:00,12.5498,0.9106,12.5498,0.9106
2024-11-22 23:00:00,15.0327,0.9561,15.0327,0.9561
2024-11-23 00:00:00,12.9047,0.9871,12.9047,0.9871
2024-11-23 01:00:00,12.0822,0.9715,12.0822,0.9715
2024-11-23 02:00:00,14.245,0.9243,14.245,0.9243
2024-11-23 03:00:00,14.8558,0.9725,14.8558,0.9725
2024-11-23 04:00:00,12.2045,1.0,12.2045,1.0
2024-11-23 05:00:00,12.5848,0.9621,12.5848,0.9621
2024-11-23 06:00:00,13.2062,0.8561,13.2062,0.8561
2024-11-23 07:00:00,12.8426,1.0,12.8426,1.0
2024-11-23 08:00:00,14.5436,0.9773,14.5436,0.9773
2024-11-23 09:00:00,11.3099,0.9448,11.3099,0.9448
2024-11-23 10:00:00,13.4117,1.0,13.4117,1.0
2024-11-23 11:00:00,12.0376,0.9815,12.0376,0.9815
2024-11-23 12:00:00,15.4938,0.9838,15.4938,0.9838
2024-11-23 13:00:00,12.9157,0.8818,12.9157,0.8818
2024-11-23 14:00:00,10.7252,0.9756,10.7252,0.9756
2024-11-23 15:00:00,11.998,0.8639,11.998,0.8639
2024-11-23 16:00:00,12.417,0.9486,12.417,0.9486
2024-11-23 17:00:00,13.2537,0.945,13.2537,0.945
2024-11-23 18:00:00,12.2571,0.9616,12.2571,0.9616
2024-11-23 19:00:00,12.4754,0.921,12.4754,0.921
2024-11-23 20:00:00,10.4804,0.9764,10.4804,0.9764
2024-11-23 21:00:00,12.402,0.9512,12.402,0.9512
2024-11-23 22:00:00,12.9074,0.9103,12.9074,0.9103
2024-11-23 23:00:00,13.4199,0.9188,13.4199,0.9188
2024-11-24 00:00:00,13.9999,1.0,13.9999,1.0
2024-11-24 01:00:00,13.691,0.9429,13.691,0.9429
2024-11-24 02:00:00,12.316,0.9225,12.316,0.9225
2024-11-24 03:00:00,8.8693,1.0,8.8693,1.0
2024-11-24 04:00:00,12.2539,0.9784,12.2539,0.9784
2024-11-24 05:00:00,14.1015,0.9983,14.1015,0.9983
2024-11-24 06:00:00,12.8599,0.8559,12.8599,0.8559
2024-11-24 07:00:00,13.7821,1.0,13.7821,1.0
2024-11-24 08:00:00,12.5169,0.9322,12.5169,0.9322
2024-11-24 09:00:00,13.6747,1.0,13.6747,1.0
2024-11-24 10:00:00,11.918,1.0,11.918,1.0
2024-11-24 11:00:00,11.5155,0.8526,11.5155,0.8526
2024-11-24 12:00:00,12.4725,0.8802,12.4725,0.8802
2024-11-24 13:00:00,11.8372,0.9322,11.8372,0.9322
2024-11-24 14:00:00,15.8106,0.9025,15.8106,0.9025
2024-11-24 15:00:00,13.5633,0.9213,13.5633,0.9213
2024-11-24 16:00:00,11.1781,0.8994,11.1781,0.8994
2024-11-24 17:00:00,14.228,0.9488,14.228,0.9488
2024-11-24 18:00:00,13.5561,0.9642,13.5561,0.9642
2024-11-24 19:00:00,12.49,0.8855,12.49,0.8855
2024-11-24 20:00:00,13.4821,1.0,13.4821,1.0
2024-11-24 21:00:00,13.7722,0.9768,13.7722,0.9768
2024-11-24 22:00:00,14.0276,0.9312,14.0276,0.9312
2024-11-24 23:00:00,14.396,0.9857,14.396,0.9857
2024-11-25 00:00:00,14.3797,0.9084,14.3797,0.9084
2024-11-25 01:00:00,12.3422,0.8606,12.3422,0.8606
2024-11-25 02:00:00,11.5638,0.9144,11.5638,0.9144
2024-11-25 03:00:00,13.376,1.0,13.376,1.0
2024-11-25 04:00:00,13.9365,0.9189,13.9365,0.9189
2024-11-25 05:00:00,13.3413,0.9647,13.3413,0.9647
2024-11-25 06:00:00,14.8367,0.9066,14.8367,0.9066
2024-11-25 07:00:00,13.7493,0.8908,13.7493,0.8908
2024-11-25 08:00:00,12.5116,0.9102,12.5116,0.9102
2024-11-25 09:00:00,13.5979,0.9441,13.5979,0.9441
2024-11-25 10:00:00,12.5021,0.9889,12.5021,0.9889
2024-11-25 11:00:00,13.5269,1.0,13.5269,1.0
2024-11-25 12:00:00,14.4458,0.9045,14.4458,0.9045
2024-11-25 13:00:00,12.2288,0.9771,12.2288,0.9771
2024-11-25 14:00:00,12.2105,0.9872,12.2105,0.9872
2024-11-25 15:00:00,14.4499,0.8829,14.4499,0.8829
2024-11-25 16:00:00,12.9775,1.0,12.9775,1.0
2024-11-25 17:00:00,13.9923,0.9594,13.9923,0.9594
2024-11-25 18:00:00,10.8899,0.9824,10.8899,0.9824
2024-11-25 19:00:00,12.265,1.0,12.265,1.0
2024-11-25 20:00:00,12.7238,0.9281,12.7238,0.9281
2024-11-25 21:00:00,12.265,0.9377,12.265,0.9377
2024-11-25 22:00:00,11.7033,1.0,11.7033,1.0
2024-11-25 23:00:00,14.3082,1.0,14.3082,1.0
2024-11-26 00:00:00,12.8509,0.9186,12.8509,0.9186
2024-11-26 01:00:00,14.4334,0.8924,14.4334,0.8924
2024-11-26 02:00:00,11.4403,0.9531,11.4403,0.9531
2024-11-26 03:00:00,14.9249,1.0,14.9249,1.0
2024-11-26 04:00:00,12.0767,0.9991,12.0767,0.9991
2024-11-26 05:00:00,15.9951,0.9702,15.9951,0.9702
2024-11-26 06:00:00,13.1094,1.0,13.1094,1.0
2024-11-26 07:00:00,11.8317,0.9518,11.8317,0.9518
2024-11-26 08:00:00,12.7771,0.9078,12.7771,0.9078
2024-11-26 09:00:00,13.5991,0.8931,13.5991,0.8931
2024-11-26 10:00:00,13.1966,0.9701,13.1966,0.9701
2024-11-26 11:00:00,12.6621,0.9057,12.6621,0.9057
2024-11-26 12:00:00,12.8419,0.9688,12.8419,0.9688
2024-11-26 13:00:00,14.879,0.9842,14.879,0.9842
2024-11-26 14:00:00,12.449,1.0,12.449,1.0
2024-11-26 15:00:00,14.9072,0.9562,14.9072,0.9562
2024-11-26 16:00:00,13.0306,1.0,13.0306,1.0
2024-11-26 17:00:00,14.5653,1.0,14.5653,1.0
2024-11-26 18:00:00,12.7026,0.957,12.7026,0.957
2024-11-26 19:00:00,15.1356,0.9313,15.1356,0.9313
2024-11-26 20:00:00,12.5509,0.9771,12.5509,0.9771
2024-11-26 21:00:00,12.9169,0.88,12.9169,0.88
2024-11-26 22:00:00,15.24,0.9243,15.24,0.9243
2024-11-26 23:00:00,10.488,0.9315,10.488,0.9315
2024-11-27 00:00:00,13.3675,0.92,13.3675,0.92
2024-11-27 01:00:00,13.4013,1.0,13.4013,1.0
2024-11-27 02:00:00,14.5395,0.9123,14.5395,0.9123
2024-11-27 03:00:00,13.8578,0.9583,13.8578,0.9583
2024-11-27 04:00:00,13.8762,1.0,13.8762,1.0
2024-11-27 05:00:00,12.1313,0.8828,12.1313,0.8828
2024-11-27 06:00:00,14.9892,0.9607,14.9892,0.9607
2024-11-27 07:00:00,13.4102,1.0,13.4102,1.0
2024-11-27 08:00:00,13.5643,1.0,13.5643,1.0
2024-11-27 09:00:00,10.5346,0.9903,10.5346,0.9903
2024-11-27 10:00:00,14.1017,0.9524,14.1017,0.9524
2024-11-27 11:00:00,14.4223,0.9303,14.4223,0.9303
2024-11-27 12:00:00,12.6728,1.0,12.6728,1.0
2024-11-27 13:00:00,13.2405,0.9331,13.2405,0.9331
2024-11-27 14:00:00,12.714,0.949,12.714,0.949
2024-11-27 15:00:00,10.9438,0.9161,10.9438,0.9161
2024-11-27 16:00:00,11.9466,0.8766,11.9466,0.8766
2024-11-27 17:00:00,12.0246,1.0,12.0246,1.0
2024-11-27 18:00:00,12.5528,0.9574,12.5528,0.9574
2024-11-27 19:00:00,10.5655,0.9054,10.5655,0.9054
2024-11-27 20:00:00,11.027,0.9022,11.027,0.9022
2024-11-27 21:00:00,12.2521,0.9652,12.2521,0.9652
2024-11-27 22:00:00,12.1633,0.927,12.1633,0.927
2024-11-27 23:00:00,14.3824,0.9752,14.3824,0.9752
2024-11-28 00:00:00,13.2963,0.9953,13.2963,0.9953
2024-11-28 01:00:00,14.9396,0.9518,14.9396,0.9518
2024-11-28 02:00:00,13.0827,0.9655,13.0827,0.9655
2024-11-28 03:00:00,10.2689,0.9614,10.2689,0.9614
2024-11-28 04:00:00,12.4666,0.9717,12.4666,0.9717
2024-11-28 05:00:00,14.2659,0.9092,14.2659,0.9092
2024-11-28 06:00:00,12.468,0.9901,12.468,0.9901
2024-11-28 07:00:00,12.3067,0.9611,12.3067,0.9611
2024-11-28 08:00:00,12.5516,0.9572,12.5516,0.9572
2024-11-28 09:00:00,13.2312,1.0,13.2312,1.0
2024-11-28 10:00:00,11.5999,0.943,11.5999,0.943
2024-11-28 11:00:00,14.3734,0.9395,14.3734,0.9395
2024-11-28 12:00:00,11.7867,0.8765,11.7867,0.8765
2024-11-28 13:00:00,13.5786,0.8541,13.5786,0.8541
2024-11-28 14:00:00,12.7027,1.0,12.7027,1.0
2024-11-28 15:00:00,14.8315,1.0,14.8315,1.0
2024-11-28 16:00:00,14.1841,0.9778,14.1841,0.9778
2024-11-28 17:00:00,14.6104,0.9339,14.6104,0.9339
2024-11-28 18:00:00,14.5995,0.9549,14.5995,0.9549
2024-11-28 19:00:00,13.1317,0.9097,13.1317,0.9097
2024-11-28 20:00:00,10.2598,0.9111,10.2598,0.9111
2024-11-28 21:00:00,12.6197,0.9543,12.6197,0.9543
2024-11-28 22:00:00,13.9744,0.9483,13.9744,0.9483
2024-11-28 23:00:00,13.36,0.9743,13.36,0.9743
2024-11-29 00:00:00,14.7073,0.9649,14.7073,0.9649
2024-11-29 01:00:00,14.3607,0.9295,14.3607,0.9295
2024-11-29 02:00:00,11.6272,0.9682,11.6272,0.9682
2024-11-29 03:00:00,14.149,0.9065,14.149,0.9065
2024-11-29 04:00:00,11.5203,1.0,11.5203,1.0
2024-11-29 05:00:00,16.3471,1.0,16.3471,1.0
2024-11-29 06:00:00,12.7333,0.9123,12.7333,0.9123
2024-11-29 07:00:00,14.8379,0.9958,14.8379,0.9958
2024-11-29 08:00:00,13.158,0.9318,13.158,0.9318
2024-11-29 09:00:00,11.9964,0.9591,11.9964,0.9591
2024-11-29 10:00:00,14.7831,0.951,14.7831,0.951
2024-11-29 11:00:00,13.0969,0.9645,13.0969,0.9645
2024-11-29 12:00:00,11.44,0.8778,11.44,0.8778
2024-11-29 13:00:00,14.18,0.9138,14.18,0.9138
2024-11-29 14:00:00,12.4513,0.8684,12.4513,0.8684
2024-11-29 15:00:00,14.5981,0.9265,14.5981,0.9265
2024-11-29 16:00:00,15.0265,1.0,15.0265,1.0
2024-11-29 17:00:00,12.0069,0.961,12.0069,0.961
2024-11-29 18:00:00,13.3395,0.9732,13.3395,0.9732
2024-11-29 19:00:00,14.7366,0.983,14.7366,0.983
2024-11-29 20:00:00,12.0772,0.9687,12.0772,0.9687
2024-11-29 21:00:00,11.393,0.9777,11.393,0.9777
2024-11-29 22:00:00,13.7506,0.9265,13.7506,0.9265
2024-11-29 23:00:00,13.6661,1.0,13.6661,1.0
2024-11-30 00:00:00,14.0588,0.9353,14.0588,0.9353
2024-11-30 01:00:00,13.8518,0.9358,13.8518,0.9358
2024-11-30 02:00:00,12.4163,0.9318,12.4163,0.9318
2024-11-30 03:00:00,13.9078,0.8421,13.9078,0.8421
2024-11-30 04:00:00,13.8811,0.9331,13.8811,0.9331
2024-11-30 05:00:00,12.2462,0.9676,12.2462,0.9676
2024-11-30 06:00:00,15.4278,1.0,15.4278,1.0
2024-11-30 07:00:00,13.6784,0.88,13.6784,0.88
2024-11-30 08:00:00,13.7064,0.938,13.7064,0.938
2024-11-30 09:00:00,12.282,0.9799,12.282,0.9799
2024-11-30 10:00:00,15.138,0.9665,15.138,0.9665
2024-11-30 11:00:00,15.0462,0.9884,15.0462,0.9884
2024-11-30 12:00:00,13.845,0.9183,13.845,0.9183
2024-11-30 13:00:00,13.5193,0.9358,13.5193,0.9358
2024-11-30 14:00:00,13.2749,0.9557,13.2749,0.9557
2024-11-30 15:00:00,15.877,0.9728,15.877,0.9728
2024-11-30 16:00:00,12.3856,0.9262,12.3856,0.9262
2024-11-30 17:00:00,12.6896,0.8974,12.6896,0.8974
2024-11-30 18:00:00,13.757,0.9811,13.757,0.9811
2024-11-30 19:00:00,10.8831,0.9535,10.8831,0.9535
2024-11-30 20:00:00,13.3403,0.9445,13.3403,0.9445
2024-11-30 21:00:00,9.6268,1.0,9.6268,1.0
2024-11-30 22:00:00,12.5002,0.9882,12.5002,0.9882
2024-11-30 23:00:00,13.1755,0.9529,13.1755,0.9529
2024-12-01 00:00:00,13.3712,1.0,13.3712,1.0
2024-12-01 01:00:00,13.4576,0.9288,13.4576,0.9288
2024-12-01 02:00:00,12.437,0.9784,12.437,0.9784
2024-12-01 03:00:00,13.2182,0.9553,13.2182,0.9553
2024-12-01 04:00:00,11.709,0.9046,11.709,0.9046
2024-12-01 05:00:00,12.8256,1.0,12.8256,1.0
2024-12-01 06:00:00,11.8491,0.9494,11.8491,0.9494
2024-12-01 07:00:00,12.0586,0.9536,12.0586,0.9536
2024-12-01 08:00:00,14.6694,0.9077,14.6694,0.9077
2024-12-01 09:00:00,13.78,0.9735,13.78,0.9735
2024-12-01 10:00:00,13.8702,0.9509,13.8702,0.9509
2024-12-01 11:00:00,12.3955,0.9384,12.3955,0.9384
2024-12-01 12:00:00,12.2371,1.0,12.2371,1.0
2024-12-01 13:00:00,13.5246,0.9026,13.5246,0.9026
2024-12-01 14:00:00,10.8507,0.88,10.8507,0.88
2024-12-01 15:00:00,11.6968,0.8834,11.6968,0.8834
2024-12-01 16:00:00,12.5695,0.8599,12.5695,0.8599
2024-12-01 17:00:00,14.0342,1.0,14.0342,1.0
2024-12-01 18:00:00,13.1545,0.9544,13.1545,0.9544
2024-12-01 19:00:00,12.1534,0.9833,12.1534,0.9833
2024-12-01 20:00:00,12.5681,0.9688,12.5681,0.9688
2024-12-01 21:00:00,13.2562,0.9182,13.2562,0.9182
2024-12-01 22:00:00,11.5768,1.0,11.5768,1.0
2024-12-01 23:00:00,13.3159,0.9351,13.3159,0.9351
2024-12-02 00:00:00,14.5814,1.0,14.5814,1.0
2024-12-02 01:00:00,12.3949,0.9558,12.3949,0.9558
2024-12-02 02:00:00,12.904,0.9735,12.904,0.9735
2024-12-02 03:00:00,15.6659,0.9569,15.6659,0.9569
2024-12-02 04:00:00,13.9174,0.9549,13.9174,0.9549
2024-12-02 05:00:00,12.5094,0.9773,12.5094,0.9773
2024-12-02 06:00:00,13.9722,1.0,13.9722,1.0
2024-12-02 07:00:00,13.9806,0.8805,13.9806,0.8805
2024-12-02 08:00:00,11.3179,0.918,11.3179,0.918
2024-12-02 09:00:00,12.9361,0.9913,12.9361,0.9913
2024-12-02 10:00:00,13.2465,0.8231,13.2465,0.8231
2024-12-02 11:00:00,10.3552,0.9878,10.3552,0.9878
2024-12-02 12:00:00,13.4548,0.929,13.4548,0.929
2024-12-02 13:00:00,15.0048,0.9245,15.0048,0.9245
2024-12-02 14:00:00,12.0029,0.9886,12.0029,0.9886
2024-12-02 15:00:00,13.9464,0.9866,13.9464,0.9866
2024-12-02 16:00:00,11.7941,0.9979,11.7941,0.9979
2024-12-02 17:00:00,13.1905,0.9484,13.1905,0.9484
2024-12-02 18:00:00,11.9653,0.9541,11.9653,0.9541
2024-12-02 19:00:00,12.3098,0.9249,12.3098,0.9249
2024-12-02 20:00:00,13.8483,0.9627,13.8483,0.9627
2024-12-02 21:00:00,14.1101,1.0,14.1101,1.0
2024-12-02 22:00:00,11.544,0.9422,11.544,0.9422
2024-12-02 23:00:00,16.0526,0.9873,16.0526,0.9873
2024-12-03 00:00:00,13.6477,1.0,13.6477,1.0
2024-12-03 01:00:00,14.8284,1.0,14.8284,1.0
2024-12-03 02:00:00,14.0705,0.9568,14.0705,0.9568
2024-12-03 03:00:00,9.6541,1.0,9.6541,1.0
2024-12-03 04:00:00,13.0047,0.9504,13.0047,0.9504
2024-12-03 05:00:00,12.2918,0.9812,12.2918,0.9812
2024-12-03 06:00:00,14.0312,0.9852,14.0312,0.9852
2024-12-03 07:00:00,13.5321,0.8669,13.5321,0.8669
2024-12-03 08:00:00,13.1682,1.0,13.1682,1.0
2024-12-03 09:00:00,11.0514,0.9634,11.0514,0.9634
2024-12-03 10:00:00,11.8688,0.9448,11.8688,0.9448
2024-12-03 11:00:00,14.3234,0.8756,14.3234,0.8756
2024-12-03 12:00:00,13.1105,0.9099,13.1105,0.9099
2024-12-03 13:00:00,11.0981,0.9586,11.0981,0.9586
2024-12-03 14:00:00,11.0929,0.9785,11.0929,0.9785
2024-12-03 15:00:00,14.0075,0.9787,14.0075,0.9787
2024-12-03 16:00:00,13.1397,0.9983,13.1397,0.9983
2024-12-03 17:00:00,14.4652,0.9166,14.4652,0.9166
2024-12-03 18:00:00,14.4798,0.9068,14.4798,0.9068
2024-12-03 19:00:00,11.4849,0.8928,11.4849,0.8928
2024-12-03 20:00:00,13.7869,0.9122,13.7869,0.9122
2024-12-03 21:00:00,13.4563,0.9177,13.4563,0.9177
2024-12-03 22:00:00,14.5057,0.9631,14.5057,0.9631
2024-12-03 23:00:00,12.3147,0.9101,12.3147,0.9101
2024-12-04 00:00:00,14.1872,0.8789,14.1872,0.8789
2024-12-04 01:00:00,11.4745,0.8719,11.4745,0.8719
2024-12-04 02:00:00,15.0968,0.9269,15.0968,0.9269
2024-12-04 03:00:00,13.2331,0.9751,13.2331,0.9751
2024-12-04 04:00:00,14.2012,0.9896,14.2012,0.9896
2024-12-04 05:00:00,13.1981,0.9142,13.1981,0.9142
2024-12-04 06:00:00,11.3725,0.9519,11.3725,0.9519
2024-12-04 07:00:00,11.5213,0.977,11.5213,0.977
2024-12-04 08:00:00,13.7722,0.9755,13.7722,0.9755
2024-12-04 09:00:00,12.6165,0.959,12.6165,0.959
2024-12-04 10:00:00,11.5676,0.9643,11.5676,0.9643
2024-12-04 11:00:00,13.5126,0.8647,13.5126,0.8647
2024-12-04 12:00:00,13.1951,0.9414,13.1951,0.9414
2024-12-04 13:00:00,11.7527,0.9539,11.7527,0.9539
2024-12-04 14:00:00,13.7587,0.9623,13.7587,0.9623
2024-12-04 15:00:00,13.9329,0.9106,13.9329,0.9106
2024-12-04 16:00:00,12.8315,0.9306,12.8315,0.9306
2024-12-04 17:00:00,14.5102,0.9815,14.5102,0.9815
2024-12-04 18:00:00,14.2355,1.0,14.2355,1.0
2024-12-04 19:00:00,14.3386,0.9428,14.3386,0.9428
2024-12-04 20:00:00,11.8522,0.9894,11.8522,0.9894
2024-12-04 21:00:00,12.8311,0.9011,12.8311,0.9011
2024-12-04 22:00:00,11.4721,0.9987,11.4721,0.9987
2024-12-04 23:00:00,15.3713,0.9844,15.3713,0.9844
2024-12-05 00:00:00,11.9421,0.9514,11.9421,0.9514
2024-12-05 01:00:00,12.6312,0.9418,12.6312,0.9418
2024-12-05 02:00:00,11.8766,0.9744,11.8766,0.9744
2024-12-05 03:00:00,13.6568,0.9834,13.6568,0.9834
2024-12-05 04:00:00,12.5843,1.0,12.5843,1.0
2024-12-05 05:00:00,14.1213,0.9929,14.1213,0.9929
2024-12-05 06:00:00,13.6789,1.0,13.6789,1.0
2024-12-05 07:00:00,13.5323,0.9971,13.5323,0.9971
2024-12-05 08:00:00,12.8091,0.9845,12.8091,0.9845
2024-12-05 09:00:00,12.9715,0.9918,12.9715,0.9918
2024-12-05 10:00:00,12.4873,0.9385,12.4873,0.9385
2024-12-05 11:00:00,14.2341,0.9701,14.2341,0.9701
2024-12-05 12:00:00,12.1383,0.9645,12.1383,0.9645
2024-12-05 13:00:00,13.2588,0.9206,13.2588,0.9206
2024-12-05 14:00:00,15.7748,0.9532,15.7748,0.9532
2024-12-05 15:00:00,10.6938,0.8944,10.6938,0.8944
2024-12-05 16:00:00,13.4333,0.9787,13.4333,0.9787
2024-12-05 17:00:00,11.8599,1.0,11.8599,1.0
2024-12-05 18:00:00,12.6921,0.9184,12.6921,0.9184
2024-12-05 19:00:00,13.8126,0.907,13.8126,0.907
2024-12-05 20:00:00,13.6927,0.9388,13.6927,0.9388
2024-12-05 21:00:00,12.9418,1.0,12.9418,1.0
2024-12-05 22:00:00,10.8293,0.9499,10.8293,0.9499
2024-12-05 23:00:00,11.6215,0.9697,11.6215,0.9697
2024-12-06 00:00:00,13.1109,0.8985,13.1109,0.8985
2024-12-06 01:00:00,12.4043,0.9414,12.4043,0.9414
2024-12-06 02:00:00,12.289,1.0,12.289,1.0
2024-12-06 03:00:00,11.2097,1.0,11.2097,1.0
