Timestamp,winning_rate_RegUp_NYISO,winning_rate_RegDown_NYISO,winning_rate_Spin10_NYISO,winning_rate_NSpin10_NYISO,winning_rate_Res30_NYISO
2024-11-15 04:00:00,0.7352,0.7352,0.4232,0.2451,0.1574
2024-11-15 05:00:00,0.7796,0.7796,0.308,0.2203,0.3249
2024-11-15 06:00:00,0.7631,0.7631,0.3344,0.1917,0.3936
2024-11-15 07:00:00,0.8956,0.8956,0.2456,0.1553,0.223
2024-11-15 08:00:00,0.9639,0.9639,0.2367,0.1513,0.3451
2024-11-15 09:00:00,0.9958,0.9958,0.2222,0.1078,0.1721
2024-11-15 10:00:00,0.7439,0.7439,0.221,0.2056,0.2397
2024-11-15 11:00:00,0.8025,0.8025,0.2032,0.1929,0.3241
2024-11-15 12:00:00,0.9462,0.9462,0.3693,0.2033,0.3999
2024-11-15 13:00:00,0.8834,0.8834,0.2822,0.2709,0.3977
2024-11-15 14:00:00,0.9421,0.9421,0.337,0.1713,0.1059
2024-11-15 15:00:00,0.7316,0.7316,0.2448,0.1173,0.1494
2024-11-15 16:00:00,0.9408,0.9408,0.3808,0.2376,0.1157
2024-11-15 17:00:00,0.7843,0.7843,0.4982,0.2316,0.3877
2024-11-15 18:00:00,0.8192,0.8192,0.3297,0.265,0.3985
2024-11-15 19:00:00,0.8888,0.8888,0.221,0.2976,0.3359
2024-11-15 20:00:00,0.8142,0.8142,0.4074,0.2374,0.3592
2024-11-15 21:00:00,0.7808,0.7808,0.4282,0.1789,0.3944
2024-11-15 22:00:00,0.8071,0.8071,0.3557,0.1216,0.3611
2024-11-15 23:00:00,0.9485,0.9485,0.4946,0.2743,0.1196
2024-11-16 00:00:00,0.7089,0.7089,0.3579,0.2689,0.246
2024-11-16 01:00:00,0.7429,0.7429,0.2447,0.2631,0.2572
2024-11-16 02:00:00,0.8851,0.8851,0.2027,0.177,0.3925
2024-11-16 03:00:00,0.9631,0.9631,0.2002,0.1083,0.194
2024-11-16 04:00:00,0.7513,0.7513,0.2915,0.2649,0.1603
2024-11-16 05:00:00,0.9826,0.9826,0.3601,0.2042,0.2711
2024-11-16 06:00:00,0.8582,0.8582,0.2964,0.1345,0.2781
2024-11-16 07:00:00,0.7794,0.7794,0.363,0.1408,0.12
2024-11-16 08:00:00,0.768,0.768,0.4911,0.2221,0.1205
2024-11-16 09:00:00,0.9793,0.9793,0.2163,0.2123,0.2708
2024-11-16 10:00:00,0.7235,0.7235,0.2292,0.2205,0.2987
2024-11-16 11:00:00,0.7507,0.7507,0.2077,0.1381,0.1277
2024-11-16 12:00:00,0.9965,0.9965,0.2236,0.1458,0.1336
2024-11-16 13:00:00,0.8638,0.8638,0.2493,0.1588,0.1289
2024-11-16 14:00:00,0.983,0.983,0.448,0.1696,0.3582
2024-11-16 15:00:00,0.7711,0.7711,0.4272,0.1752,0.3772
2024-11-16 16:00:00,0.7648,0.7648,0.3085,0.1605,0.1261
2024-11-16 17:00:00,0.9238,0.9238,0.2461,0.2393,0.2329
2024-11-16 18:00:00,0.9675,0.9675,0.3547,0.2534,0.3471
2024-11-16 19:00:00,0.8478,0.8478,0.3297,0.2579,0.2798
2024-11-16 20:00:00,0.8139,0.8139,0.2462,0.2302,0.2515
2024-11-16 21:00:00,0.7024,0.7024,0.3478,0.2288,0.1154
2024-11-16 22:00:00,0.9764,0.9764,0.4549,0.1921,0.3753
2024-11-16 23:00:00,0.9677,0.9677,0.4796,0.2891,0.1201
2024-11-17 00:00:00,0.8902,0.8902,0.4359,0.2008,0.157
2024-11-17 01:00:00,0.9263,0.9263,0.3778,0.2049,0.3103
2024-11-17 02:00:00,0.88,0.88,0.2067,0.2624,0.1888
2024-11-17 03:00:00,0.9942,0.9942,0.3478,0.1653,0.3138
2024-11-17 04:00:00,0.9299,0.9299,0.324,0.123,0.3814
2024-11-17 05:00:00,0.8168,0.8168,0.3387,0.1949,0.3711
2024-11-17 06:00:00,0.7616,0.7616,0.3024,0.2134,0.1704
2024-11-17 07:00:00,0.7805,0.7805,0.3005,0.2246,0.197
2024-11-17 08:00:00,0.9073,0.9073,0.2259,0.1754,0.1604
2024-11-17 09:00:00,0.8538,0.8538,0.4631,0.2591,0.2049
2024-11-17 10:00:00,0.7562,0.7562,0.4868,0.2056,0.1817
2024-11-17 11:00:00,0.7496,0.7496,0.2201,0.287,0.2251
2024-11-17 12:00:00,0.9609,0.9609,0.3456,0.2498,0.3447
2024-11-17 13:00:00,0.7058,0.7058,0.2896,0.1482,0.1249
2024-11-17 14:00:00,0.7321,0.7321,0.4724,0.157,0.1855
2024-11-17 15:00:00,0.7326,0.7326,0.3512,0.2585,0.1015
2024-11-17 16:00:00,0.9568,0.9568,0.3243,0.2688,0.2205
2024-11-17 17:00:00,0.9351,0.9351,0.2386,0.1946,0.3044
2024-11-17 18:00:00,0.7865,0.7865,0.2935,0.2937,0.1579
2024-11-17 19:00:00,0.9849,0.9849,0.4692,0.2194,0.3442
2024-11-17 20:00:00,0.8942,0.8942,0.4807,0.1996,0.2108
2024-11-17 21:00:00,0.8783,0.8783,0.308,0.1043,0.2279
2024-11-17 22:00:00,0.745,0.745,0.4601,0.1517,0.3021
2024-11-17 23:00:00,0.9392,0.9392,0.4427,0.1866,0.3793
2024-11-18 00:00:00,0.772,0.772,0.4089,0.2897,0.394
2024-11-18 01:00:00,0.7917,0.7917,0.2388,0.1388,0.3232
2024-11-18 02:00:00,0.9161,0.9161,0.4119,0.2002,0.1003
2024-11-18 03:00:00,0.7313,0.7313,0.2836,0.2674,0.2385
2024-11-18 04:00:00,0.9349,0.9349,0.2494,0.264,0.3309
2024-11-18 05:00:00,0.9322,0.9322,0.4499,0.1263,0.1408
2024-11-18 06:00:00,0.9023,0.9023,0.2463,0.171,0.3559
2024-11-18 07:00:00,0.7284,0.7284,0.3549,0.1013,0.2874
2024-11-18 08:00:00,0.904,0.904,0.3035,0.1365,0.2027
2024-11-18 09:00:00,0.7089,0.7089,0.2298,0.167,0.2498
2024-11-18 10:00:00,0.886,0.886,0.2524,0.1854,0.2815
2024-11-18 11:00:00,0.9409,0.9409,0.4863,0.2272,0.2392
2024-11-18 12:00:00,0.864,0.864,0.3752,0.2309,0.3613
2024-11-18 13:00:00,0.9459,0.9459,0.4316,0.2072,0.2761
2024-11-18 14:00:00,0.7496,0.7496,0.4053,0.1632,0.2588
2024-11-18 15:00:00,0.9821,0.9821,0.2992,0.1683,0.3357
2024-11-18 16:00:00,0.7645,0.7645,0.3581,0.2956,0.1713
2024-11-18 17:00:00,0.9383,0.9383,0.3137,0.1475,0.3484
2024-11-18 18:00:00,0.8555,0.8555,0.2045,0.2472,0.1693
2024-11-18 19:00:00,0.8286,0.8286,0.4676,0.284,0.2751
2024-11-18 20:00:00,0.912,0.912,0.3816,0.2081,0.2378
2024-11-18 21:00:00,0.9504,0.9504,0.2798,0.2056,0.2582
2024-11-18 22:00:00,0.9716,0.9716,0.349,0.1538,0.2355
2024-11-18 23:00:00,0.7837,0.7837,0.319,0.29,0.2673
2024-11-19 00:00:00,0.925,0.925,0.2424,0.2373,0.1564
2024-11-19 01:00:00,0.7522,0.7522,0.4458,0.2602,0.2311
2024-11-19 02:00:00,0.8341,0.8341,0.2646,0.1946,0.3164
2024-11-19 03:00:00,0.9119,0.9119,0.3145,0.1951,0.2477
2024-11-19 04:00:00,0.9974,0.9974,0.3144,0.1493,0.2932
2024-11-19 05:00:00,0.9789,0.9789,0.4188,0.2132,0.3776
2024-11-19 06:00:00,0.9269,0.9269,0.3666,0.2991,0.2645
2024-11-19 07:00:00,0.8328,0.8328,0.2081,0.2386,0.2667
2024-11-19 08:00:00,0.7898,0.7898,0.3152,0.2969,0.1261
2024-11-19 09:00:00,0.8606,0.8606,0.4828,0.2955,0.1888
2024-11-19 10:00:00,0.9822,0.9822,0.466,0.1169,0.3171
2024-11-19 11:00:00,0.792,0.792,0.3237,0.2191,0.1534
2024-11-19 12:00:00,0.8347,0.8347,0.2493,0.1113,0.3189
2024-11-19 13:00:00,0.7986,0.7986,0.4682,0.2448,0.2176
2024-11-19 14:00:00,0.8274,0.8274,0.3522,0.2824,0.145
2024-11-19 15:00:00,0.775,0.775,0.2659,0.2457,0.1248
2024-11-19 16:00:00,0.8578,0.8578,0.2002,0.2724,0.3624
2024-11-19 17:00:00,0.7797,0.7797,0.3034,0.1969,0.2281
2024-11-19 18:00:00,0.9631,0.9631,0.2776,0.1815,0.3711
2024-11-19 19:00:00,0.8587,0.8587,0.3661,0.2908,0.3776
2024-11-19 20:00:00,0.8661,0.8661,0.3795,0.1741,0.313
2024-11-19 21:00:00,0.8373,0.8373,0.2135,0.279,0.1822
2024-11-19 22:00:00,0.9038,0.9038,0.3249,0.1938,0.3894
2024-11-19 23:00:00,0.7825,0.7825,0.3577,0.1958,0.383
2024-11-20 00:00:00,0.8621,0.8621,0.2031,0.1654,0.3468
2024-11-20 01:00:00,0.8422,0.8422,0.3271,0.2526,0.3167
2024-11-20 02:00:00,0.9138,0.9138,0.2839,0.1206,0.3485
2024-11-20 03:00:00,0.8157,0.8157,0.4726,0.1587,0.1022
2024-11-20 04:00:00,0.7305,0.7305,0.3669,0.2328,0.2137
2024-11-20 05:00:00,0.8163,0.8163,0.3621,0.2449,0.1641
2024-11-20 06:00:00,0.9073,0.9073,0.4391,0.2982,0.3988
2024-11-20 07:00:00,0.8575,0.8575,0.3227,0.2873,0.1452
2024-11-20 08:00:00,0.8235,0.8235,0.4709,0.2042,0.1781
2024-11-20 09:00:00,0.9452,0.9452,0.3312,0.2873,0.1164
2024-11-20 10:00:00,0.7483,0.7483,0.3906,0.1828,0.1746
2024-11-20 11:00:00,0.7606,0.7606,0.2299,0.2743,0.3213
2024-11-20 12:00:00,0.9852,0.9852,0.3526,0.2919,0.1034
2024-11-20 13:00:00,0.9177,0.9177,0.3848,0.2663,0.2043
2024-11-20 14:00:00,0.8225,0.8225,0.3853,0.1965,0.31
2024-11-20 15:00:00,0.743,0.743,0.233,0.2114,0.1306
2024-11-20 16:00:00,0.7574,0.7574,0.3749,0.1738,0.3333
2024-11-20 17:00:00,0.9095,0.9095,0.2734,0.2756,0.3544
2024-11-20 18:00:00,0.7248,0.7248,0.236,0.2861,0.3854
2024-11-20 19:00:00,0.7539,0.7539,0.4894,0.2458,0.3312
2024-11-20 20:00:00,0.8963,0.8963,0.207,0.1987,0.3745
2024-11-20 21:00:00,0.7047,0.7047,0.384,0.2765,0.1753
2024-11-20 22:00:00,0.8038,0.8038,0.414,0.245,0.2949
2024-11-20 23:00:00,0.7771,0.7771,0.225,0.1367,0.3738
2024-11-21 00:00:00,0.7534,0.7534,0.4408,0.1314,0.1054
2024-11-21 01:00:00,0.7797,0.7797,0.2415,0.2715,0.1963
2024-11-21 02:00:00,0.9778,0.9778,0.4352,0.2641,0.3878
2024-11-21 03:00:00,0.9999,0.9999,0.2609,0.2717,0.3147
2024-11-21 04:00:00,0.7764,0.7764,0.3822,0.1438,0.1937
2024-11-21 05:00:00,0.768,0.768,0.3443,0.2582,0.3862
2024-11-21 06:00:00,0.8199,0.8199,0.3148,0.1249,0.1891
2024-11-21 07:00:00,0.9609,0.9609,0.362,0.2531,0.1158
2024-11-21 08:00:00,0.9827,0.9827,0.314,0.2651,0.3282
2024-11-21 09:00:00,0.8821,0.8821,0.335,0.2402,0.3186
2024-11-21 10:00:00,0.7416,0.7416,0.4418,0.2959,0.197
2024-11-21 11:00:00,0.9463,0.9463,0.2703,0.2915,0.1606
2024-11-21 12:00:00,0.7899,0.7899,0.2983,0.1019,0.3546
2024-11-21 13:00:00,0.7291,0.7291,0.3362,0.1843,0.3755
2024-11-21 14:00:00,0.9531,0.9531,0.4684,0.2645,0.2295
2024-11-21 15:00:00,0.7198,0.7198,0.4963,0.1608,0.1511
2024-11-21 16:00:00,0.7531,0.7531,0.2701,0.1284,0.1196
2024-11-21 17:00:00,0.8634,0.8634,0.3841,0.2114,0.2514
2024-11-21 18:00:00,0.8935,0.8935,0.486,0.168,0.2536
2024-11-21 19:00:00,0.8016,0.8016,0.2712,0.1253,0.2983
2024-11-21 20:00:00,0.8551,0.8551,0.3704,0.2129,0.191
2024-11-21 21:00:00,0.9865,0.9865,0.492,0.1455,0.395
2024-11-21 22:00:00,0.9244,0.9244,0.3157,0.1034,0.1268
2024-11-21 23:00:00,0.7393,0.7393,0.3776,0.1368,0.2627
2024-11-22 00:00:00,0.9171,0.9171,0.27,0.1268,0.154
2024-11-22 01:00:00,0.9088,0.9088,0.2278,0.265,0.2723
2024-11-22 02:00:00,0.9296,0.9296,0.4255,0.1054,0.3847
2024-11-22 03:00:00,0.7052,0.7052,0.4582,0.2712,0.2934
2024-11-22 04:00:00,0.7788,0.7788,0.3523,0.1304,0.3585
2024-11-22 05:00:00,0.9706,0.9706,0.4949,0.278,0.2324
2024-11-22 06:00:00,0.7083,0.7083,0.2103,0.2801,0.1675
2024-11-22 07:00:00,0.7198,0.7198,0.3641,0.2744,0.2049
2024-11-22 08:00:00,0.8711,0.8711,0.315,0.1708,0.3307
2024-11-22 09:00:00,0.8958,0.8958,0.2175,0.117,0.1105
2024-11-22 10:00:00,0.9586,0.9586,0.4306,0.2137,0.1863
2024-11-22 11:00:00,0.8681,0.8681,0.2814,0.2652,0.2985
2024-11-22 12:00:00,0.9341,0.9341,0.2633,0.1624,0.3282
2024-11-22 13:00:00,0.9997,0.9997,0.4954,0.2881,0.302
2024-11-22 14:00:00,0.7276,0.7276,0.3426,0.1001,0.3237
2024-11-22 15:00:00,0.7863,0.7863,0.4657,0.1221,0.309
2024-11-22 16:00:00,0.9169,0.9169,0.2021,0.1746,0.1026
2024-11-22 17:00:00,0.8111,0.8111,0.4198,0.1862,0.1314
2024-11-22 18:00:00,0.7088,0.7088,0.2566,0.2628,0.3673
2024-11-22 19:00:00,0.8937,0.8937,0.3748,0.226,0.3682
2024-11-22 20:00:00,0.7019,0.7019,0.3446,0.169,0.1593
2024-11-22 21:00:00,0.9329,0.9329,0.2536,0.2793,0.1719
2024-11-22 22:00:00,0.7244,0.7244,0.3036,0.2343,0.251
2024-11-22 23:00:00,0.9977,0.9977,0.3708,0.1238,0.152
2024-11-23 00:00:00,0.9102,0.9102,0.2079,0.1681,0.3782
2024-11-23 01:00:00,0.8169,0.8169,0.4079,0.2845,0.188
2024-11-23 02:00:00,0.7111,0.7111,0.2641,0.1454,0.17
2024-11-23 03:00:00,0.8686,0.8686,0.3026,0.2581,0.1475
2024-11-23 04:00:00,0.8972,0.8972,0.2726,0.1296,0.2492
2024-11-23 05:00:00,0.7462,0.7462,0.3934,0.2352,0.2194
2024-11-23 06:00:00,0.9895,0.9895,0.4475,0.236,0.2836
2024-11-23 07:00:00,0.9733,0.9733,0.4526,0.1394,0.2471
2024-11-23 08:00:00,0.7201,0.7201,0.3525,0.1992,0.2477
2024-11-23 09:00:00,0.8549,0.8549,0.4176,0.1859,0.2674
2024-11-23 10:00:00,0.746,0.746,0.3567,0.2144,0.2881
2024-11-23 11:00:00,0.8591,0.8591,0.2249,0.2667,0.2868
2024-11-23 12:00:00,0.7817,0.7817,0.2419,0.2327,0.3247
2024-11-23 13:00:00,0.7873,0.7873,0.4649,0.236,0.2308
2024-11-23 14:00:00,0.992,0.992,0.4229,0.286,0.2732
2024-11-23 15:00:00,0.9601,0.9601,0.3354,0.2021,0.3606
2024-11-23 16:00:00,0.8713,0.8713,0.2988,0.2797,0.1049
2024-11-23 17:00:00,0.8177,0.8177,0.238,0.1973,0.3539
2024-11-23 18:00:00,0.9621,0.9621,0.283,0.1432,0.2824
2024-11-23 19:00:00,0.7234,0.7234,0.3884,0.2144,0.3451
2024-11-23 20:00:00,0.868,0.868,0.2099,0.2972,0.2051
2024-11-23 21:00:00,0.8183,0.8183,0.3673,0.2032,0.3943
2024-11-23 22:00:00,0.7898,0.7898,0.3603,0.1913,0.1019
2024-11-23 23:00:00,0.9059,0.9059,0.3356,0.1838,0.3086
2024-11-24 00:00:00,0.8439,0.8439,0.3676,0.2324,0.1666
2024-11-24 01:00:00,0.8925,0.8925,0.2256,0.1521,0.1326
2024-11-24 02:00:00,0.8487,0.8487,0.3444,0.2182,0.2205
2024-11-24 03:00:00,0.7277,0.7277,0.3301,0.135,0.1917
2024-11-24 04:00:00,0.8797,0.8797,0.2138,0.1537,0.3793
2024-11-24 05:00:00,0.7617,0.7617,0.3557,0.2837,0.3822
2024-11-24 06:00:00,0.8693,0.8693,0.4024,0.2543,0.2136
2024-11-24 07:00:00,0.9294,0.9294,0.463,0.1874,0.2098
2024-11-24 08:00:00,0.8947,0.8947,0.4005,0.2687,0.1307
2024-11-24 09:00:00,0.8389,0.8389,0.4595,0.2342,0.2222
2024-11-24 10:00:00,0.8502,0.8502,0.4568,0.1838,0.3989
2024-11-24 11:00:00,0.747,0.747,0.2735,0.2537,0.1949
2024-11-24 12:00:00,0.7923,0.7923,0.3905,0.1011,0.2423
2024-11-24 13:00:00,0.9349,0.9349,0.3493,0.1248,0.3428
2024-11-24 14:00:00,0.7028,0.7028,0.2103,0.2785,0.3706
2024-11-24 15:00:00,0.9735,0.9735,0.452,0.1814,0.2174
2024-11-24 16:00:00,0.9901,0.9901,0.4104,0.2226,0.3169
2024-11-24 17:00:00,0.9702,0.9702,0.3205,0.2062,0.374
2024-11-24 18:00:00,0.7588,0.7588,0.2025,0.1145,0.1531
2024-11-24 19:00:00,0.8754,0.8754,0.3252,0.2948,0.175
2024-11-24 20:00:00,0.8384,0.8384,0.4604,0.1111,0.3997
2024-11-24 21:00:00,0.8443,0.8443,0.481,0.2796,0.2064
2024-11-24 22:00:00,0.9444,0.9444,0.4082,0.2251,0.1213
2024-11-24 23:00:00,0.9234,0.9234,0.2647,0.2116,0.2817
2024-11-25 00:00:00,0.8776,0.8776,0.4155,0.1523,0.2615
2024-11-25 01:00:00,0.729,0.729,0.3637,0.1206,0.2683
2024-11-25 02:00:00,0.9381,0.9381,0.2418,0.2181,0.3584
2024-11-25 03:00:00,0.9961,0.9961,0.2241,0.2096,0.1172
2024-11-25 04:00:00,0.7922,0.7922,0.3354,0.1935,0.2201
2024-11-25 05:00:00,0.9726,0.9726,0.4804,0.1185,0.1131
2024-11-25 06:00:00,0.9761,0.9761,0.2532,0.1279,0.2908
2024-11-25 07:00:00,0.7108,0.7108,0.2312,0.1165,0.2138
2024-11-25 08:00:00,0.7143,0.7143,0.3535,0.1684,0.2284
2024-11-25 09:00:00,0.8115,0.8115,0.4222,0.2853,0.1849
2024-11-25 10:00:00,0.8571,0.8571,0.3016,0.253,0.2979
2024-11-25 11:00:00,0.9877,0.9877,0.264,0.2376,0.3899
2024-11-25 12:00:00,0.8542,0.8542,0.3904,0.1201,0.1491
2024-11-25 13:00:00,0.7592,0.7592,0.344,0.171,0.3652
2024-11-25 14:00:00,0.7715,0.7715,0.403,0.2998,0.1662
2024-11-25 15:00:00,0.9908,0.9908,0.3996,0.1364,0.2681
2024-11-25 16:00:00,0.7608,0.7608,0.4987,0.2374,0.2423
2024-11-25 17:00:00,0.8466,0.8466,0.32,0.1337,0.2421
2024-11-25 18:00:00,0.903,0.903,0.308,0.274,0.2046
2024-11-25 19:00:00,0.7655,0.7655,0.2443,0.1287,0.1237
2024-11-25 20:00:00,0.9819,0.9819,0.3971,0.1906,0.2632
2024-11-25 21:00:00,0.9577,0.9577,0.3213,0.2053,0.2899
2024-11-25 22:00:00,0.8779,0.8779,0.3121,0.2409,0.1417
2024-11-25 23:00:00,0.9045,0.9045,0.4926,0.2013,0.1272
2024-11-26 00:00:00,0.7387,0.7387,0.4768,0.1381,0.1281
2024-11-26 01:00:00,0.9558,0.9558,0.2687,0.17,0.3369
2024-11-26 02:00:00,0.7269,0.7269,0.2592,0.1935,0.3807
2024-11-26 03:00:00,0.9894,0.9894,0.4754,0.1216,0.1263
2024-11-26 04:00:00,0.8088,0.8088,0.2443,0.1812,0.3408
2024-11-26 05:00:00,0.8981,0.8981,0.3917,0.1735,0.1129
2024-11-26 06:00:00,0.7685,0.7685,0.4019,0.2505,0.2363
2024-11-26 07:00:00,0.9384,0.9384,0.3139,0.2725,0.2765
2024-11-26 08:00:00,0.8421,0.8421,0.3778,0.2452,0.3595
2024-11-26 09:00:00,0.9847,0.9847,0.4248,0.2209,0.3298
2024-11-26 10:00:00,0.7784,0.7784,0.4207,0.2514,0.1049
2024-11-26 11:00:00,0.9636,0.9636,0.4322,0.2018,0.3028
2024-11-26 12:00:00,0.7457,0.7457,0.3064,0.1718,0.1021
2024-11-26 13:00:00,0.7288,0.7288,0.2548,0.2318,0.2185
2024-11-26 14:00:00,0.9241,0.9241,0.2113,0.2578,0.2716
2024-11-26 15:00:00,0.8954,0.8954,0.2931,0.1825,0.1605
2024-11-26 16:00:00,0.9901,0.9901,0.3101,0.2006,0.3943
2024-11-26 17:00:00,0.9172,0.9172,0.342,0.1473,0.2755
2024-11-26 18:00:00,0.7438,0.7438,0.2579,0.2627,0.1353
2024-11-26 19:00:00,0.7556,0.7556,0.2285,0.1356,0.3582
2024-11-26 20:00:00,0.9408,0.9408,0.4551,0.2242,0.1008
2024-11-26 21:00:00,0.7837,0.7837,0.2714,0.239,0.1406
2024-11-26 22:00:00,0.7276,0.7276,0.3914,0.2277,0.3693
2024-11-26 23:00:00,0.7882,0.7882,0.336,0.1959,0.2155
2024-11-27 00:00:00,0.8841,0.8841,0.2004,0.1842,0.2888
2024-11-27 01:00:00,0.9232,0.9232,0.368,0.2081,0.3498
2024-11-27 02:00:00,0.899,0.899,0.4958,0.2209,0.1052
2024-11-27 03:00:00,0.9795,0.9795,0.3394,0.1051,0.1416
2024-11-27 04:00:00,0.72,0.72,0.266,0.189,0.2443
2024-11-27 05:00:00,0.8386,0.8386,0.3942,0.1579,0.2434
2024-11-27 06:00:00,0.9765,0.9765,0.234,0.2194,0.3694
2024-11-27 07:00:00,0.9965,0.9965,0.2527,0.2594,0.1399
2024-11-27 08:00:00,0.7741,0.7741,0.4053,0.2948,0.3401
2024-11-27 09:00:00,0.7757,0.7757,0.2151,0.2237,0.3734
2024-11-27 10:00:00,0.8637,0.8637,0.2195,0.1221,0.2602
2024-11-27 11:00:00,0.7767,0.7767,0.4386,0.1395,0.317
2024-11-27 12:00:00,0.7413,0.7413,0.4393,0.1608,0.2606
2024-11-27 13:00:00,0.8648,0.8648,0.3879,0.2921,0.1041
2024-11-27 14:00:00,0.8115,0.8115,0.4009,0.1021,0.114
2024-11-27 15:00:00,0.8465,0.8465,0.226,0.2454,0.34
2024-11-27 16:00:00,0.7386,0.7386,0.4562,0.2175,0.1237
2024-11-27 17:00:00,0.9419,0.9419,0.3303,0.2553,0.3434
2024-11-27 18:00:00,0.94,0.94,0.3414,0.2152,0.3667
2024-11-27 19:00:00,0.8854,0.8854,0.3001,0.2663,0.1533
2024-11-27 20:00:00,0.8631,0.8631,0.3098,0.2494,0.1654
2024-11-27 21:00:00,0.8395,0.8395,0.2921,0.1592,0.2069
2024-11-27 22:00:00,0.8654,0.8654,0.481,0.2138,0.3295
2024-11-27 23:00:00,0.8686,0.8686,0.3093,0.2685,0.1329
2024-11-28 00:00:00,0.7849,0.7849,0.4683,0.2737,0.2767
2024-11-28 01:00:00,0.9492,0.9492,0.3529,0.1137,0.3393
2024-11-28 02:00:00,0.7725,0.7725,0.3203,0.1379,0.1042
2024-11-28 03:00:00,0.98,0.98,0.3001,0.1315,0.1722
2024-11-28 04:00:00,0.8212,0.8212,0.2937,0.1409,0.1191
2024-11-28 05:00:00,0.7992,0.7992,0.3372,0.2407,0.1717
2024-11-28 06:00:00,0.9655,0.9655,0.4293,0.2438,0.1488
2024-11-28 07:00:00,0.9263,0.9263,0.391,0.1076,0.249
2024-11-28 08:00:00,0.9122,0.9122,0.2273,0.1118,0.2917
2024-11-28 09:00:00,0.8896,0.8896,0.39,0.1824,0.2841
2024-11-28 10:00:00,0.7879,0.7879,0.3893,0.1629,0.3397
2024-11-28 11:00:00,0.8949,0.8949,0.3426,0.2551,0.3423
2024-11-28 12:00:00,0.9288,0.9288,0.4474,0.1502,0.1812
2024-11-28 13:00:00,0.9968,0.9968,0.3049,0.1174,0.1437
2024-11-28 14:00:00,0.763,0.763,0.3144,0.1533,0.3532
2024-11-28 15:00:00,0.7993,0.7993,0.4508,0.1484,0.3242
2024-11-28 16:00:00,0.7754,0.7754,0.3659,0.2378,0.3486
2024-11-28 17:00:00,0.9144,0.9144,0.4932,0.2116,0.3625
2024-11-28 18:00:00,0.7488,0.7488,0.3193,0.1158,0.2721
2024-11-28 19:00:00,0.8584,0.8584,0.5,0.165,0.1259
2024-11-28 20:00:00,0.7747,0.7747,0.2452,0.2706,0.1904
2024-11-28 21:00:00,0.8178,0.8178,0.3493,0.1209,0.1698
2024-11-28 22:00:00,0.9821,0.9821,0.3567,0.2992,0.2485
2024-11-28 23:00:00,0.8122,0.8122,0.3474,0.1019,0.1006
2024-11-29 00:00:00,0.8449,0.8449,0.4429,0.1045,0.1344
2024-11-29 01:00:00,0.9136,0.9136,0.3761,0.2319,0.2322
2024-11-29 02:00:00,0.9336,0.9336,0.2386,0.1099,0.1975
2024-11-29 03:00:00,0.871,0.871,0.3636,0.1614,0.234
2024-11-29 04:00:00,0.7816,0.7816,0.4297,0.2877,0.2505
2024-11-29 05:00:00,0.7898,0.7898,0.392,0.2509,0.3625
2024-11-29 06:00:00,0.7946,0.7946,0.4783,0.2812,0.3353
2024-11-29 07:00:00,0.9794,0.9794,0.4382,0.1622,0.3473
2024-11-29 08:00:00,0.9011,0.9011,0.412,0.2806,0.3445
2024-11-29 09:00:00,0.9167,0.9167,0.3703,0.1974,0.2989
2024-11-29 10:00:00,0.709,0.709,0.3798,0.1124,0.2286
2024-11-29 11:00:00,0.8617,0.8617,0.3374,0.1501,0.2913
2024-11-29 12:00:00,0.7988,0.7988,0.4516,0.1907,0.1005
2024-11-29 13:00:00,0.9608,0.9608,0.292,0.2908,0.2777
2024-11-29 14:00:00,0.8147,0.8147,0.4309,0.2429,0.1274
2024-11-29 15:00:00,0.7497,0.7497,0.4478,0.275,0.2298
2024-11-29 16:00:00,0.8511,0.8511,0.4364,0.2729,0.2868
2024-11-29 17:00:00,0.8701,0.8701,0.3999,0.1109,0.1472
2024-11-29 18:00:00,0.7758,0.7758,0.3135,0.1377,0.1526
2024-11-29 19:00:00,0.9118,0.9118,0.2014,0.1164,0.3882
2024-11-29 20:00:00,0.9097,0.9097,0.3481,0.2754,0.3979
2024-11-29 21:00:00,0.9303,0.9303,0.3114,0.1145,0.1179
2024-11-29 22:00:00,0.7894,0.7894,0.3062,0.1547,0.2277
2024-11-29 23:00:00,0.8486,0.8486,0.2982,0.2291,0.2067
2024-11-30 00:00:00,0.76,0.76,0.2845,0.1667,0.3504
2024-11-30 01:00:00,0.9751,0.9751,0.2128,0.2386,0.2217
2024-11-30 02:00:00,0.7215,0.7215,0.231,0.2725,0.3605
2024-11-30 03:00:00,0.848,0.848,0.3718,0.1579,0.3118
2024-11-30 04:00:00,0.8472,0.8472,0.2319,0.113,0.1009
2024-11-30 05:00:00,0.7449,0.7449,0.3701,0.1697,0.3335
2024-11-30 06:00:00,0.9671,0.9671,0.3847,0.1729,0.1473
2024-11-30 07:00:00,0.8296,0.8296,0.3917,0.1538,0.2001
2024-11-30 08:00:00,0.7216,0.7216,0.2213,0.1674,0.3123
2024-11-30 09:00:00,0.8581,0.8581,0.2668,0.2907,0.1783
2024-11-30 10:00:00,0.8535,0.8535,0.2914,0.2857,0.3727
2024-11-30 11:00:00,0.8176,0.8176,0.2727,0.2538,0.1341
2024-11-30 12:00:00,0.9037,0.9037,0.2816,0.2072,0.3878
2024-11-30 13:00:00,0.9331,0.9331,0.2855,0.179,0.1148
