Timestamp,mileage_factor_RegU_SPP,performance_factor_RegU_SPP,mileage_factor_RegD_SPP,performance_factor_RegD_SPP
2024-11-10 13:00:00,0.1983,0.9702,0.211,0.9542
2024-11-10 14:00:00,0.2188,0.9552,0.2007,0.8466
2024-11-10 15:00:00,0.2102,0.9517,0.2133,0.9741
2024-11-10 16:00:00,0.2061,0.8831,0.2057,1.0
2024-11-10 17:00:00,0.2043,0.9698,0.1959,1.0
2024-11-10 18:00:00,0.1912,0.9266,0.2137,0.8745
2024-11-10 19:00:00,0.1945,0.9261,0.2026,0.8533
2024-11-10 20:00:00,0.2011,0.995,0.1935,1.0
2024-11-10 21:00:00,0.1898,0.979,0.2019,0.9292
2024-11-10 22:00:00,0.1918,0.8931,0.1981,0.9374
2024-11-10 23:00:00,0.1937,1.0,0.2004,0.9068
2024-11-11 00:00:00,0.2211,1.0,0.1912,0.9025
2024-11-11 01:00:00,0.2118,0.9079,0.2098,0.949
2024-11-11 02:00:00,0.2008,0.8406,0.1892,1.0
2024-11-11 03:00:00,0.1886,0.9678,0.1986,0.9443
2024-11-11 04:00:00,0.2008,0.9634,0.2039,0.9739
2024-11-11 05:00:00,0.1989,0.9034,0.1925,0.8978
2024-11-11 06:00:00,0.2173,1.0,0.1998,0.9419
2024-11-11 07:00:00,0.2155,0.9446,0.1914,0.9582
2024-11-11 08:00:00,0.1908,0.9482,0.1873,0.9451
2024-11-11 09:00:00,0.207,0.967,0.2167,0.9254
2024-11-11 10:00:00,0.1942,1.0,0.2088,1.0
2024-11-11 11:00:00,0.1904,0.9644,0.2002,0.9361
2024-11-11 12:00:00,0.2123,0.954,0.2086,0.9407
2024-11-11 13:00:00,0.203,0.8777,0.208,0.9622
2024-11-11 14:00:00,0.2273,0.949,0.1966,0.9278
2024-11-11 15:00:00,0.1973,1.0,0.2103,0.9952
2024-11-11 16:00:00,0.1907,0.9166,0.1915,0.8598
2024-11-11 17:00:00,0.1927,0.9565,0.2089,0.9226
2024-11-11 18:00:00,0.2006,0.7958,0.1845,1.0
2024-11-11 19:00:00,0.1885,1.0,0.1968,0.9661
2024-11-11 20:00:00,0.1958,0.9447,0.1864,0.899
2024-11-11 21:00:00,0.1883,0.9418,0.2043,0.9124
2024-11-11 22:00:00,0.1929,0.976,0.2135,0.9608
2024-11-11 23:00:00,0.1931,0.9649,0.2085,0.8553
2024-11-12 00:00:00,0.2048,0.9709,0.1958,0.963
2024-11-12 01:00:00,0.1969,0.8918,0.1884,0.9806
2024-11-12 02:00:00,0.1976,1.0,0.23,0.9419
2024-11-12 03:00:00,0.1943,1.0,0.2276,0.9715
2024-11-12 04:00:00,0.1847,0.9669,0.1875,1.0
2024-11-12 05:00:00,0.1927,1.0,0.2064,0.946
2024-11-12 06:00:00,0.215,0.9515,0.1882,0.8937
2024-11-12 07:00:00,0.1861,0.9267,0.1866,0.9067
2024-11-12 08:00:00,0.1963,0.9638,0.2005,0.9683
2024-11-12 09:00:00,0.1905,1.0,0.2005,0.9344
2024-11-12 10:00:00,0.2042,0.9294,0.2094,0.941
2024-11-12 11:00:00,0.1934,0.9259,0.1785,1.0
2024-11-12 12:00:00,0.2017,0.8972,0.1995,0.9325
2024-11-12 13:00:00,0.211,0.9494,0.2031,0.9127
2024-11-12 14:00:00,0.1991,0.9605,0.2277,0.9695
2024-11-12 15:00:00,0.1932,0.8984,0.1912,0.9942
2024-11-12 16:00:00,0.2134,0.8506,0.2041,1.0
2024-11-12 17:00:00,0.1964,0.9316,0.2153,1.0
2024-11-12 18:00:00,0.2058,0.963,0.2217,1.0
2024-11-12 19:00:00,0.1948,1.0,0.2173,0.9361
2024-11-12 20:00:00,0.2065,0.9893,0.2018,0.9548
2024-11-12 21:00:00,0.2071,1.0,0.1985,0.9223
2024-11-12 22:00:00,0.2165,0.9259,0.192,0.8833
2024-11-12 23:00:00,0.1963,0.9735,0.2145,1.0
2024-11-13 00:00:00,0.2108,0.9447,0.1947,0.8866
2024-11-13 01:00:00,0.2071,1.0,0.197,0.9496
2024-11-13 02:00:00,0.1981,0.9803,0.2024,0.9633
2024-11-13 03:00:00,0.1901,0.8325,0.1882,1.0
2024-11-13 04:00:00,0.184,0.9191,0.2032,0.9954
2024-11-13 05:00:00,0.1978,0.875,0.1928,0.9561
2024-11-13 06:00:00,0.1947,1.0,0.208,0.9178
2024-11-13 07:00:00,0.2009,0.9096,0.2284,0.812
2024-11-13 08:00:00,0.1931,0.9713,0.2106,0.8684
2024-11-13 09:00:00,0.2067,0.9425,0.1846,0.9394
2024-11-13 10:00:00,0.1975,0.9301,0.203,0.9903
2024-11-13 11:00:00,0.2014,0.902,0.194,0.9095
2024-11-13 12:00:00,0.1847,0.9256,0.2031,0.9574
2024-11-13 13:00:00,0.1998,0.9526,0.2068,0.9384
2024-11-13 14:00:00,0.2091,0.9337,0.1949,0.9297
2024-11-13 15:00:00,0.1974,0.9756,0.2056,0.9483
2024-11-13 16:00:00,0.183,0.8632,0.2091,0.9741
2024-11-13 17:00:00,0.196,0.8772,0.1966,0.9306
2024-11-13 18:00:00,0.2097,0.9878,0.2069,0.9602
2024-11-13 19:00:00,0.1858,0.8985,0.1851,0.9593
2024-11-13 20:00:00,0.1729,0.872,0.2085,0.89
2024-11-13 21:00:00,0.1993,0.9643,0.2249,1.0
2024-11-13 22:00:00,0.186,0.941,0.2099,1.0
2024-11-13 23:00:00,0.1827,0.9926,0.2117,0.8575
2024-11-14 00:00:00,0.1989,0.8187,0.2184,0.9471
2024-11-14 01:00:00,0.2153,0.863,0.1988,0.9266
2024-11-14 02:00:00,0.1941,0.9759,0.2083,0.9667
2024-11-14 03:00:00,0.1836,0.9769,0.2017,1.0
2024-11-14 04:00:00,0.1762,0.9887,0.2027,0.9689
2024-11-14 05:00:00,0.2019,0.9805,0.2191,0.8895
2024-11-14 06:00:00,0.2021,0.9531,0.2087,0.8581
2024-11-14 07:00:00,0.1984,0.9199,0.1825,1.0
2024-11-14 08:00:00,0.2094,0.8563,0.1925,0.9678
2024-11-14 09:00:00,0.2082,1.0,0.194,0.9576
2024-11-14 10:00:00,0.1886,0.9013,0.2054,0.9725
2024-11-14 11:00:00,0.211,1.0,0.2034,0.9691
2024-11-14 12:00:00,0.2008,0.9195,0.2004,0.9418
2024-11-14 13:00:00,0.1961,0.938,0.2088,0.9767
2024-11-14 14:00:00,0.1879,0.909,0.2214,0.9401
2024-11-14 15:00:00,0.1908,0.9533,0.1887,0.9503
2024-11-14 16:00:00,0.1889,0.9745,0.2199,0.928
2024-11-14 17:00:00,0.2137,0.8638,0.1905,0.8794
2024-11-14 18:00:00,0.1956,0.9752,0.1725,0.9893
2024-11-14 19:00:00,0.2005,1.0,0.2083,0.9779
2024-11-14 20:00:00,0.1786,0.9759,0.204,0.9285
2024-11-14 21:00:00,0.1878,0.9902,0.1941,0.9418
2024-11-14 22:00:00,0.1924,0.9411,0.2144,0.8804
2024-11-14 23:00:00,0.2196,0.9238,0.1732,0.9475
2024-11-15 00:00:00,0.1969,0.9623,0.2091,0.8773
2024-11-15 01:00:00,0.1966,0.8955,0.1875,0.9285
2024-11-15 02:00:00,0.1861,0.9362,0.2118,0.907
2024-11-15 03:00:00,0.1935,0.866,0.1886,0.9404
2024-11-15 04:00:00,0.1936,0.8927,0.1927,0.9669
2024-11-15 05:00:00,0.2109,1.0,0.1897,0.9991
2024-11-15 06:00:00,0.1765,0.826,0.2021,0.9713
2024-11-15 07:00:00,0.1826,0.9873,0.1984,0.8792
2024-11-15 08:00:00,0.2018,1.0,0.1903,1.0
2024-11-15 09:00:00,0.2075,0.9624,0.1852,0.9686
2024-11-15 10:00:00,0.1902,0.902,0.2013,1.0
2024-11-15 11:00:00,0.2114,0.9807,0.1828,1.0
2024-11-15 12:00:00,0.1985,0.878,0.2093,0.9479
2024-11-15 13:00:00,0.1884,0.9098,0.2021,0.9173
2024-11-15 14:00:00,0.187,0.8834,0.1975,0.983
2024-11-15 15:00:00,0.2024,0.8837,0.2192,0.9983
2024-11-15 16:00:00,0.2051,0.994,0.1903,0.9784
2024-11-15 17:00:00,0.1751,0.9409,0.2025,1.0
2024-11-15 18:00:00,0.1936,0.9809,0.2072,1.0
2024-11-15 19:00:00,0.1837,0.9615,0.2031,1.0
2024-11-15 20:00:00,0.1996,0.8732,0.1832,0.9865
2024-11-15 21:00:00,0.1982,0.9355,0.1921,0.8736
2024-11-15 22:00:00,0.196,0.9024,0.1819,0.9794
2024-11-15 23:00:00,0.2225,0.9261,0.2021,0.9447
2024-11-16 00:00:00,0.2146,0.9457,0.2023,0.8332
2024-11-16 01:00:00,0.2035,0.9347,0.1969,0.9568
2024-11-16 02:00:00,0.1901,0.9604,0.1962,0.9479
2024-11-16 03:00:00,0.1911,0.9564,0.1978,0.9073
2024-11-16 04:00:00,0.2122,0.8999,0.1938,0.9168
2024-11-16 05:00:00,0.1866,0.9553,0.189,0.8989
2024-11-16 06:00:00,0.2024,1.0,0.2095,0.9417
2024-11-16 07:00:00,0.2195,0.9227,0.1926,0.8549
2024-11-16 08:00:00,0.183,0.8768,0.2057,0.9063
2024-11-16 09:00:00,0.2117,0.9375,0.1891,1.0
2024-11-16 10:00:00,0.2062,0.9897,0.1915,0.9776
2024-11-16 11:00:00,0.2033,0.9825,0.2097,0.8955
2024-11-16 12:00:00,0.2025,0.9686,0.1988,0.9572
2024-11-16 13:00:00,0.2029,1.0,0.192,0.9259
2024-11-16 14:00:00,0.2046,1.0,0.2015,0.9796
2024-11-16 15:00:00,0.194,1.0,0.2126,1.0
2024-11-16 16:00:00,0.2044,0.9365,0.2115,1.0
2024-11-16 17:00:00,0.1951,1.0,0.2041,0.9284
2024-11-16 18:00:00,0.1917,0.9166,0.2096,0.9523
2024-11-16 19:00:00,0.1959,0.9947,0.2042,0.9334
2024-11-16 20:00:00,0.1973,0.9173,0.1912,0.9668
2024-11-16 21:00:00,0.2174,0.9883,0.189,0.9511
2024-11-16 22:00:00,0.2112,0.9791,0.2197,0.9121
2024-11-16 23:00:00,0.2016,0.9336,0.1836,1.0
2024-11-17 00:00:00,0.1861,0.8459,0.2045,0.9049
2024-11-17 01:00:00,0.1916,1.0,0.1896,0.9464
2024-11-17 02:00:00,0.2166,1.0,0.1984,0.9752
2024-11-17 03:00:00,0.1872,1.0,0.1824,0.9127
2024-11-17 04:00:00,0.2068,0.8772,0.221,0.9076
2024-11-17 05:00:00,0.1937,0.9997,0.2079,1.0
2024-11-17 06:00:00,0.206,0.9427,0.2108,0.9975
2024-11-17 07:00:00,0.2016,0.9291,0.2084,1.0
2024-11-17 08:00:00,0.2018,0.9087,0.1955,0.9883
2024-11-17 09:00:00,0.1891,1.0,0.2069,0.9018
2024-11-17 10:00:00,0.2037,0.9661,0.1885,0.8772
2024-11-17 11:00:00,0.1996,0.9509,0.1922,0.8712
2024-11-17 12:00:00,0.198,0.9685,0.1829,0.8836
2024-11-17 13:00:00,0.192,0.9599,0.1986,0.985
2024-11-17 14:00:00,0.1956,1.0,0.1873,0.9805
2024-11-17 15:00:00,0.1898,0.846,0.2128,0.9174
2024-11-17 16:00:00,0.1966,0.9298,0.209,0.9646
2024-11-17 17:00:00,0.2046,0.8804,0.206,0.9952
2024-11-17 18:00:00,0.1855,0.9624,0.2204,1.0
2024-11-17 19:00:00,0.1997,0.8715,0.1993,1.0
2024-11-17 20:00:00,0.1941,0.8884,0.2118,0.9274
2024-11-17 21:00:00,0.2126,0.9659,0.1952,0.9789
2024-11-17 22:00:00,0.1962,0.9353,0.182,0.9422
2024-11-17 23:00:00,0.1992,0.9678,0.2014,0.9382
2024-11-18 00:00:00,0.2038,0.8899,0.2125,0.9751
2024-11-18 01:00:00,0.217,0.938,0.1811,0.9557
2024-11-18 02:00:00,0.2038,0.9475,0.2085,0.889
2024-11-18 03:00:00,0.2239,0.8816,0.2025,0.8703
2024-11-18 04:00:00,0.2115,0.9151,0.1979,0.948
2024-11-18 05:00:00,0.1989,0.9588,0.1942,1.0
2024-11-18 06:00:00,0.1726,0.9316,0.1965,0.9376
2024-11-18 07:00:00,0.1925,0.9076,0.1976,0.8955
2024-11-18 08:00:00,0.2065,0.9616,0.1951,0.9424
2024-11-18 09:00:00,0.1874,0.9247,0.1902,0.9636
2024-11-18 10:00:00,0.1806,0.9643,0.2146,0.9271
2024-11-18 11:00:00,0.2026,0.9775,0.2071,1.0
2024-11-18 12:00:00,0.184,0.98,0.1911,0.9816
2024-11-18 13:00:00,0.2008,0.9563,0.1999,1.0
2024-11-18 14:00:00,0.198,0.9409,0.2009,0.8938
2024-11-18 15:00:00,0.185,0.9479,0.2155,0.9811
2024-11-18 16:00:00,0.2189,1.0,0.1926,0.96
2024-11-18 17:00:00,0.1932,0.9152,0.2082,0.9329
2024-11-18 18:00:00,0.2098,1.0,0.1913,0.9573
2024-11-18 19:00:00,0.2129,0.9247,0.1932,0.973
2024-11-18 20:00:00,0.1924,0.974,0.1995,0.964
2024-11-18 21:00:00,0.2208,0.9599,0.1857,1.0
2024-11-18 22:00:00,0.1914,0.984,0.1878,0.8763
2024-11-18 23:00:00,0.1989,0.8094,0.2014,0.9723
2024-11-19 00:00:00,0.203,0.9781,0.1999,0.9326
2024-11-19 01:00:00,0.1859,0.9411,0.2019,1.0
2024-11-19 02:00:00,0.1982,0.9814,0.2097,0.946
2024-11-19 03:00:00,0.2065,0.9646,0.1959,1.0
2024-11-19 04:00:00,0.2034,0.9963,0.1943,0.8965
2024-11-19 05:00:00,0.2132,0.9008,0.2067,0.9774
2024-11-19 06:00:00,0.1881,0.8589,0.1951,0.9349
2024-11-19 07:00:00,0.1976,0.8691,0.2077,0.9959
2024-11-19 08:00:00,0.1948,0.9248,0.1789,0.9479
2024-11-19 09:00:00,0.1909,0.9095,0.2027,0.965
2024-11-19 10:00:00,0.197,0.9756,0.2021,1.0
2024-11-19 11:00:00,0.2022,1.0,0.2157,0.898
2024-11-19 12:00:00,0.1929,0.9861,0.207,0.9385
2024-11-19 13:00:00,0.1927,0.9202,0.2105,0.9365
2024-11-19 14:00:00,0.2033,0.945,0.1999,0.9849
2024-11-19 15:00:00,0.2122,0.9796,0.2034,1.0
2024-11-19 16:00:00,0.2111,1.0,0.1896,0.9482
2024-11-19 17:00:00,0.2048,1.0,0.1947,1.0
2024-11-19 18:00:00,0.1885,1.0,0.2051,0.9699
2024-11-19 19:00:00,0.1902,0.9702,0.2206,0.9
2024-11-19 20:00:00,0.1939,1.0,0.2096,0.964
2024-11-19 21:00:00,0.1951,0.9901,0.207,0.9819
2024-11-19 22:00:00,0.2025,0.8723,0.2107,0.9256
2024-11-19 23:00:00,0.1936,0.9658,0.2051,1.0
2024-11-20 00:00:00,0.2041,0.9074,0.2019,0.9663
2024-11-20 01:00:00,0.1897,0.9073,0.1987,0.8917
2024-11-20 02:00:00,0.2113,0.9578,0.1925,0.9332
2024-11-20 03:00:00,0.1987,0.9497,0.1884,0.9534
2024-11-20 04:00:00,0.205,0.9385,0.1986,1.0
2024-11-20 05:00:00,0.2006,0.886,0.1984,0.9401
2024-11-20 06:00:00,0.1877,0.9419,0.1922,1.0
2024-11-20 07:00:00,0.2071,0.8906,0.2045,1.0
2024-11-20 08:00:00,0.1916,0.9655,0.212,0.9715
2024-11-20 09:00:00,0.1951,0.9484,0.1953,1.0
2024-11-20 10:00:00,0.1817,0.9813,0.2018,0.9236
2024-11-20 11:00:00,0.1922,0.9004,0.1938,0.9584
2024-11-20 12:00:00,0.1923,1.0,0.2076,0.8867
2024-11-20 13:00:00,0.1936,0.9602,0.2048,0.9809
2024-11-20 14:00:00,0.203,1.0,0.1937,0.9346
2024-11-20 15:00:00,0.203,0.9071,0.2044,1.0
2024-11-20 16:00:00,0.2226,1.0,0.1778,0.9816
2024-11-20 17:00:00,0.2089,0.9117,0.206,0.9297
2024-11-20 18:00:00,0.2186,1.0,0.1928,0.9209
2024-11-20 19:00:00,0.1882,0.9752,0.1899,1.0
2024-11-20 20:00:00,0.1995,0.8753,0.1915,0.8887
2024-11-20 21:00:00,0.2148,0.9359,0.1925,0.8911
2024-11-20 22:00:00,0.2024,0.9976,0.1869,0.9332
2024-11-20 23:00:00,0.2018,0.9396,0.2128,0.9468
2024-11-21 00:00:00,0.2063,0.9997,0.201,0.8825
2024-11-21 01:00:00,0.1858,0.9782,0.2096,1.0
2024-11-21 02:00:00,0.2137,1.0,0.2081,0.9669
2024-11-21 03:00:00,0.1902,0.9759,0.2003,1.0
2024-11-21 04:00:00,0.1936,0.9033,0.2153,1.0
2024-11-21 05:00:00,0.1914,0.9535,0.2155,0.8888
2024-11-21 06:00:00,0.2009,0.9594,0.202,0.9837
2024-11-21 07:00:00,0.2038,0.9504,0.2041,0.9251
2024-11-21 08:00:00,0.1955,0.9131,0.1935,0.911
2024-11-21 09:00:00,0.1873,0.938,0.1992,0.9192
2024-11-21 10:00:00,0.1875,0.9794,0.1993,0.9199
2024-11-21 11:00:00,0.1934,0.9523,0.1914,0.9103
2024-11-21 12:00:00,0.2076,0.8318,0.2102,0.9137
2024-11-21 13:00:00,0.1785,1.0,0.1994,1.0
2024-11-21 14:00:00,0.216,0.9277,0.1933,0.9796
2024-11-21 15:00:00,0.1927,0.8684,0.1897,0.9288
2024-11-21 16:00:00,0.2042,0.95,0.2151,0.9538
2024-11-21 17:00:00,0.2026,0.9192,0.191,1.0
2024-11-21 18:00:00,0.1943,0.9055,0.1961,0.9537
2024-11-21 19:00:00,0.2054,0.9588,0.2117,0.8813
2024-11-21 20:00:00,0.1786,1.0,0.1921,0.9932
2024-11-21 21:00:00,0.2003,0.9732,0.1994,0.9505
2024-11-21 22:00:00,0.1804,0.8818,0.2086,0.9329
2024-11-21 23:00:00,0.2013,0.9368,0.1937,0.9029
2024-11-22 00:00:00,0.2081,0.9286,0.1824,1.0
2024-11-22 01:00:00,0.1914,0.9763,0.2006,0.898
2024-11-22 02:00:00,0.2286,0.8539,0.1755,0.9306
2024-11-22 03:00:00,0.2093,0.9794,0.1839,0.9683
2024-11-22 04:00:00,0.2083,0.9037,0.2068,0.9349
2024-11-22 05:00:00,0.1985,0.9215,0.1986,1.0
2024-11-22 06:00:00,0.1956,0.9959,0.2002,0.9518
2024-11-22 07:00:00,0.2124,0.9669,0.2084,0.9798
2024-11-22 08:00:00,0.2215,0.9771,0.2016,0.9492
2024-11-22 09:00:00,0.1911,0.9985,0.2061,1.0
2024-11-22 10:00:00,0.1953,0.9361,0.1974,0.9174
2024-11-22 11:00:00,0.2043,0.9003,0.2174,0.8963
2024-11-22 12:00:00,0.2143,0.963,0.1862,0.9517
2024-11-22 13:00:00,0.19,0.9914,0.216,0.9799
2024-11-22 14:00:00,0.1879,0.9533,0.1958,0.9429
2024-11-22 15:00:00,0.1854,1.0,0.19,0.9705
2024-11-22 16:00:00,0.2087,0.9337,0.2135,0.9427
2024-11-22 17:00:00,0.2086,0.9397,0.1947,0.9559
2024-11-22 18:00:00,0.1849,0.893,0.1934,0.9407
2024-11-22 19:00:00,0.2173,0.9027,0.1757,0.9216
2024-11-22 20:00:00,0.1847,0.9607,0.2022,0.9046
2024-11-22 21:00:00,0.1918,0.8861,0.2159,0.9215
2024-11-22 22:00:00,0.1852,0.9471,0.2027,0.9282
2024-11-22 23:00:00,0.2073,0.948,0.2016,1.0
2024-11-23 00:00:00,0.2141,0.9792,0.2129,0.8976
2024-11-23 01:00:00,0.2098,0.998,0.2005,0.9237
2024-11-23 02:00:00,0.199,0.9749,0.1954,0.9657
2024-11-23 03:00:00,0.2007,1.0,0.1897,0.9921
2024-11-23 04:00:00,0.1992,0.9558,0.1974,0.9788
2024-11-23 05:00:00,0.2015,1.0,0.1954,0.891
2024-11-23 06:00:00,0.2052,0.8296,0.2084,1.0
2024-11-23 07:00:00,0.1976,0.9677,0.1996,0.9844
2024-11-23 08:00:00,0.1934,0.9308,0.2066,0.9105
2024-11-23 09:00:00,0.2073,0.9672,0.1899,0.9227
2024-11-23 10:00:00,0.1827,0.9663,0.1933,0.9348
2024-11-23 11:00:00,0.2077,0.9918,0.2036,0.9627
2024-11-23 12:00:00,0.2178,0.9866,0.1854,1.0
2024-11-23 13:00:00,0.195,0.959,0.1915,1.0
2024-11-23 14:00:00,0.1981,0.8913,0.2115,1.0
2024-11-23 15:00:00,0.1989,0.9798,0.2075,0.9481
2024-11-23 16:00:00,0.1998,0.8893,0.1856,0.9681
2024-11-23 17:00:00,0.2011,0.9066,0.1972,0.9544
2024-11-23 18:00:00,0.1994,0.9739,0.2068,0.9419
2024-11-23 19:00:00,0.1947,0.9593,0.1992,0.9148
2024-11-23 20:00:00,0.2035,0.9011,0.2073,1.0
2024-11-23 21:00:00,0.2085,0.8848,0.1974,0.9458
2024-11-23 22:00:00,0.1955,0.956,0.2141,0.8774
2024-11-23 23:00:00,0.1901,0.9392,0.1919,0.9406
2024-11-24 00:00:00,0.2118,0.9227,0.199,0.956
2024-11-24 01:00:00,0.2011,0.9827,0.1973,0.9655
2024-11-24 02:00:00,0.1841,0.9485,0.2053,0.9587
2024-11-24 03:00:00,0.21,1.0,0.2259,0.9091
2024-11-24 04:00:00,0.1893,0.9795,0.1786,1.0
2024-11-24 05:00:00,0.1964,0.8728,0.2147,0.9412
2024-11-24 06:00:00,0.1975,0.8587,0.2115,0.9878
2024-11-24 07:00:00,0.1942,0.9914,0.204,0.9683
2024-11-24 08:00:00,0.2076,1.0,0.1981,0.8972
2024-11-24 09:00:00,0.215,0.9798,0.1927,0.9406
2024-11-24 10:00:00,0.2094,0.9079,0.2089,0.9936
2024-11-24 11:00:00,0.2057,1.0,0.2068,0.9309
2024-11-24 12:00:00,0.196,0.9767,0.1861,0.9502
2024-11-24 13:00:00,0.2233,1.0,0.216,0.9595
2024-11-24 14:00:00,0.2046,0.9848,0.1995,0.9327
2024-11-24 15:00:00,0.2115,0.9294,0.1827,0.9753
2024-11-24 16:00:00,0.1941,0.9531,0.213,0.9397
2024-11-24 17:00:00,0.2176,0.94,0.1884,0.934
2024-11-24 18:00:00,0.1798,1.0,0.2026,1.0
2024-11-24 19:00:00,0.1809,0.9681,0.2181,0.979
2024-11-24 20:00:00,0.2082,0.9782,0.1974,0.9024
2024-11-24 21:00:00,0.1852,0.9515,0.2021,0.9199
2024-11-24 22:00:00,0.194,0.8871,0.1911,0.9641
2024-11-24 23:00:00,0.1992,0.9045,0.2164,0.9966
2024-11-25 00:00:00,0.2003,0.9473,0.2078,0.9073
2024-11-25 01:00:00,0.2192,0.8602,0.199,0.9936
2024-11-25 02:00:00,0.2005,0.9199,0.1879,0.9891
2024-11-25 03:00:00,0.1861,0.9618,0.2011,0.972
2024-11-25 04:00:00,0.2017,0.9391,0.2067,0.9079
2024-11-25 05:00:00,0.1937,0.9691,0.2037,0.9144
2024-11-25 06:00:00,0.1972,0.9868,0.1983,0.9612
2024-11-25 07:00:00,0.2021,0.8908,0.2072,0.9863
2024-11-25 08:00:00,0.2082,0.955,0.2059,0.9723
2024-11-25 09:00:00,0.2053,0.93,0.2081,0.9299
2024-11-25 10:00:00,0.2014,0.9082,0.2028,0.9673
2024-11-25 11:00:00,0.2109,0.9179,0.2045,1.0
2024-11-25 12:00:00,0.2039,0.9749,0.1973,0.8712
2024-11-25 13:00:00,0.2054,0.8764,0.2113,0.9388
2024-11-25 14:00:00,0.1808,0.9082,0.1854,0.904
2024-11-25 15:00:00,0.2163,0.9306,0.1992,0.9417
2024-11-25 16:00:00,0.1921,0.9781,0.1918,0.9826
2024-11-25 17:00:00,0.1926,0.9224,0.2032,0.8833
2024-11-25 18:00:00,0.2043,0.9104,0.2096,0.9779
2024-11-25 19:00:00,0.1917,0.9298,0.1901,0.9516
2024-11-25 20:00:00,0.1919,1.0,0.2072,0.9016
2024-11-25 21:00:00,0.2175,1.0,0.2012,0.949
2024-11-25 22:00:00,0.2159,0.9599,0.1878,0.897
2024-11-25 23:00:00,0.1981,0.8232,0.2058,0.9408
2024-11-26 00:00:00,0.1956,0.9934,0.2106,0.9921
2024-11-26 01:00:00,0.1943,0.8964,0.198,0.8861
2024-11-26 02:00:00,0.1697,0.9712,0.2012,0.9372
2024-11-26 03:00:00,0.2099,0.8795,0.1962,1.0
2024-11-26 04:00:00,0.2024,0.8933,0.1704,0.952
2024-11-26 05:00:00,0.1941,0.9468,0.1991,0.9884
2024-11-26 06:00:00,0.2234,0.9698,0.1981,0.9366
2024-11-26 07:00:00,0.1807,0.8257,0.1931,0.8895
2024-11-26 08:00:00,0.2156,0.9027,0.1812,0.8637
2024-11-26 09:00:00,0.189,0.9934,0.1967,0.9275
2024-11-26 10:00:00,0.2186,0.9098,0.1934,1.0
2024-11-26 11:00:00,0.2146,0.8948,0.2063,0.9425
2024-11-26 12:00:00,0.188,0.9293,0.2027,0.9211
2024-11-26 13:00:00,0.206,1.0,0.1767,0.9606
2024-11-26 14:00:00,0.205,0.9926,0.1881,0.9177
2024-11-26 15:00:00,0.1942,0.9676,0.2012,0.9515
2024-11-26 16:00:00,0.2094,0.9423,0.2033,0.9623
2024-11-26 17:00:00,0.2108,0.9851,0.1914,0.8813
2024-11-26 18:00:00,0.206,0.9875,0.2091,1.0
2024-11-26 19:00:00,0.1939,0.9183,0.2068,0.9537
2024-11-26 20:00:00,0.217,0.9101,0.1972,1.0
2024-11-26 21:00:00,0.1932,0.9378,0.1944,0.9165
2024-11-26 22:00:00,0.1974,0.997,0.1897,0.9123
2024-11-26 23:00:00,0.1998,0.9938,0.2037,0.9233
2024-11-27 00:00:00,0.2042,0.9321,0.1971,0.9101
2024-11-27 01:00:00,0.1965,0.9133,0.1869,1.0
2024-11-27 02:00:00,0.1973,0.9917,0.203,0.9604
2024-11-27 03:00:00,0.1848,0.935,0.1912,0.9902
2024-11-27 04:00:00,0.1795,1.0,0.2051,0.9634
2024-11-27 05:00:00,0.208,0.9517,0.2134,0.9779
2024-11-27 06:00:00,0.2091,0.9782,0.2121,0.9475
2024-11-27 07:00:00,0.2261,0.9181,0.1972,0.9574
2024-11-27 08:00:00,0.2019,1.0,0.197,0.9625
2024-11-27 09:00:00,0.1895,0.8947,0.2004,0.9734
2024-11-27 10:00:00,0.1867,0.9838,0.1986,0.9236
2024-11-27 11:00:00,0.1924,0.9036,0.2177,0.9364
2024-11-27 12:00:00,0.204,1.0,0.2023,0.9707
2024-11-27 13:00:00,0.1913,0.8873,0.1959,0.9969
2024-11-27 14:00:00,0.2084,1.0,0.1824,1.0
2024-11-27 15:00:00,0.2058,1.0,0.1886,0.928
2024-11-27 16:00:00,0.2039,0.9943,0.1939,0.9246
2024-11-27 17:00:00,0.1847,0.9895,0.209,0.8623
2024-11-27 18:00:00,0.2123,0.9853,0.191,0.9817
2024-11-27 19:00:00,0.2242,0.9198,0.1921,0.98
2024-11-27 20:00:00,0.1893,0.9264,0.2041,0.8889
2024-11-27 21:00:00,0.1951,0.9738,0.1841,0.953
2024-11-27 22:00:00,0.1887,1.0,0.2028,1.0
2024-11-27 23:00:00,0.2024,0.9865,0.1998,0.9167
2024-11-28 00:00:00,0.2053,0.8654,0.1959,0.9552
2024-11-28 01:00:00,0.1993,0.9876,0.2081,0.9368
2024-11-28 02:00:00,0.2118,0.9248,0.1991,0.9619
2024-11-28 03:00:00,0.2143,0.9858,0.1997,1.0
2024-11-28 04:00:00,0.1863,0.9206,0.209,0.9943
2024-11-28 05:00:00,0.2019,0.9966,0.2076,0.8752
2024-11-28 06:00:00,0.2041,0.9859,0.2065,0.9989
2024-11-28 07:00:00,0.203,0.946,0.1947,0.9603
2024-11-28 08:00:00,0.1966,0.8957,0.1698,0.9443
2024-11-28 09:00:00,0.2031,1.0,0.2117,1.0
2024-11-28 10:00:00,0.1849,0.9605,0.2178,0.9065
2024-11-28 11:00:00,0.2148,0.9443,0.1845,0.9748
