Timestamp,winning_rate_RegU_SPP,winning_rate_RegD_SPP,winning_rate_Spin_SPP,winning_rate_Sup_SPP,winning_rate_RamU_SPP,winning_rate_RamD_SPP,winning_rate_UncU_SPP
2023-11-19 10:00:00,0.6417,0.7612,0.7363,0.5436,0.6717,0.8909,0.7469
2023-11-19 11:00:00,0.788,0.6421,0.6017,0.792,0.588,0.6346,0.6451
2023-11-19 12:00:00,0.6504,0.762,0.7417,0.5889,0.7481,0.6921,0.5639
2023-11-19 13:00:00,1.0,1.0,0.8558,0.9545,0.857,1.0,1.0
2023-11-19 14:00:00,0.919,1.0,0.7173,0.7848,0.8707,0.9769,0.7501
2023-11-19 15:00:00,0.935,0.704,0.9264,0.8683,0.9721,0.9244,0.9733
2023-11-19 16:00:00,0.8714,0.8436,1.0,1.0,0.7706,0.7723,0.9863
2023-11-19 17:00:00,0.9971,0.9948,0.9715,0.6886,0.9367,0.9529,0.8178
2023-11-19 18:00:00,0.685,0.6256,0.756,0.7438,0.8411,0.706,0.4754
2023-11-19 19:00:00,0.912,0.8776,0.8771,0.827,0.9743,0.9871,0.9945
2023-11-19 20:00:00,0.7938,0.6474,0.6063,0.707,0.6758,0.8327,0.7915
2023-11-19 21:00:00,0.6749,0.6876,0.7967,0.7539,0.7406,0.8291,0.6496
2023-11-19 22:00:00,0.8568,0.7055,0.7686,0.8634,0.6645,0.678,0.4815
2023-11-19 23:00:00,0.8241,0.7844,0.57,0.6371,0.7162,0.7991,0.6051
2023-11-20 00:00:00,0.6331,0.7892,0.7334,0.6785,0.7837,0.6567,0.602
2023-11-20 01:00:00,0.542,0.6326,0.6669,0.7361,0.612,0.4818,0.7797
2023-11-20 02:00:00,0.6138,0.7229,0.67,0.644,0.8139,0.8073,0.6514
2023-11-20 03:00:00,0.4667,0.8905,0.7113,0.7168,0.6333,0.6542,0.8466
2023-11-20 04:00:00,0.6374,0.707,0.5873,0.5492,0.7365,0.7186,0.7252
2023-11-20 05:00:00,0.6935,0.8086,0.7515,0.5527,0.5323,0.6486,0.5656
2023-11-20 06:00:00,0.7789,0.678,0.7278,0.8173,0.5954,0.5686,0.4892
2023-11-20 07:00:00,0.6866,0.8658,0.5594,0.6457,0.7771,0.6301,0.7353
2023-11-20 08:00:00,0.6859,0.8056,0.6946,0.8047,0.606,0.8092,0.8503
2023-11-20 09:00:00,0.6686,0.6771,0.5946,0.5115,0.653,0.788,0.6772
2023-11-20 10:00:00,0.6724,0.862,0.8819,0.8269,0.6995,0.7776,0.7535
2023-11-20 11:00:00,0.6178,0.7077,0.597,0.5738,0.6303,0.6198,0.676
2023-11-20 12:00:00,0.544,0.6885,0.7902,0.4925,0.6863,0.5847,0.5537
2023-11-20 13:00:00,0.6891,0.5741,0.7177,0.7017,0.7696,0.6065,0.6457
2023-11-20 14:00:00,0.721,0.582,0.7579,0.7277,0.7198,0.7439,0.5561
2023-11-20 15:00:00,0.9211,0.9178,0.9534,1.0,0.7656,0.9107,0.8291
2023-11-20 16:00:00,0.7852,0.7794,0.9917,0.8369,0.9721,0.8902,0.8241
2023-11-20 17:00:00,0.7649,0.4718,0.7525,0.6161,0.8487,0.6906,0.6718
2023-11-20 18:00:00,0.9273,0.9443,0.9324,0.9992,0.9167,0.7795,0.793
2023-11-20 19:00:00,0.995,0.8231,1.0,0.8677,0.8292,0.8474,0.8665
2023-11-20 20:00:00,1.0,1.0,0.8359,0.8212,1.0,0.8611,0.9823
2023-11-20 21:00:00,0.5809,0.6698,0.6173,0.6807,0.5817,0.5217,0.96
2023-11-20 22:00:00,0.6585,0.6954,0.6099,0.9142,0.7269,0.5551,0.5881
2023-11-20 23:00:00,0.8495,0.7763,0.7629,0.8747,0.7072,0.713,0.6261
2023-11-21 00:00:00,0.6297,0.842,0.5873,0.5673,0.8563,0.7703,0.6669
2023-11-21 01:00:00,0.6704,0.7656,0.7366,0.6559,0.7839,0.6611,0.8201
2023-11-21 02:00:00,0.6801,0.5465,0.7151,0.8403,0.6731,0.666,0.524
2023-11-21 03:00:00,0.6257,0.7938,0.8456,0.7677,0.6756,0.5118,0.7797
2023-11-21 04:00:00,0.6567,0.8002,0.6643,0.5803,0.7347,0.7152,0.6678
2023-11-21 05:00:00,0.6825,0.5586,0.5723,0.7243,0.6161,0.7545,0.74
2023-11-21 06:00:00,0.7656,0.7025,0.7207,0.7263,0.8876,0.6155,0.7962
2023-11-21 07:00:00,0.7519,0.6955,0.7271,0.8231,0.7498,0.6901,0.737
2023-11-21 08:00:00,0.6058,0.7945,0.8021,0.8036,0.5739,0.6418,0.6777
2023-11-21 09:00:00,0.8187,0.6667,0.7849,0.6388,0.7889,0.6969,0.5602
2023-11-21 10:00:00,0.6189,0.7556,0.7747,0.6664,0.6916,0.6151,0.6487
2023-11-21 11:00:00,0.6385,0.6943,0.492,0.753,0.6622,0.8572,0.8369
2023-11-21 12:00:00,0.7786,0.7388,0.7534,0.7152,0.7055,0.9442,0.6448
2023-11-21 13:00:00,0.5194,0.8164,0.4102,0.7931,0.7273,0.7129,0.6079
2023-11-21 14:00:00,0.8853,0.7958,1.0,0.7895,1.0,0.9152,1.0
2023-11-21 15:00:00,0.8931,0.9079,0.977,0.9001,0.8729,0.8655,0.8075
2023-11-21 16:00:00,1.0,0.8761,0.9428,1.0,1.0,0.7591,0.9667
2023-11-21 17:00:00,1.0,1.0,1.0,0.9899,0.8757,1.0,0.833
2023-11-21 18:00:00,0.9074,1.0,0.8316,0.8947,0.9137,0.8553,0.9094
2023-11-21 19:00:00,0.7674,0.7536,0.7342,0.7325,0.6167,0.8048,0.6746
2023-11-21 20:00:00,1.0,0.9758,0.8188,0.8798,0.7888,0.761,0.9566
2023-11-21 21:00:00,0.8337,0.9101,0.8929,0.868,1.0,1.0,0.9368
2023-11-21 22:00:00,0.7389,0.5198,0.6212,0.7017,0.6842,0.8248,0.7357
2023-11-21 23:00:00,0.9197,0.9747,0.8045,0.8522,0.8967,0.8652,0.9051
2023-11-22 00:00:00,0.6421,0.5519,0.7648,0.818,0.6124,0.8422,0.7367
2023-11-22 01:00:00,0.7287,0.6879,0.7925,0.7356,0.8061,0.5384,0.8887
2023-11-22 02:00:00,0.6721,0.5545,0.6061,0.8159,0.6489,0.6726,0.6858
2023-11-22 03:00:00,0.7199,0.8247,0.7064,0.5925,0.7054,0.8841,0.6907
2023-11-22 04:00:00,0.7894,0.8772,0.749,0.7182,0.7839,0.5071,0.7559
2023-11-22 05:00:00,0.633,0.8193,0.8454,0.579,0.6959,0.8159,0.7608
2023-11-22 06:00:00,0.6892,0.6066,0.6366,0.7202,0.8367,0.6833,0.6844
2023-11-22 07:00:00,0.8204,0.8163,0.7633,0.8633,0.6466,0.7776,0.8555
2023-11-22 08:00:00,0.6724,0.8504,0.6888,0.6516,0.7765,0.7381,0.7396
2023-11-22 09:00:00,0.7095,0.5559,0.6816,0.7732,0.706,0.737,0.6788
2023-11-22 10:00:00,0.6791,0.6458,0.7052,0.7063,0.5987,0.7714,0.7006
2023-11-22 11:00:00,0.6743,0.5966,0.4886,0.5832,0.6551,0.7049,0.9098
2023-11-22 12:00:00,0.6593,0.7025,0.7009,0.6327,0.7971,0.5121,0.81
2023-11-22 13:00:00,0.8025,0.8049,1.0,0.9146,0.9916,0.9835,0.7867
2023-11-22 14:00:00,0.8909,0.8198,0.8038,0.8289,0.9087,0.8833,0.8044
2023-11-22 15:00:00,0.8032,0.9908,0.8601,0.9581,0.8189,0.9137,0.9378
2023-11-22 16:00:00,0.9386,0.9013,0.8604,0.8832,0.7713,0.9936,0.8505
2023-11-22 17:00:00,0.8902,0.9115,0.7486,0.9304,0.8982,0.9962,1.0
2023-11-22 18:00:00,0.7065,0.7537,1.0,0.8719,1.0,0.7192,0.85
2023-11-22 19:00:00,1.0,1.0,0.9319,0.9353,0.9767,0.9037,0.8653
2023-11-22 20:00:00,0.9924,0.9201,0.9043,0.7117,0.8319,0.874,0.6554
2023-11-22 21:00:00,0.8738,0.6875,0.8276,0.6987,0.7064,0.8519,0.6742
2023-11-22 22:00:00,0.8505,0.8215,0.9514,1.0,0.9871,0.8659,1.0
2023-11-22 23:00:00,0.5581,0.7846,0.5208,0.6605,0.8648,0.7043,0.7832
2023-11-23 00:00:00,0.6883,0.7067,0.6109,0.6651,0.6737,0.5891,0.6038
2023-11-23 01:00:00,0.835,0.8712,0.8499,0.6986,0.8971,0.5735,0.907
2023-11-23 02:00:00,0.5887,0.4698,0.6931,0.773,0.8102,0.8666,0.7897
2023-11-23 03:00:00,0.7592,0.7819,0.7485,0.7537,0.5895,0.8761,0.6382
2023-11-23 04:00:00,0.6483,0.8287,0.6697,0.7602,0.5989,0.6798,0.8555
2023-11-23 05:00:00,0.8637,0.6745,0.6745,0.6315,0.6783,0.916,0.7976
2023-11-23 06:00:00,0.834,0.7006,0.7297,0.7757,0.7576,0.5285,0.6058
2023-11-23 07:00:00,0.6679,0.8563,0.7042,0.8334,0.5974,0.7088,0.6796
2023-11-23 08:00:00,0.609,0.7902,0.7398,0.8209,0.7332,0.6082,0.6627
2023-11-23 09:00:00,0.8319,0.7771,0.9652,0.7071,0.7115,0.6214,0.742
2023-11-23 10:00:00,0.7419,0.6058,0.5529,0.8778,0.7994,0.5645,0.698
2023-11-23 11:00:00,1.0,0.9868,1.0,0.9221,0.9442,0.876,0.9369
2023-11-23 12:00:00,0.5478,0.6803,0.6777,0.7278,0.4989,0.6015,0.8692
2023-11-23 13:00:00,0.8965,0.8267,0.869,0.8087,0.811,0.941,1.0
2023-11-23 14:00:00,0.8146,1.0,0.9917,0.8209,0.9687,0.9125,0.8695
2023-11-23 15:00:00,0.931,0.9732,0.8785,0.8546,0.8535,0.9286,0.967
2023-11-23 16:00:00,0.8374,1.0,0.984,0.9253,0.9879,0.8841,0.9126
2023-11-23 17:00:00,0.8901,0.81,0.7795,0.8952,1.0,1.0,0.9305
2023-11-23 18:00:00,1.0,0.8854,0.9775,1.0,0.8413,1.0,0.9374
2023-11-23 19:00:00,0.939,0.9754,0.8452,0.9169,1.0,1.0,0.8275
2023-11-23 20:00:00,0.6761,0.6155,0.9084,0.7387,0.7681,0.7268,0.7015
2023-11-23 21:00:00,0.7486,0.7858,0.6737,0.5746,0.8732,0.7135,0.6451
2023-11-23 22:00:00,0.8824,0.9602,0.8754,0.9506,0.8108,1.0,0.8409
2023-11-23 23:00:00,0.5014,0.7848,0.6816,0.5185,0.6158,0.5914,0.7893
2023-11-24 00:00:00,0.776,0.5543,0.6219,0.7,0.6161,0.8674,0.5971
2023-11-24 01:00:00,0.8889,0.5049,0.7392,0.7096,0.5651,0.6615,0.6346
2023-11-24 02:00:00,0.85,0.6596,0.6728,0.7867,0.8587,0.7321,0.6827
2023-11-24 03:00:00,0.6886,0.6499,0.7323,0.5966,0.7111,0.6799,0.7074
2023-11-24 04:00:00,0.7702,0.6189,0.8882,0.5405,0.7998,0.7641,0.5288
2023-11-24 05:00:00,0.7302,0.682,0.6815,0.5709,0.6537,0.648,0.598
2023-11-24 06:00:00,0.87,0.6804,0.6266,0.7006,0.7331,0.4234,0.6911
2023-11-24 07:00:00,0.8875,0.746,0.8416,0.5233,0.7068,0.6956,0.6148
2023-11-24 08:00:00,0.6637,0.6491,0.7539,0.6052,0.8365,0.6643,0.5866
2023-11-24 09:00:00,0.7713,0.6873,0.6974,0.8995,0.6762,0.7512,0.8102
2023-11-24 10:00:00,0.8724,0.8103,0.8654,0.8883,0.8569,0.8544,0.7167
2023-11-24 11:00:00,0.766,0.6313,0.8874,0.7313,0.5408,0.7114,0.5308
2023-11-24 12:00:00,0.4908,0.6857,0.7123,0.792,0.7078,0.5672,0.6501
2023-11-24 13:00:00,0.9529,0.9963,0.8411,1.0,0.9605,0.8772,0.8007
2023-11-24 14:00:00,1.0,0.9404,0.9893,0.989,0.874,0.9499,0.9335
2023-11-24 15:00:00,0.8003,0.9746,0.7387,0.9542,0.8404,0.8478,0.7939
2023-11-24 16:00:00,0.8433,0.9071,0.7309,0.9206,0.8904,0.7854,0.9495
2023-11-24 17:00:00,0.7381,0.809,1.0,0.9917,0.7598,0.9441,1.0
2023-11-24 18:00:00,0.9176,0.8563,0.8942,0.9229,0.9741,0.8208,1.0
2023-11-24 19:00:00,0.8321,0.9586,1.0,0.9226,0.959,0.7027,1.0
2023-11-24 20:00:00,0.9503,1.0,0.9786,0.7544,0.7995,0.9501,0.8853
2023-11-24 21:00:00,0.8959,0.7365,0.8121,0.9711,0.9886,0.8643,1.0
2023-11-24 22:00:00,0.7956,0.7525,0.8865,0.6955,0.5826,0.7096,0.6201
2023-11-24 23:00:00,0.5779,0.7433,0.7464,0.7015,0.5862,0.8034,0.8143
2023-11-25 00:00:00,0.7627,0.6823,0.6956,0.5527,0.66,0.7105,0.6445
2023-11-25 01:00:00,0.8372,0.6952,0.6062,0.8613,0.5028,0.7987,0.4975
2023-11-25 02:00:00,0.7523,0.7248,0.8913,0.557,0.9811,0.6464,0.9
2023-11-25 03:00:00,0.6692,0.6707,0.5103,0.6991,0.5522,0.847,0.6852
2023-11-25 04:00:00,0.6001,0.7638,0.8061,0.612,0.5331,0.7781,0.9539
2023-11-25 05:00:00,0.6503,0.6831,0.75,0.7407,0.6076,0.5838,0.8169
2023-11-25 06:00:00,0.6919,0.753,0.6538,0.5201,0.8088,0.6641,0.697
2023-11-25 07:00:00,0.6763,0.7423,0.7963,0.647,0.7582,0.793,0.6998
2023-11-25 08:00:00,0.584,0.6937,0.9126,0.5075,0.4,0.8618,0.6861
2023-11-25 09:00:00,0.7119,0.5523,0.6943,0.5924,0.5201,0.71,0.5501
2023-11-25 10:00:00,0.804,0.6911,0.6068,0.7342,0.916,0.7741,0.7253
2023-11-25 11:00:00,0.6277,0.7299,0.766,0.775,0.7699,0.641,0.6969
2023-11-25 12:00:00,0.8302,0.6747,0.7883,0.3457,0.7311,0.7787,0.5892
2023-11-25 13:00:00,1.0,0.8936,0.987,0.8564,0.9652,0.88,0.8258
2023-11-25 14:00:00,0.6757,0.5925,0.6128,0.845,0.9298,0.686,0.773
2023-11-25 15:00:00,0.9299,0.8282,1.0,1.0,0.9305,0.8426,0.7012
2023-11-25 16:00:00,0.8663,0.7925,0.8604,0.7421,0.7795,0.8478,0.8805
2023-11-25 17:00:00,0.865,1.0,0.9366,0.8386,0.9054,0.7758,0.7322
2023-11-25 18:00:00,1.0,1.0,0.8888,1.0,0.9213,1.0,0.6899
2023-11-25 19:00:00,0.8359,1.0,0.6208,0.8177,0.9469,1.0,0.778
2023-11-25 20:00:00,0.9821,0.8425,0.8762,1.0,1.0,0.9952,0.9716
2023-11-25 21:00:00,0.9693,1.0,0.9245,0.7425,0.978,0.9636,0.9196
2023-11-25 22:00:00,0.9832,0.8223,0.8208,0.8195,0.9107,1.0,0.9546
2023-11-25 23:00:00,0.835,0.616,0.5971,0.6928,0.7085,0.6733,0.888
2023-11-26 00:00:00,0.5858,0.641,0.6436,0.7132,0.6959,0.6621,0.8314
2023-11-26 01:00:00,0.5377,0.7105,0.6511,0.5151,0.9277,0.7109,0.5956
2023-11-26 02:00:00,0.723,0.604,0.6283,0.9397,0.6646,0.7015,0.8009
2023-11-26 03:00:00,0.6571,0.725,0.7022,0.7928,0.6861,0.7997,0.4959
2023-11-26 04:00:00,0.7506,0.6846,0.6462,0.5291,0.7368,0.7761,0.5556
2023-11-26 05:00:00,0.6513,0.5905,0.627,0.6377,0.8511,0.6564,0.7057
2023-11-26 06:00:00,0.8121,0.7365,0.8005,0.7166,0.7338,0.8751,0.7082
2023-11-26 07:00:00,0.5303,0.6881,0.5951,0.7159,0.5743,0.6676,0.6864
2023-11-26 08:00:00,0.636,0.7517,0.6929,0.6372,0.6598,0.6111,0.6801
2023-11-26 09:00:00,0.5832,0.7405,0.6891,0.7478,0.8072,0.6433,0.6492
2023-11-26 10:00:00,0.6757,0.9121,0.6335,0.7472,0.6789,0.7553,0.8319
2023-11-26 11:00:00,0.8065,0.6867,0.7789,0.6607,0.8767,0.8424,0.7519
2023-11-26 12:00:00,0.5283,0.6681,0.648,0.7244,0.6378,0.6061,0.6696
2023-11-26 13:00:00,0.8172,0.4883,0.7542,0.6321,0.803,0.6983,0.7657
2023-11-26 14:00:00,0.9783,0.931,0.7633,0.7884,0.8659,0.792,0.9404
2023-11-26 15:00:00,0.8909,0.8048,0.8745,0.9376,0.9363,1.0,0.6721
2023-11-26 16:00:00,1.0,0.9346,0.8112,0.8474,0.8641,0.8605,0.7548
2023-11-26 17:00:00,0.9075,0.7767,0.9254,0.8909,0.822,0.8777,0.8368
2023-11-26 18:00:00,0.7366,0.9217,0.9829,0.8998,0.8511,0.7809,0.9159
2023-11-26 19:00:00,0.9665,0.8811,1.0,0.8689,0.8248,0.8438,0.8384
2023-11-26 20:00:00,0.7931,1.0,1.0,0.9132,0.929,0.8097,1.0
2023-11-26 21:00:00,0.9838,0.9112,0.8668,0.8899,1.0,0.8481,0.8845
2023-11-26 22:00:00,0.7757,0.5076,0.5888,0.8371,0.7231,0.9468,0.7058
2023-11-26 23:00:00,0.6668,0.8107,0.761,0.5259,0.7102,0.7413,0.8405
2023-11-27 00:00:00,0.4996,0.6349,0.6025,0.7042,0.5376,0.7056,0.7457
2023-11-27 01:00:00,0.7708,0.4486,0.7772,0.753,0.7692,0.748,0.5703
2023-11-27 02:00:00,0.6964,0.8066,0.7155,0.722,0.7714,0.6421,0.6194
2023-11-27 03:00:00,0.5688,0.457,0.625,0.7527,0.6346,0.6917,0.7332
2023-11-27 04:00:00,0.4226,0.8281,0.5764,0.6481,0.8498,0.6693,0.7196
2023-11-27 05:00:00,0.5216,0.507,0.6757,0.7066,0.6171,0.6649,0.6757
2023-11-27 06:00:00,0.685,0.7294,0.9869,0.6331,0.5678,0.7794,0.7648
2023-11-27 07:00:00,0.7239,0.7767,0.6887,0.8142,0.6859,0.7755,0.8103
2023-11-27 08:00:00,0.6602,0.7262,0.6442,0.813,0.6285,0.7064,0.669
2023-11-27 09:00:00,0.3881,0.775,0.6844,0.547,0.8333,0.6948,0.8026
2023-11-27 10:00:00,0.6755,0.7792,0.7523,0.6379,0.7316,0.619,0.5965
2023-11-27 11:00:00,0.5879,0.7178,0.8276,0.579,0.7113,0.6778,0.6434
2023-11-27 12:00:00,0.8069,0.7341,0.7304,0.7362,0.7409,0.6834,0.6849
2023-11-27 13:00:00,0.5907,0.7022,0.5599,0.7905,0.706,0.91,0.763
2023-11-27 14:00:00,0.9702,0.9528,0.9288,1.0,0.8422,0.8017,0.9702
2023-11-27 15:00:00,0.5471,0.712,1.0,0.7468,0.6261,0.69,0.5864
2023-11-27 16:00:00,0.8637,1.0,0.8874,0.9112,1.0,0.7967,0.9508
2023-11-27 17:00:00,0.5812,0.4684,0.8485,0.6012,0.7027,0.8053,0.7919
2023-11-27 18:00:00,0.5341,0.8292,0.6554,0.73,0.8903,0.8459,0.6907
2023-11-27 19:00:00,1.0,0.7091,0.6982,0.7948,0.7228,0.8471,0.7918
2023-11-27 20:00:00,0.6589,1.0,0.9548,1.0,0.9051,0.8903,0.9704
2023-11-27 21:00:00,0.5449,0.5887,0.7384,0.797,0.7172,0.6829,0.698
2023-11-27 22:00:00,0.9976,0.7974,0.9053,0.9596,0.8973,0.7675,0.7754
2023-11-27 23:00:00,0.6174,0.5522,0.7215,0.7853,0.7663,0.7628,0.7589
2023-11-28 00:00:00,0.7477,0.7747,0.5052,0.6147,0.6569,0.7173,0.6858
2023-11-28 01:00:00,0.7504,0.8996,0.6559,0.7442,0.813,0.729,0.6678
2023-11-28 02:00:00,0.6782,0.7241,0.6805,1.0,0.8361,0.6556,0.7025
2023-11-28 03:00:00,0.6063,0.6055,0.6973,0.6631,0.8247,0.634,0.6142
2023-11-28 04:00:00,0.6854,0.5872,0.6198,0.7591,0.8217,0.6072,0.6268
2023-11-28 05:00:00,0.6307,0.7928,0.6623,0.6817,0.6841,0.5882,0.6748
2023-11-28 06:00:00,0.8404,0.6358,0.6045,0.757,0.7049,0.5434,0.7685
2023-11-28 07:00:00,0.6265,0.7179,0.6516,0.7406,0.6409,0.7824,0.8344
2023-11-28 08:00:00,0.7701,0.67,0.7462,0.5799,0.7083,0.6556,0.7258
2023-11-28 09:00:00,0.7082,0.7974,0.7485,0.6392,0.743,0.7338,0.8019
2023-11-28 10:00:00,0.7834,0.564,0.8117,0.5901,0.8878,0.6534,0.8019
2023-11-28 11:00:00,0.7608,0.6322,0.7089,0.6482,0.839,0.7553,0.844
2023-11-28 12:00:00,0.6944,0.6615,0.8941,0.7631,0.6641,0.7325,0.9657
2023-11-28 13:00:00,0.7523,0.6291,0.7315,0.7141,0.5689,0.806,0.5984
2023-11-28 14:00:00,0.9784,0.9633,0.9094,0.7162,0.9355,0.8181,0.9483
2023-11-28 15:00:00,0.9007,1.0,0.8822,1.0,0.982,1.0,0.8922
2023-11-28 16:00:00,0.9611,0.7006,1.0,0.7738,1.0,1.0,0.905
2023-11-28 17:00:00,0.9681,0.8172,0.8179,0.5578,0.6591,0.7743,0.6671
2023-11-28 18:00:00,0.9283,0.6981,0.9869,0.8221,0.9103,0.7225,0.936
2023-11-28 19:00:00,1.0,0.9681,1.0,0.8135,0.8197,0.7177,0.9856
2023-11-28 20:00:00,1.0,0.962,0.945,0.9644,0.9341,1.0,0.9644
2023-11-28 21:00:00,0.9976,0.9355,1.0,0.9553,0.8557,1.0,0.8976
2023-11-28 22:00:00,0.7531,0.7883,0.6838,0.4934,0.7409,0.5918,0.5478
2023-11-28 23:00:00,0.8174,0.8625,0.5649,0.6503,0.5752,0.7447,0.8199
2023-11-29 00:00:00,0.7053,0.6259,0.6958,0.6816,0.6834,0.7462,0.8867
2023-11-29 01:00:00,0.6891,0.6177,0.6823,0.6417,0.6292,0.5817,0.7497
2023-11-29 02:00:00,0.7029,0.8156,0.649,0.8318,0.632,0.6125,0.8266
2023-11-29 03:00:00,0.6514,0.6758,0.735,0.7706,0.7969,0.3987,0.6729
2023-11-29 04:00:00,0.7243,0.6885,0.6198,0.5672,0.8561,0.6934,0.543
2023-11-29 05:00:00,0.5107,0.7418,0.7213,0.5864,0.6767,0.8432,0.631
2023-11-29 06:00:00,0.6663,0.5781,0.7096,0.7297,0.6964,0.6094,0.7273
2023-11-29 07:00:00,0.6723,0.7712,0.7681,0.4484,0.7864,0.7606,0.7995
2023-11-29 08:00:00,0.7544,0.6581,0.8015,0.7458,0.5262,0.8423,0.9003
2023-11-29 09:00:00,0.7563,0.6863,0.666,0.7971,0.8135,0.6328,0.6714
2023-11-29 10:00:00,0.6551,0.5187,0.6448,0.7284,0.4455,0.8154,0.5824
2023-11-29 11:00:00,1.0,0.9736,0.8423,0.8072,1.0,0.7021,0.7412
2023-11-29 12:00:00,0.9724,0.9146,0.9393,0.9884,0.867,0.8406,1.0
2023-11-29 13:00:00,1.0,0.8108,0.774,0.9386,0.8626,1.0,0.7362
2023-11-29 14:00:00,0.8785,0.897,1.0,0.8423,0.928,0.7583,0.9599
2023-11-29 15:00:00,0.6466,0.6863,0.5635,0.6885,0.8952,0.6213,0.6791
2023-11-29 16:00:00,0.7911,0.9326,0.796,0.7756,1.0,0.9748,0.933
2023-11-29 17:00:00,0.8773,0.8638,0.9661,0.983,0.835,0.9375,1.0
2023-11-29 18:00:00,1.0,0.9363,0.9311,0.8543,0.8645,0.9049,0.9565
2023-11-29 19:00:00,0.8797,0.7674,0.6981,0.7597,0.852,0.9908,0.8048
2023-11-29 20:00:00,0.8416,0.6098,0.7787,0.9381,0.7809,0.6988,0.7917
2023-11-29 21:00:00,0.5906,0.7114,0.6878,0.7178,0.8013,0.4744,0.8328
2023-11-29 22:00:00,0.6163,0.623,0.5127,0.8726,0.4383,0.8136,0.7556
2023-11-29 23:00:00,0.6814,0.7162,0.6737,0.8702,0.6401,0.6246,0.7335
2023-11-30 00:00:00,0.5703,0.6546,0.7903,0.6002,0.8908,0.6751,0.7105
2023-11-30 01:00:00,0.6574,0.8387,0.6475,0.7907,0.6239,0.6272,0.7762
2023-11-30 02:00:00,0.7345,0.8651,0.7067,0.7754,0.6338,0.6553,0.6275
2023-11-30 03:00:00,0.622,0.889,0.6931,0.6773,0.6317,0.7209,0.6504
2023-11-30 04:00:00,0.812,0.5532,0.8651,0.5985,0.6501,0.8351,0.751
2023-11-30 05:00:00,0.752,0.7128,0.5902,0.7965,0.7081,0.6028,0.7397
2023-11-30 06:00:00,0.7437,0.7409,0.5286,0.5989,0.7677,0.5886,0.7091
2023-11-30 07:00:00,0.6577,0.5322,0.5921,0.6167,0.7437,0.7022,0.5831
2023-11-30 08:00:00,0.5722,0.8334,0.7031,0.9645,0.7838,0.7126,0.8034
2023-11-30 09:00:00,0.7288,0.7387,0.6256,0.6602,0.7466,0.6653,0.6973
2023-11-30 10:00:00,0.7287,0.8134,0.7112,0.7128,0.8436,0.6556,0.7273
2023-11-30 11:00:00,0.7873,0.6988,0.6699,0.708,0.5428,0.7963,0.7725
2023-11-30 12:00:00,0.6686,0.7224,0.6828,0.7624,0.8085,0.6746,0.6866
2023-11-30 13:00:00,0.7498,0.7475,0.5898,0.6676,0.6364,0.5938,0.9327
2023-11-30 14:00:00,1.0,0.8941,0.8134,0.7972,0.9359,0.7779,0.9493
2023-11-30 15:00:00,0.8873,1.0,0.9784,1.0,0.8588,0.8886,0.8501
2023-11-30 16:00:00,0.8203,0.9141,0.6602,0.6783,0.7641,0.842,0.8374
2023-11-30 17:00:00,1.0,0.9035,0.8459,0.9386,0.8544,0.9609,0.8987
2023-11-30 18:00:00,0.9369,1.0,0.8766,0.9511,0.7513,0.9518,0.773
2023-11-30 19:00:00,0.8908,0.7775,0.7796,0.8127,0.7241,0.9074,0.8945
2023-11-30 20:00:00,0.9743,1.0,0.8735,1.0,0.8791,0.9915,1.0
2023-11-30 21:00:00,0.865,0.8309,0.932,0.925,0.9227,0.9115,0.9789
2023-11-30 22:00:00,0.7682,0.9124,0.91,1.0,0.9518,0.8482,0.901
2023-11-30 23:00:00,0.9002,0.7127,0.5951,0.6351,0.7019,0.6073,0.7468
2023-12-01 00:00:00,0.7039,0.52,0.5631,0.6987,0.5875,0.5424,0.6533
2023-12-01 01:00:00,0.6874,0.8197,0.7523,0.5766,0.8046,0.721,0.6087
2023-12-01 02:00:00,0.5175,0.6202,0.5389,0.7392,0.7857,0.5688,0.567
2023-12-01 03:00:00,0.6434,0.7023,0.5775,0.7391,0.7198,0.762,0.6501
2023-12-01 04:00:00,0.5402,0.6983,0.7822,0.7493,0.9009,0.7514,0.6954
2023-12-01 05:00:00,0.9007,0.823,0.5726,0.7882,0.667,0.5627,0.8252
2023-12-01 06:00:00,0.8212,0.762,0.746,0.8679,0.5843,0.6808,0.7805
2023-12-01 07:00:00,0.7862,0.7349,0.7626,0.6862,0.7248,0.5534,0.8728
2023-12-01 08:00:00,1.0,1.0,0.7213,0.7908,0.8771,1.0,0.717
2023-12-01 09:00:00,0.7089,0.7739,0.5523,0.7763,0.8917,0.6119,0.6929
2023-12-01 10:00:00,0.8288,0.5606,0.8242,0.6248,0.5061,0.6784,0.7836
2023-12-01 11:00:00,0.7398,0.7514,0.7183,0.6195,0.5275,0.6102,0.8189
2023-12-01 12:00:00,0.7722,0.8801,0.8679,0.9236,0.9508,0.802,0.8185
2023-12-01 13:00:00,0.9234,0.8813,0.9538,1.0,0.8565,1.0,0.9171
2023-12-01 14:00:00,0.735,0.8729,0.9437,0.9157,0.7694,1.0,0.7649
2023-12-01 15:00:00,1.0,0.7285,0.9349,0.8108,0.7572,0.9359,0.7677
2023-12-01 16:00:00,1.0,0.8951,0.8115,0.9387,1.0,0.8562,0.9855
2023-12-01 17:00:00,0.9459,0.6181,0.8595,0.9441,0.9505,1.0,0.9601
