Time,RegU,RegD,RamU,RamD,Spin,Sup,UncU
2024-10-07 03:00:00,5.2698,2.1994,0.0,0.0,0.2,0.2,0.0
2024-10-07 04:00:00,5.2128,2.25,0.0,0.0,0.25,0.25,0.0
2024-10-07 05:00:00,7.3577,2.2716,1.5885,0.0,1.5892,0.5,0.0
2024-10-07 06:00:00,6.352,2.1017,1.2337,0.0,1.2437,0.75,0.0
2024-10-07 07:00:00,6.0491,2.0743,0.71,0.0,1.2466,0.71,0.0
2024-10-07 08:00:00,13.803,2.0798,4.2122,0.0,4.2228,0.75,0.0
2024-10-07 09:00:00,22.8797,0.7391,21.0,0.0,19.3404,4.0001,0.0
2024-10-07 10:00:00,10.5729,0.7487,6.6991,0.0,7.6991,4.0001,0.0
2024-10-07 11:00:00,6.8544,0.6453,2.381,0.0,4.9425,1.0013,0.0
2024-10-07 12:00:00,13.3362,0.5818,9.3031,0.0,11.4453,4.0001,0.0
2024-10-07 13:00:00,21.9931,0.6087,17.0,0.0,19.0,4.0001,0.0
2024-10-07 14:00:00,22.297,0.5735,17.0,0.0,19.3582,4.0003,0.0
2024-10-07 15:00:00,30.8074,0.4475,21.0,0.0,28.8475,2.0055,0.0
2024-10-07 16:00:00,42.821,0.4424,21.0,0.0,40.7393,9.5,0.0
2024-10-07 17:00:00,45.3985,0.6005,17.0,0.0,44.8647,9.5,0.0
2024-10-07 18:00:00,33.6809,2.0701,17.0,0.0,32.5444,9.5,0.0
2024-10-07 19:00:00,9.3425,2.1897,0.0,0.0,7.7899,7.7899,0.0
2024-10-07 20:00:00,5.3292,3.5574,0.0,0.0,0.7501,0.75,0.0
2024-10-07 21:00:00,6.2305,7.3136,0.0,0.0,0.7501,0.75,0.0
2024-10-07 22:00:00,4.8962,2.8628,0.0,0.0,0.459,0.459,0.0
2024-10-07 23:00:00,5.4823,4.8717,0.0,0.0,0.05,0.05,0.0
2024-10-08 00:00:00,6.4755,3.7131,0.0,0.0,0.0101,0.0101,0.0
2024-10-08 01:00:00,7.9995,4.2853,0.0,0.0,0.0101,0.0101,0.0
2024-10-08 02:00:00,11.6914,4.7607,0.0,0.0,0.0101,0.0101,0.0
2024-10-08 03:00:00,10.3037,2.5,0.0002,0.0,0.0101,0.0101,0.0
2024-10-08 04:00:00,8.0353,2.25,0.017,0.0,0.0269,0.0269,0.0
2024-10-08 05:00:00,8.5103,2.2716,0.5,0.0,0.5,0.5,0.0
2024-10-08 06:00:00,11.2287,2.1017,3.2189,0.0,3.2188,0.75,0.0
2024-10-08 07:00:00,8.083,2.0743,1.3542,0.0,1.3543,0.75,0.0
2024-10-08 08:00:00,8.9675,2.0,4.9753,0.0,4.9753,1.0001,0.0
2024-10-08 09:00:00,20.4824,0.5766,17.0,0.0,16.6852,4.0001,2.0
2024-10-08 10:00:00,9.8775,0.6633,7.4449,0.0,7.7572,4.0001,0.0
2024-10-08 11:00:00,8.3984,0.4556,4.3155,0.0,7.8648,4.0001,0.0
2024-10-08 12:00:00,12.4695,0.6112,8.7571,0.0,11.3065,4.0001,0.0
2024-10-08 13:00:00,20.2046,0.6107,17.0,0.0,17.2056,4.0001,0.0
2024-10-08 14:00:00,25.2314,1.0668,21.0,0.0,21.6561,9.5,0.0
2024-10-08 15:00:00,33.7379,0.8333,25.0,0.0,30.4893,9.5,0.0
2024-10-08 16:00:00,38.8745,0.4641,25.0,0.0,33.5233,9.5,0.0
2024-10-08 17:00:00,46.5024,1.1071,25.0,0.0,43.5037,9.5,0.0
2024-10-08 18:00:00,31.3085,2.0738,21.0,0.0,26.2958,9.5,0.0
2024-10-08 19:00:00,11.2863,2.1896,0.0,0.0,8.7896,8.2894,0.0
2024-10-08 20:00:00,6.0826,7.9998,0.0,0.0,1.0009,1.0009,0.0
2024-10-08 21:00:00,7.3227,8.0143,0.0,0.0,0.7501,0.75,0.0
2024-10-08 22:00:00,7.2774,8.3235,0.0,0.0,0.459,0.459,0.0
2024-10-08 23:00:00,8.0904,9.9836,0.0,0.0,0.0101,0.0101,0.0
2024-10-09 00:00:00,7.9999,9.9803,0.0,0.0,0.0101,0.0101,0.0
2024-10-09 01:00:00,8.2418,9.9859,0.0,0.0,0.0101,0.0101,0.0
2024-10-09 02:00:00,8.3348,9.9805,0.0,0.0,0.01,0.01,0.0
2024-10-09 03:00:00,9.56,9.9824,0.0,0.0,0.0101,0.0101,0.0
2024-10-09 04:00:00,5.5531,8.4375,0.0,0.0,0.0101,0.0101,0.0
2024-10-09 05:00:00,9.5698,2.2716,0.0,0.0,0.15,0.15,0.0
2024-10-09 06:00:00,13.4653,2.3698,0.5,0.0,0.75,0.75,0.0
2024-10-09 07:00:00,11.9993,2.2702,0.0,0.0,0.75,0.75,0.0
2024-10-09 08:00:00,7.3114,1.5257,2.8251,0.0,2.8251,1.0012,0.0
2024-10-09 09:00:00,17.8806,0.7041,17.0,0.0,12.6218,4.0001,2.0
2024-10-09 10:00:00,11.6957,0.7979,8.0151,0.0,8.0152,4.0001,0.9021
2024-10-09 11:00:00,6.1158,0.5509,4.0181,0.0,4.3281,4.0001,0.0
2024-10-09 12:00:00,11.7906,0.6674,8.3986,0.0,9.3994,4.0001,0.0
2024-10-09 13:00:00,18.7277,1.0756,17.0,0.0,15.6525,4.0003,0.0
2024-10-09 14:00:00,28.9339,1.1759,17.0,0.0,25.0228,9.5,0.0
2024-10-09 15:00:00,31.4665,1.0182,17.0,0.0,28.3921,9.5,0.0
2024-10-09 16:00:00,39.3687,1.0845,17.0,0.0,36.2936,29.1729,0.0
2024-10-09 17:00:00,35.0075,1.3786,17.0,0.0,31.9319,24.1328,0.0
2024-10-09 18:00:00,21.958,2.2062,0.0,0.0,18.8824,14.8848,0.0
2024-10-09 19:00:00,13.0266,2.5,0.0,0.0,9.2039,9.2039,0.0
2024-10-09 20:00:00,6.3133,7.9998,0.0,0.0,3.0001,3.0001,0.0
2024-10-09 21:00:00,3.9117,4.9633,0.0,0.0,0.7501,0.75,0.0
2024-10-09 22:00:00,5.3515,7.0878,0.0,0.0,0.479,0.479,0.0
2024-10-09 23:00:00,5.4823,9.9834,0.0,0.0,0.2,0.2,0.0
2024-10-10 00:00:00,5.1033,6.3328,0.0,0.0,0.31,0.31,0.0
2024-10-10 01:00:00,7.0791,7.738,0.0,0.0,0.2,0.2,0.0
2024-10-10 02:00:00,7.089,6.8278,0.0,0.0,0.25,0.25,0.0
2024-10-10 03:00:00,7.0863,4.9528,0.0,0.0,0.25,0.25,0.0
2024-10-10 04:00:00,7.0681,5.1893,0.0,0.0,0.2502,0.2502,0.0
2024-10-10 05:00:00,7.2627,2.2717,0.0,0.0,0.459,0.459,0.0
2024-10-10 06:00:00,15.0331,2.3698,0.75,0.0,0.7601,0.75,0.0
2024-10-10 07:00:00,10.6849,2.2702,0.75,0.0,0.7603,0.75,0.0
2024-10-10 08:00:00,9.5979,2.0339,2.9448,0.0,2.955,1.0002,0.0
2024-10-10 09:00:00,16.7789,0.7391,12.0,0.0,12.0,4.0,2.0
2024-10-10 10:00:00,10.0093,0.8202,7.9296,0.0,7.9298,4.0,1.2458
2024-10-10 11:00:00,7.1714,0.8685,4.3309,0.0,4.8343,4.0,0.0
2024-10-10 12:00:00,9.1007,1.1957,5.4751,0.0,6.4752,4.0,0.0
2024-10-10 13:00:00,15.51,2.0743,12.0,0.0,12.8905,4.0,0.0
2024-10-10 14:00:00,17.4841,2.0743,4.27,0.0,14.3151,6.3186,0.0
2024-10-10 15:00:00,24.199,2.0743,0.0,0.0,20.4123,9.5,0.0
2024-10-10 16:00:00,27.3543,2.0743,0.0,0.0,24.7236,16.7271,0.0
2024-10-10 17:00:00,26.8493,2.0747,2.4932,0.0,24.2035,16.207,0.0
2024-10-10 18:00:00,16.1138,2.2062,0.0,0.0,13.8141,9.5,0.0
2024-10-10 19:00:00,8.5389,2.5,0.0,0.0,3.5243,3.5243,0.0
2024-10-10 20:00:00,7.3703,9.9801,0.0,0.0,0.7501,0.75,0.0
2024-10-10 21:00:00,7.9996,9.9885,0.0,0.0,1.0005,0.71,0.0
2024-10-10 22:00:00,3.5735,9.9815,0.0,0.0,0.459,0.459,0.0
2024-10-10 23:00:00,5.4823,9.9836,0.0,0.0,0.42,0.42,0.0
2024-10-11 00:00:00,8.019,9.9866,0.0,0.0,0.05,0.05,0.0
2024-10-11 01:00:00,8.0099,9.9859,0.0,0.0,0.05,0.05,0.0
2024-10-11 02:00:00,8.0111,9.989,0.0,0.0,0.01,0.01,0.0
2024-10-11 03:00:00,7.9999,9.9838,0.0,0.0,0.01,0.01,0.0
2024-10-11 04:00:00,8.0085,9.9838,0.0,0.0,0.01,0.01,0.0
2024-10-11 05:00:00,8.0102,7.2899,0.0,0.0,0.0101,0.0101,0.0
2024-10-11 06:00:00,11.9641,2.3698,0.0,0.0,0.25,0.25,0.0
2024-10-11 07:00:00,16.0559,2.2702,0.0,0.0,0.479,0.479,0.0
2024-10-11 08:00:00,8.9233,2.0335,1.0001,0.0,1.0001,1.0001,0.0
2024-10-11 09:00:00,13.0279,1.2617,8.7741,0.0,8.7743,1.0009,0.0
2024-10-11 10:00:00,9.1323,0.7983,4.9111,0.0,4.9124,1.0009,0.0
2024-10-11 11:00:00,7.479,0.8579,3.7364,0.0,4.589,1.0011,0.0
2024-10-11 12:00:00,11.5164,0.9145,6.8908,0.0,8.8909,4.0001,0.0
2024-10-11 13:00:00,19.7531,1.2519,17.0,0.0,16.6838,4.0001,0.0
2024-10-11 14:00:00,27.3383,1.1759,17.0,0.0,23.0786,9.5,0.0
2024-10-11 15:00:00,37.7462,1.2893,21.0,0.0,33.9529,9.5,0.0
2024-10-11 16:00:00,42.075,1.7428,21.0,0.0,38.9691,34.9717,0.0
2024-10-11 17:00:00,43.9242,2.0654,21.0,0.0,40.8181,35.9159,0.0
2024-10-11 18:00:00,28.2418,2.0745,6.8932,0.0,23.979,15.9826,0.0
2024-10-11 19:00:00,10.4491,2.1896,0.0,0.0,7.2511,7.2511,0.0
2024-10-11 20:00:00,6.0632,4.8505,0.0,0.0,1.0002,1.0001,0.0
2024-10-11 21:00:00,2.1689,3.733,0.0,0.0,0.71,0.71,0.0
2024-10-11 22:00:00,4.7948,7.2834,0.0,0.0,0.459,0.459,0.0
2024-10-11 23:00:00,5.0722,9.4248,0.0,0.0,0.459,0.459,0.0
2024-10-12 00:00:00,5.4755,9.9803,0.0,0.0,0.2,0.2,0.0
2024-10-12 01:00:00,7.0791,9.9859,0.0,0.0,0.0101,0.0101,0.0
2024-10-12 02:00:00,7.089,9.9805,0.0,0.0,0.05,0.05,0.0
2024-10-12 03:00:00,8.0108,7.0799,0.0,0.0,0.15,0.15,0.0
2024-10-12 04:00:00,8.0087,2.8122,0.0,0.0,0.25,0.25,0.0
2024-10-12 05:00:00,5.6607,2.2716,0.0,0.0,0.25,0.25,0.0
2024-10-12 06:00:00,8.0005,2.0946,0.0,0.0,0.479,0.479,0.0
2024-10-12 07:00:00,7.8028,1.8423,0.75,0.0,0.7501,0.75,0.0
2024-10-12 08:00:00,9.8683,0.7253,3.9441,0.0,3.9442,1.0001,0.0
2024-10-12 09:00:00,14.4927,0.583,12.0,0.0,12.0,4.0,2.0
2024-10-12 10:00:00,14.6081,0.6056,12.0,0.0,11.6427,4.0,2.0
2024-10-12 11:00:00,13.2469,0.4199,8.8511,0.0,10.8512,4.0001,0.0
2024-10-12 12:00:00,18.7609,0.5757,17.0,0.0,15.8084,4.0001,0.0
2024-10-12 13:00:00,22.3598,1.2518,17.0,0.0,18.3007,9.5,0.0
2024-10-12 14:00:00,28.717,1.9629,17.0,0.0,24.443,9.5,0.0
2024-10-12 15:00:00,34.1017,2.0633,12.0,0.0,30.9931,26.1605,0.0
2024-10-12 16:00:00,36.767,2.0633,2.6556,0.0,32.25,28.2527,0.0
2024-10-12 17:00:00,31.3914,2.0633,0.0,0.0,27.4276,22.7749,0.0
2024-10-12 18:00:00,21.1269,2.0754,0.0,0.0,16.1141,9.5,0.0
2024-10-12 19:00:00,10.2868,2.1896,0.0,0.0,5.864,5.864,0.0
2024-10-12 20:00:00,7.0962,2.289,0.0,0.0,1.8281,1.8278,0.0
2024-10-12 21:00:00,6.2562,2.5,0.0,0.0,1.0178,0.75,0.0
2024-10-12 22:00:00,5.5345,2.2196,0.0,0.0,0.5001,0.5,0.0
2024-10-12 23:00:00,7.6081,2.5,0.0,0.0,0.5,0.5,0.0
2024-10-13 00:00:00,9.2899,2.5,0.0,0.0,0.459,0.459,0.0
2024-10-13 01:00:00,8.226,2.6349,0.0,0.0,0.2503,0.2503,0.0
2024-10-13 02:00:00,9.968,7.3349,0.0,0.0,0.2501,0.2501,0.0
2024-10-13 03:00:00,7.9999,9.1874,0.0,0.0,0.25,0.25,0.0
2024-10-13 04:00:00,7.1561,9.9825,0.0,0.0,0.1,0.1,0.0
2024-10-13 05:00:00,7.0818,9.8633,0.0,0.0,0.05,0.05,0.0
2024-10-13 06:00:00,8.0004,5.1389,0.0,0.0,0.2501,0.2501,0.0
2024-10-13 07:00:00,3.2221,2.2703,0.0,0.0,0.2503,0.2503,0.0
2024-10-13 08:00:00,8.9708,2.1241,0.0,0.0,0.479,0.479,0.0
2024-10-13 09:00:00,11.036,2.0625,0.0,0.0,0.479,0.479,0.0
2024-10-13 10:00:00,13.0776,2.2792,0.0,0.0,0.75,0.75,0.0
2024-10-13 11:00:00,15.4007,2.1916,0.0,0.0,0.7501,0.75,0.0
2024-10-13 12:00:00,12.8604,2.2042,0.0,0.0,1.0017,0.75,0.0
2024-10-13 13:00:00,18.8072,2.0755,0.0,0.0,2.0003,1.0001,0.0
2024-10-13 14:00:00,25.7587,2.0754,0.0,0.0,7.5621,2.0018,0.0
2024-10-13 15:00:00,25.7366,2.0753,0.0,0.0,9.4395,4.0,0.0
2024-10-13 16:00:00,25.7181,1.5465,0.0,0.0,14.4645,4.0,0.0
2024-10-13 17:00:00,32.0997,1.7992,0.0,0.0,17.4937,4.0,0.0
2024-10-13 18:00:00,19.3986,2.0355,5.5593,0.0,8.5598,4.0,0.0
2024-10-13 19:00:00,10.262,2.0759,0.0,0.0,2.5685,2.5685,0.0
2024-10-13 20:00:00,7.9997,2.289,0.0,0.0,1.0002,1.0001,0.0
2024-10-13 21:00:00,8.6089,2.2855,0.0,0.0,0.7501,0.75,0.0
2024-10-13 22:00:00,8.0121,2.2197,0.0,0.0,0.5,0.5,0.0
2024-10-13 23:00:00,8.0136,2.5,0.0,0.0,0.459,0.459,0.0
2024-10-14 00:00:00,7.5201,2.1461,0.0,0.0,0.2505,0.2504,0.0
2024-10-14 01:00:00,7.0791,2.2074,0.0,0.0,0.2001,0.2,0.0
2024-10-14 02:00:00,8.0111,2.8327,0.0,0.0,0.25,0.25,0.0
2024-10-14 03:00:00,8.0108,3.0651,0.0,0.0,0.25,0.25,0.0
2024-10-14 04:00:00,8.7138,2.25,0.209,0.0,0.459,0.459,0.0
2024-10-14 05:00:00,12.8895,2.0696,3.2216,0.0,3.2216,0.75,0.0
2024-10-14 06:00:00,13.5602,1.9147,7.8512,0.0,7.8513,2.0001,0.0
2024-10-14 07:00:00,10.7063,0.7721,6.6202,0.0,6.6203,2.0001,0.0
2024-10-14 08:00:00,13.2909,0.2939,9.5987,0.0,9.6006,2.0028,0.0
2024-10-14 09:00:00,22.1839,0.5373,21.0,0.0,20.05,4.0,0.0
2024-10-14 10:00:00,18.3397,0.6108,17.0,0.0,16.4906,4.0001,2.0
2024-10-14 11:00:00,13.0203,0.4201,9.9704,0.0,11.326,4.0001,0.0
2024-10-14 12:00:00,14.026,0.447,12.0,0.0,12.6009,4.0001,0.0
2024-10-14 13:00:00,16.5934,0.4678,17.0,0.0,14.6415,4.0001,0.0
2024-10-14 14:00:00,11.3418,0.4555,7.4073,0.0,8.8478,4.0001,0.0
2024-10-14 15:00:00,9.5368,0.3564,1.6693,0.0,5.7388,2.0028,0.0
2024-10-14 16:00:00,9.565,0.3523,4.0001,0.0,6.9861,4.0001,0.0
2024-10-14 17:00:00,16.3412,0.3774,12.0,0.0,13.2435,9.5,0.0
2024-10-14 18:00:00,18.5949,0.5811,17.0,0.0,16.0343,9.5,0.0
2024-10-14 19:00:00,7.2711,2.0669,0.0,0.0,4.6743,4.0001,0.0
2024-10-14 20:00:00,4.8591,2.289,0.0,0.0,2.0001,1.0001,0.0
2024-10-14 21:00:00,3.4011,2.5,0.0,0.0,0.75,0.75,0.0
2024-10-14 22:00:00,3.7301,3.3793,0.0,0.0,0.459,0.459,0.0
2024-10-14 23:00:00,3.9028,5.8272,0.0,0.0,0.31,0.31,0.0
2024-10-15 00:00:00,4.6265,5.5549,0.0,0.0,0.2501,0.2501,0.0
2024-10-15 01:00:00,2.0504,6.8259,0.0,0.0,0.2,0.2,0.0
2024-10-15 02:00:00,2.0568,6.0082,0.0,0.0,0.25,0.25,0.0
2024-10-15 03:00:00,2.4439,5.5915,0.2281,0.0,0.238,0.238,0.0
2024-10-15 04:00:00,2.1703,2.294,0.0,0.0,0.2501,0.2501,0.0
2024-10-15 05:00:00,5.4032,2.0696,0.5,0.0,0.51,0.5,0.0
2024-10-15 06:00:00,9.7211,2.0946,0.75,0.0,1.015,0.75,0.0
2024-10-15 07:00:00,9.7967,2.2702,0.75,0.0,2.22,0.75,0.0
2024-10-15 08:00:00,12.0849,2.124,0.0,0.0,3.0003,1.0,0.0
2024-10-15 09:00:00,20.5695,1.7547,12.0,0.0,12.0046,1.0001,0.0
2024-10-15 10:00:00,8.248,2.279,0.0,0.0,3.0004,1.0,0.0
2024-10-15 11:00:00,7.6541,2.1916,0.0,0.0,1.9995,0.9999,0.0
2024-10-15 12:00:00,9.2149,2.2042,0.0,0.0,2.1034,1.0,0.0
2024-10-15 13:00:00,9.637,2.2139,0.0,0.0,1.7825,0.7827,0.0
2024-10-15 14:00:00,10.0461,2.2008,0.0,0.0,2.0003,1.0001,0.0
2024-10-15 15:00:00,8.0121,2.2509,0.0,0.0,1.2268,1.0001,0.0
2024-10-15 16:00:00,7.9998,2.6936,0.0,0.0,1.0016,1.0,0.0
2024-10-15 17:00:00,8.0124,2.1661,0.0,0.0,2.0013,1.0013,0.0
2024-10-15 18:00:00,14.1514,2.2063,0.0,0.0,1.7517,0.75,0.0
2024-10-15 19:00:00,9.2895,2.1896,0.0,0.0,1.0002,1.0001,0.0
2024-10-15 20:00:00,7.9996,2.5,0.0,0.0,0.7501,0.75,0.0
2024-10-15 21:00:00,6.771,2.5382,0.0,0.0,0.5,0.5,0.0
2024-10-15 22:00:00,6.2812,3.4133,0.0,0.0,0.31,0.31,0.0
2024-10-15 23:00:00,3.0379,2.5,0.0,0.0,0.25,0.25,0.0
2024-10-16 00:00:00,7.1523,9.5354,0.0,0.0,0.1,0.1,0.0
2024-10-16 01:00:00,7.0792,4.857,0.0,0.0,0.2,0.2,0.0
2024-10-16 02:00:00,7.089,2.767,0.0,0.0,0.31,0.31,0.0
2024-10-16 03:00:00,7.588,1.5969,0.5245,0.0,0.5259,0.5247,0.0
2024-10-16 04:00:00,8.1749,2.064,1.6218,0.0,1.6318,0.6701,0.0
2024-10-16 05:00:00,6.8735,1.0776,4.1817,0.0,4.7535,0.75,0.0
2024-10-16 06:00:00,13.4189,2.0683,12.0,0.0,12.2058,9.5,0.0
2024-10-16 07:00:00,17.1335,2.0683,12.0,0.0,14.7453,9.5,0.0
2024-10-16 08:00:00,12.8794,2.001,4.8598,0.0,10.9498,4.0001,0.0
2024-10-16 09:00:00,18.2651,0.6373,17.0,0.0,17.058,4.0001,0.0
2024-10-16 10:00:00,9.3001,1.2465,0.0,0.0,8.0,4.0001,0.0
2024-10-16 11:00:00,11.4483,2.0653,0.0,0.0,6.3588,1.0001,0.0
2024-10-16 12:00:00,10.347,1.0776,0.0,0.0,4.6904,1.0001,0.0
2024-10-16 13:00:00,8.5754,0.6556,0.0,0.0,3.8783,0.75,0.0
2024-10-16 14:00:00,7.9896,1.1754,0.0,0.0,3.7036,0.75,0.0
2024-10-16 15:00:00,6.05,2.0724,0.0,0.0,3.2188,0.75,0.0
2024-10-16 16:00:00,7.015,2.0725,0.0,0.0,2.6439,0.75,0.0
2024-10-16 17:00:00,9.575,2.0726,0.0,0.0,3.25,0.75,0.0
2024-10-16 18:00:00,8.013,2.5868,0.0,0.0,3.0,0.75,0.0
2024-10-16 19:00:00,8.0151,8.3159,0.0,0.0,1.6272,0.75,0.0
2024-10-16 20:00:00,8.0094,9.9851,0.0,0.0,2.75,0.75,0.0
2024-10-16 21:00:00,10.3249,9.9885,0.0,0.0,1.7507,0.75,0.0
2024-10-16 22:00:00,9.5189,9.9815,0.0,0.0,1.0008,0.6701,0.0
2024-10-16 23:00:00,8.0135,9.9852,0.0,0.0,0.5099,0.5,0.0
2024-10-17 00:00:00,6.3259,9.9826,0.0,0.0,1.3843,0.67,0.0
2024-10-17 01:00:00,8.0099,11.5826,0.0,0.0,0.51,0.5,0.0
2024-10-17 02:00:00,8.0111,11.0887,0.0,0.0,1.0011,0.459,0.0
2024-10-17 03:00:00,8.0109,9.9879,0.0,0.0,0.31,0.301,0.0
2024-10-17 04:00:00,12.0308,9.9838,0.0,0.0,1.829,0.459,0.0
2024-10-17 05:00:00,11.2326,8.8023,0.0,0.0,4.0,0.459,0.0
2024-10-17 06:00:00,22.3075,9.986,0.0,0.0,17.2978,0.75,0.0
2024-10-17 07:00:00,21.0567,9.9865,0.0,0.0,16.0472,0.75,0.0
2024-10-17 08:00:00,18.1393,9.9834,0.0,0.0,13.1197,0.75,0.0
2024-10-17 09:00:00,18.508,9.985,0.0,0.0,12.1403,0.75,0.0
2024-10-17 10:00:00,15.1666,8.733,0.0,0.0,5.4441,0.6701,0.0
2024-10-17 11:00:00,17.0854,9.9813,0.0,0.0,5.0728,0.67,0.0
2024-10-17 12:00:00,17.671,9.9854,0.0,0.0,5.6327,0.6701,0.0
2024-10-17 13:00:00,20.2495,9.9823,0.0,0.0,8.1165,0.67,0.0
2024-10-17 14:00:00,21.503,9.9838,0.0,0.0,9.1255,0.67,0.0
2024-10-17 15:00:00,23.4811,9.98,0.0,0.0,10.1166,0.6701,0.0
2024-10-17 16:00:00,22.3653,7.9507,0.0,0.0,4.0,0.6701,0.0
2024-10-17 17:00:00,14.2388,8.0603,0.0,0.0,6.897,0.75,0.0
2024-10-17 18:00:00,18.6838,9.9808,0.0,0.0,8.2105,0.75,0.0
2024-10-17 19:00:00,16.6443,9.9808,0.0,0.0,5.3532,0.75,0.0
2024-10-17 20:00:00,13.5267,9.9851,0.0,0.0,4.4788,0.75,0.0
2024-10-17 21:00:00,10.922,9.9882,0.0,0.0,4.9817,0.75,0.0
2024-10-17 22:00:00,8.2936,9.981,0.0,0.0,2.0,0.459,0.0
2024-10-17 23:00:00,10.5002,9.9868,0.0,0.0,1.2501,0.25,0.0
2024-10-18 00:00:00,8.019,9.9866,0.0,0.0,1.5002,0.5,0.0
2024-10-18 01:00:00,8.0099,9.9859,0.0,0.0,1.2264,0.5,0.0
2024-10-18 02:00:00,7.089,11.4039,0.0,0.0,0.2599,0.25,0.0
2024-10-18 03:00:00,6.0,9.9879,0.0,0.0,0.2501,0.25,0.0
2024-10-18 04:00:00,7.9997,10.3808,0.0,0.0,0.2599,0.25,0.0
2024-10-18 05:00:00,11.5139,9.9832,0.0,0.0,4.231,0.459,0.0
2024-10-18 06:00:00,21.7841,5.7847,0.0,0.0,14.3172,0.75,0.0
2024-10-18 07:00:00,19.6619,2.5,0.0,0.0,8.9033,0.75,0.0
2024-10-18 08:00:00,17.7882,2.124,0.0,0.0,3.7512,0.75,0.0
2024-10-18 09:00:00,21.3635,2.2452,0.0,0.0,3.832,0.75,0.0
2024-10-18 10:00:00,15.7404,2.279,0.0,0.0,2.0006,0.75,0.0
2024-10-18 11:00:00,17.9923,2.1916,0.0,0.0,2.0006,0.75,0.0
2024-10-18 12:00:00,22.6613,2.2042,0.0,0.0,4.2963,0.75,0.0
2024-10-18 13:00:00,21.3282,2.9214,0.0,0.0,4.0,0.75,0.0
2024-10-18 14:00:00,20.8221,5.251,0.0,0.0,5.9138,0.75,0.0
2024-10-18 15:00:00,19.3586,3.0052,0.0,0.0,4.0,0.75,0.0
2024-10-18 16:00:00,20.4215,2.1551,0.0,0.0,4.0,0.75,0.0
2024-10-18 17:00:00,25.1275,2.1661,0.0,0.0,17.4153,0.75,0.0
2024-10-18 18:00:00,27.2111,2.2062,0.0,0.0,18.3939,0.75,0.0
2024-10-18 19:00:00,21.1059,2.1897,0.0,0.0,10.6584,0.75,0.0
2024-10-18 20:00:00,16.6828,2.289,0.0,0.0,6.0284,0.75,0.0
2024-10-18 21:00:00,17.7964,2.2855,0.0,0.0,8.0179,0.75,0.0
2024-10-18 22:00:00,23.0127,7.2461,0.0,0.0,7.1406,0.5,0.0
2024-10-18 23:00:00,19.3313,9.9852,0.0,0.0,6.5001,0.5,0.0
2024-10-19 00:00:00,10.9912,8.5038,0.0,0.0,4.0113,0.5,0.0
2024-10-19 01:00:00,8.0099,8.3638,0.0,0.0,2.1625,0.5,0.0
2024-10-19 02:00:00,8.0111,7.8962,0.0,0.0,3.0,0.5,0.0
2024-10-19 03:00:00,8.0108,7.3184,0.0,0.0,3.0,0.5,0.0
2024-10-19 04:00:00,8.0085,7.2368,0.0,0.0,3.0,0.5,0.0
2024-10-19 05:00:00,10.0724,6.2697,0.0,0.0,4.0,0.5,0.0
2024-10-19 06:00:00,10.2715,2.3699,0.0,0.0,4.0,0.75,0.0
2024-10-19 07:00:00,11.7141,2.2702,1.3348,0.0,5.1958,0.75,0.0
2024-10-19 08:00:00,14.3515,2.124,3.9924,0.0,4.0025,1.0001,0.0
2024-10-19 09:00:00,17.7656,1.4357,17.0,0.0,14.6044,4.0,2.0
2024-10-19 10:00:00,13.6189,0.6857,9.8151,0.0,10.1251,4.0,2.0
2024-10-19 11:00:00,9.8886,1.0776,4.2816,0.0,5.2838,4.0,2.0
2024-10-19 12:00:00,11.4182,1.0776,5.5883,0.0,5.5984,4.0,2.0
2024-10-19 13:00:00,14.5075,2.0435,8.0337,0.0,8.0437,4.0,2.0
2024-10-19 14:00:00,12.1611,1.3857,4.1513,0.0,4.4613,4.0,0.0
2024-10-19 15:00:00,11.1976,2.0435,2.1036,0.0,6.1853,4.0,0.0
2024-10-19 16:00:00,13.3508,2.0446,4.3028,0.0,8.3392,4.0,0.0
2024-10-19 17:00:00,19.3412,2.0448,12.0,0.0,13.8654,4.0,0.0
2024-10-19 18:00:00,18.3463,2.0451,12.0,0.0,12.8093,4.0,0.0
2024-10-19 19:00:00,7.2954,2.1896,0.0,0.0,4.0001,4.0,0.0
2024-10-19 20:00:00,6.3668,2.5,0.0,0.0,2.0001,1.0001,0.0
2024-10-19 21:00:00,8.0093,6.1228,0.0,0.0,3.0,1.0008,0.0
2024-10-19 22:00:00,8.0121,8.3663,0.0,0.0,1.7506,0.75,0.0
2024-10-19 23:00:00,8.0135,9.9852,0.0,0.0,1.5067,0.5065,0.0
2024-10-20 00:00:00,8.3093,11.6196,0.0,0.0,2.0,0.67,0.0
2024-10-20 01:00:00,8.0099,12.1927,0.0,0.0,1.5002,0.5,0.0
2024-10-20 02:00:00,10.1074,17.0499,0.0,0.0,1.5002,0.5,0.0
2024-10-20 03:00:00,10.0123,14.5317,0.0,0.0,1.5002,0.5,0.0
2024-10-20 04:00:00,8.0085,10.2664,0.0,0.0,1.5002,0.5,0.0
2024-10-20 05:00:00,8.0102,6.0277,0.0,0.0,1.5002,0.5,0.0
2024-10-20 06:00:00,7.8535,5.6761,0.0,0.0,1.6703,0.6701,0.0
2024-10-20 07:00:00,6.2761,2.5,0.0,0.0,1.6703,0.6701,0.0
