Time,Spin10,NSpin10,Res30,RegC
2024-11-14 05:00:00,3.709,3.709,2.482,6.48
2024-11-14 06:00:00,7.716,7.716,5.0,11.73
2024-11-14 07:00:00,14.19,14.174,13.29,20.66
2024-11-14 08:00:00,5.529,5.529,5.0,7.97
2024-11-14 09:00:00,4.468,4.468,4.13,5.75
2024-11-14 10:00:00,4.218,4.218,4.0,5.5
2024-11-14 11:00:00,4.169,4.169,4.0,5.0
2024-11-14 12:00:00,4.169,4.169,4.0,6.54
2024-11-14 13:00:00,4.169,4.169,4.0,5.5
2024-11-14 14:00:00,4.315,4.315,4.13,5.5
2024-11-14 15:00:00,5.132,5.132,4.75,6.12
2024-11-14 16:00:00,5.409,5.169,5.0,9.74
2024-11-14 17:00:00,9.767,5.142,5.0,19.82
2024-11-14 18:00:00,5.633,5.142,5.0,12.31
2024-11-14 19:00:00,5.311,4.864,4.596,8.47
2024-11-14 20:00:00,4.512,4.315,4.13,5.75
2024-11-14 21:00:00,4.512,4.512,4.13,5.75
2024-11-14 22:00:00,4.512,4.512,4.13,5.5
2024-11-14 23:00:00,3.532,3.532,2.517,4.0
2024-11-15 00:00:00,3.875,3.875,2.86,4.0
2024-11-15 01:00:00,3.455,3.455,2.527,3.0
2024-11-15 02:00:00,2.765,2.765,2.618,3.0
2024-11-15 03:00:00,2.765,2.765,2.618,3.0
2024-11-15 04:00:00,3.455,3.455,2.527,3.0
2024-11-15 05:00:00,3.985,3.985,3.44,6.19
2024-11-15 06:00:00,8.076,8.076,5.36,12.09
2024-11-15 07:00:00,16.729,16.729,16.26,20.95
2024-11-15 08:00:00,6.091,6.091,5.0,9.0
2024-11-15 09:00:00,4.512,4.512,4.13,5.75
2024-11-15 10:00:00,4.267,4.267,4.0,6.51
2024-11-15 11:00:00,3.5,3.5,3.5,5.55
2024-11-15 12:00:00,3.5,3.5,3.5,5.0
2024-11-15 13:00:00,3.5,3.5,3.5,5.0
2024-11-15 14:00:00,4.468,4.468,4.13,5.5
2024-11-15 15:00:00,5.159,5.159,4.75,6.12
2024-11-15 16:00:00,5.159,4.75,4.75,11.1
2024-11-15 17:00:00,8.884,5.0,5.0,12.32
2024-11-15 18:00:00,6.233,5.0,5.0,13.61
2024-11-15 19:00:00,5.901,4.75,4.75,8.86
2024-11-15 20:00:00,5.029,4.691,4.62,6.24
2024-11-15 21:00:00,4.468,4.468,4.13,5.75
2024-11-15 22:00:00,4.512,4.512,4.13,6.62
2024-11-15 23:00:00,3.455,3.455,2.527,4.75
2024-11-16 00:00:00,3.591,3.591,2.582,4.0
2024-11-16 01:00:00,3.491,3.491,2.52,3.0
2024-11-16 02:00:00,3.136,3.136,2.591,3.0
2024-11-16 03:00:00,3.264,3.264,2.565,3.0
2024-11-16 04:00:00,3.136,3.136,2.591,3.0
2024-11-16 05:00:00,3.664,3.664,2.485,4.64
2024-11-16 06:00:00,5.095,5.095,4.13,7.65
2024-11-16 07:00:00,6.08,6.08,5.0,10.93
2024-11-16 08:00:00,5.829,5.829,5.0,8.35
2024-11-16 09:00:00,4.605,4.605,4.13,5.75
2024-11-16 10:00:00,4.218,4.218,4.0,5.0
2024-11-16 11:00:00,4.218,4.218,4.0,5.0
2024-11-16 12:00:00,4.218,4.218,4.0,5.5
2024-11-16 13:00:00,4.218,4.218,4.0,5.5
2024-11-16 14:00:00,4.605,4.605,4.13,5.5
2024-11-16 15:00:00,4.572,4.572,4.13,5.5
2024-11-16 16:00:00,4.957,4.75,4.412,7.48
2024-11-16 17:00:00,9.43,4.75,4.412,15.33
2024-11-16 18:00:00,7.008,4.75,4.412,11.12
2024-11-16 19:00:00,4.957,4.75,4.412,7.13
2024-11-16 20:00:00,4.644,4.573,4.235,5.75
2024-11-16 21:00:00,4.539,4.468,4.13,5.75
2024-11-16 22:00:00,4.675,4.675,4.13,5.5
2024-11-16 23:00:00,3.464,3.464,2.482,4.0
2024-11-17 00:00:00,3.704,3.704,2.482,4.34
2024-11-17 01:00:00,3.3,3.3,2.482,3.0
2024-11-17 02:00:00,3.291,3.291,2.484,3.0
2024-11-17 03:00:00,3.173,3.173,2.507,3.0
2024-11-17 04:00:00,3.268,3.268,2.488,3.0
2024-11-17 05:00:00,3.529,3.529,2.482,5.01
2024-11-17 06:00:00,3.803,3.803,3.23,8.28
2024-11-17 07:00:00,5.545,5.545,5.0,9.41
2024-11-17 08:00:00,4.605,4.605,4.13,5.75
2024-11-17 09:00:00,4.539,4.539,4.13,5.75
2024-11-17 10:00:00,4.295,4.295,3.75,5.5
2024-11-17 11:00:00,4.295,4.295,3.75,5.5
2024-11-17 12:00:00,4.295,4.295,3.75,6.25
2024-11-17 13:00:00,4.605,4.605,4.13,5.5
2024-11-17 14:00:00,4.675,4.675,4.13,5.5
2024-11-17 15:00:00,5.585,5.585,4.75,6.12
2024-11-17 16:00:00,5.606,4.565,4.412,8.32
2024-11-17 17:00:00,7.433,4.678,4.525,11.46
2024-11-17 18:00:00,5.994,4.565,4.412,9.03
2024-11-17 19:00:00,5.317,4.565,4.412,7.79
2024-11-17 20:00:00,4.886,4.565,4.412,5.75
2024-11-17 21:00:00,4.512,4.283,4.13,7.0
2024-11-17 22:00:00,4.675,4.675,4.13,5.5
2024-11-17 23:00:00,3.455,3.455,2.527,3.0
2024-11-18 00:00:00,3.686,3.676,2.482,4.0
2024-11-18 01:00:00,3.305,3.295,2.482,3.0
2024-11-18 02:00:00,3.305,3.295,2.482,3.0
2024-11-18 03:00:00,3.305,3.295,2.482,3.0
2024-11-18 04:00:00,2.808,2.798,2.482,3.0
2024-11-18 05:00:00,3.623,3.453,3.0,5.75
2024-11-18 06:00:00,5.414,5.404,5.0,7.5
2024-11-18 07:00:00,8.719,6.091,5.0,13.81
2024-11-18 08:00:00,5.224,5.224,4.82,6.44
2024-11-18 09:00:00,4.539,4.539,4.13,5.75
2024-11-18 10:00:00,4.382,4.382,4.0,5.0
2024-11-18 11:00:00,4.382,4.382,4.0,5.0
2024-11-18 12:00:00,4.382,4.382,4.0,5.23
2024-11-18 13:00:00,4.382,4.382,4.0,5.0
2024-11-18 14:00:00,4.512,4.512,4.13,5.13
2024-11-18 15:00:00,4.886,4.886,4.412,5.5
2024-11-18 16:00:00,6.588,4.565,4.412,10.12
2024-11-18 17:00:00,10.587,6.355,6.197,10.0
2024-11-18 18:00:00,6.619,4.678,4.52,10.31
2024-11-18 19:00:00,6.761,4.678,4.52,5.75
2024-11-18 20:00:00,4.886,4.565,4.412,5.75
2024-11-18 21:00:00,4.605,4.283,4.13,5.75
2024-11-18 22:00:00,4.512,4.512,4.13,5.5
2024-11-18 23:00:00,2.808,2.798,2.482,5.07
2024-11-19 00:00:00,2.798,2.798,2.482,4.81
2024-11-19 01:00:00,2.657,2.657,2.51,3.0
2024-11-19 02:00:00,2.657,2.657,2.51,3.0
2024-11-19 03:00:00,2.657,2.657,2.51,3.0
2024-11-19 04:00:00,2.657,2.657,2.51,3.0
2024-11-19 05:00:00,3.044,3.044,3.0,5.52
2024-11-19 06:00:00,6.507,6.195,5.23,9.18
2024-11-19 07:00:00,8.668,6.318,5.5,13.3
2024-11-19 08:00:00,5.404,5.404,5.0,6.62
2024-11-19 09:00:00,4.485,4.485,4.13,5.75
2024-11-19 10:00:00,4.01,4.0,4.0,5.5
2024-11-19 11:00:00,4.0,3.99,3.99,5.0
2024-11-19 12:00:00,4.0,3.99,3.99,5.0
2024-11-19 13:00:00,4.01,4.0,4.0,6.59
2024-11-19 14:00:00,4.299,4.299,4.13,5.5
2024-11-19 15:00:00,5.655,5.655,4.75,6.12
2024-11-19 16:00:00,4.75,4.75,4.75,8.91
2024-11-19 17:00:00,9.712,5.889,5.0,16.55
2024-11-19 18:00:00,6.357,5.824,4.935,12.5
2024-11-19 19:00:00,5.819,5.819,4.93,8.56
2024-11-19 20:00:00,5.11,4.565,4.565,6.03
2024-11-19 21:00:00,4.539,4.283,4.13,5.75
2024-11-19 22:00:00,4.512,4.512,4.13,7.0
2024-11-19 23:00:00,2.798,2.798,2.482,5.06
2024-11-20 00:00:00,2.613,2.613,2.482,4.47
2024-11-20 01:00:00,2.726,2.726,2.71,3.23
2024-11-20 02:00:00,2.613,2.613,2.482,3.0
2024-11-20 03:00:00,2.613,2.613,2.482,3.0
2024-11-20 04:00:00,2.613,2.613,2.482,3.0
2024-11-20 05:00:00,2.641,2.631,2.5,4.5
2024-11-20 06:00:00,5.623,5.453,5.0,7.75
2024-11-20 07:00:00,8.271,6.914,6.81,10.0
2024-11-20 08:00:00,5.458,5.115,5.0,7.84
2024-11-20 09:00:00,5.409,5.409,5.0,6.62
2024-11-20 10:00:00,4.512,4.512,4.13,5.13
2024-11-20 11:00:00,4.348,4.348,4.13,5.13
2024-11-20 12:00:00,5.132,5.132,4.75,6.12
2024-11-20 13:00:00,4.968,4.968,4.75,5.75
2024-11-20 14:00:00,4.968,4.968,4.75,6.12
2024-11-20 15:00:00,6.745,5.104,5.0,6.51
2024-11-20 16:00:00,4.864,4.678,4.602,6.64
2024-11-20 17:00:00,10.216,10.216,8.92,12.84
2024-11-20 18:00:00,6.849,6.085,5.0,10.39
2024-11-20 19:00:00,8.011,4.678,4.525,5.75
2024-11-20 20:00:00,4.603,4.226,4.15,5.75
2024-11-20 21:00:00,4.512,4.234,4.13,5.75
2024-11-20 22:00:00,4.348,4.348,4.13,5.5
2024-11-20 23:00:00,2.843,2.673,2.482,5.0
2024-11-21 00:00:00,2.852,2.842,2.482,4.9
2024-11-21 01:00:00,2.842,2.842,2.482,3.0
2024-11-21 02:00:00,2.665,2.665,2.517,3.0
2024-11-21 03:00:00,2.665,2.665,2.517,3.0
2024-11-21 04:00:00,2.665,2.665,2.517,3.0
2024-11-21 05:00:00,3.037,3.037,2.89,4.0
2024-11-21 06:00:00,5.135,5.125,4.71,7.23
2024-11-21 07:00:00,8.706,6.318,5.5,13.37
2024-11-21 08:00:00,7.176,5.54,5.0,10.99
2024-11-21 09:00:00,5.775,5.54,5.0,6.62
2024-11-21 10:00:00,5.552,5.143,4.75,5.75
2024-11-21 11:00:00,5.851,5.104,5.0,6.0
2024-11-21 12:00:00,5.889,5.387,5.0,6.37
2024-11-21 13:00:00,6.297,5.104,5.0,6.38
2024-11-21 14:00:00,6.134,5.104,5.0,6.38
2024-11-21 15:00:00,6.837,5.267,5.0,8.36
2024-11-21 16:00:00,5.038,4.678,4.585,11.68
2024-11-21 17:00:00,9.725,7.331,7.02,10.0
2024-11-21 18:00:00,6.455,5.093,5.0,11.2
2024-11-21 19:00:00,5.222,5.036,4.525,7.0
2024-11-21 20:00:00,5.075,4.41,4.41,6.03
2024-11-21 21:00:00,4.512,4.283,4.13,5.75
2024-11-21 22:00:00,4.223,4.223,4.13,5.5
2024-11-21 23:00:00,2.852,2.842,2.482,5.22
2024-11-22 00:00:00,2.95,2.94,2.482,5.08
2024-11-22 01:00:00,2.95,2.94,2.482,3.0
2024-11-22 02:00:00,2.95,2.94,2.482,3.0
2024-11-22 03:00:00,2.686,2.676,2.535,3.0
2024-11-22 04:00:00,2.95,2.94,2.482,3.0
2024-11-22 05:00:00,2.95,2.94,2.482,4.0
2024-11-22 06:00:00,6.671,5.695,4.13,10.53
2024-11-22 07:00:00,7.64,6.091,5.0,15.09
2024-11-22 08:00:00,5.545,5.545,5.0,9.28
2024-11-22 09:00:00,5.159,5.159,4.75,6.37
2024-11-22 10:00:00,4.516,4.506,4.13,5.14
2024-11-22 11:00:00,5.119,5.119,4.71,5.71
2024-11-22 12:00:00,5.159,5.159,4.75,6.12
2024-11-22 13:00:00,5.159,5.159,4.75,6.12
2024-11-22 14:00:00,5.159,5.159,4.75,6.12
2024-11-22 15:00:00,5.469,5.469,5.0,6.37
2024-11-22 16:00:00,5.158,5.017,4.52,5.56
2024-11-22 17:00:00,8.864,7.506,6.51,11.48
2024-11-22 18:00:00,5.494,5.484,5.0,12.45
2024-11-22 19:00:00,4.898,4.898,4.525,7.0
2024-11-22 20:00:00,4.512,4.397,4.13,5.75
2024-11-22 21:00:00,4.512,4.397,4.13,5.75
2024-11-22 22:00:00,4.777,4.777,4.51,5.88
2024-11-22 23:00:00,2.959,2.949,2.491,5.34
2024-11-23 00:00:00,3.063,3.063,2.517,5.22
2024-11-23 01:00:00,3.063,3.063,2.517,3.0
2024-11-23 02:00:00,3.063,3.063,2.517,3.0
2024-11-23 03:00:00,3.063,3.063,2.517,3.0
2024-11-23 04:00:00,3.063,3.063,2.517,3.0
2024-11-23 05:00:00,3.063,3.063,2.517,4.56
2024-11-23 06:00:00,3.476,3.476,2.98,6.09
2024-11-23 07:00:00,5.0,5.0,5.0,8.21
2024-11-23 08:00:00,4.832,4.832,4.63,6.25
2024-11-23 09:00:00,4.773,4.773,4.5,5.5
2024-11-23 10:00:00,4.512,4.512,4.13,6.56
2024-11-23 11:00:00,4.512,4.512,4.13,5.98
2024-11-23 12:00:00,4.512,4.512,4.13,5.5
2024-11-23 13:00:00,4.632,4.632,4.25,5.62
2024-11-23 14:00:00,4.882,4.882,4.5,5.87
2024-11-23 15:00:00,5.551,5.551,5.0,6.37
2024-11-23 16:00:00,5.525,4.75,4.75,12.46
2024-11-23 17:00:00,7.575,4.75,4.75,10.0
2024-11-23 18:00:00,5.111,4.636,4.298,11.09
2024-11-23 19:00:00,4.905,4.468,4.13,7.96
2024-11-23 20:00:00,4.512,4.468,4.13,7.0
2024-11-23 21:00:00,4.512,4.468,4.13,7.0
2024-11-23 22:00:00,4.512,4.512,4.13,7.02
2024-11-23 23:00:00,3.24,3.24,2.482,5.87
2024-11-24 00:00:00,3.183,3.173,2.556,4.1
2024-11-24 01:00:00,2.787,2.777,2.635,3.0
2024-11-24 02:00:00,2.782,2.782,2.635,3.0
2024-11-24 03:00:00,2.782,2.782,2.635,3.0
2024-11-24 04:00:00,2.782,2.782,2.635,3.0
2024-11-24 05:00:00,3.114,3.114,2.568,4.88
2024-11-24 06:00:00,3.408,3.398,3.398,6.39
2024-11-24 07:00:00,4.605,4.605,4.13,7.27
2024-11-24 08:00:00,4.605,4.588,4.13,5.75
2024-11-24 09:00:00,4.605,4.595,4.12,5.75
2024-11-24 10:00:00,3.848,3.848,3.63,5.0
2024-11-24 11:00:00,4.159,4.159,3.941,5.0
2024-11-24 12:00:00,4.268,4.268,4.05,5.0
2024-11-24 13:00:00,4.512,4.512,4.13,5.13
2024-11-24 14:00:00,4.348,4.348,4.13,5.5
2024-11-24 15:00:00,4.501,4.501,4.13,5.5
2024-11-24 16:00:00,4.675,4.468,4.13,7.13
2024-11-24 17:00:00,8.253,4.636,4.5,13.38
2024-11-24 18:00:00,5.045,4.636,4.5,7.5
2024-11-24 19:00:00,4.605,4.468,4.13,7.0
2024-11-24 20:00:00,4.605,4.468,4.13,5.75
2024-11-24 21:00:00,4.506,4.464,4.12,5.75
2024-11-24 22:00:00,4.588,4.578,4.12,5.5
2024-11-24 23:00:00,3.119,3.109,2.569,4.55
2024-11-25 00:00:00,3.119,3.109,2.569,4.37
2024-11-25 01:00:00,3.114,3.114,2.568,3.0
2024-11-25 02:00:00,3.114,3.114,2.568,3.0
2024-11-25 03:00:00,3.114,3.114,2.568,3.0
2024-11-25 04:00:00,3.114,3.114,2.568,3.0
2024-11-25 05:00:00,3.114,3.114,2.568,6.49
2024-11-25 06:00:00,6.644,5.868,4.51,10.03
2024-11-25 07:00:00,7.305,6.723,6.39,10.0
2024-11-25 08:00:00,5.404,5.404,5.0,6.62
2024-11-25 09:00:00,4.343,4.333,4.12,5.75
2024-11-25 10:00:00,4.382,4.382,4.0,5.0
2024-11-25 11:00:00,4.382,4.382,4.0,5.0
2024-11-25 12:00:00,4.382,4.382,4.0,5.52
2024-11-25 13:00:00,4.382,4.382,4.0,5.38
2024-11-25 14:00:00,4.386,4.376,4.0,5.02
2024-11-25 15:00:00,4.846,4.606,4.17,5.54
2024-11-25 16:00:00,6.779,4.75,4.75,10.8
2024-11-25 17:00:00,7.066,5.42,5.0,14.91
2024-11-25 18:00:00,5.299,4.94,4.52,8.34
2024-11-25 19:00:00,5.295,4.75,4.75,7.75
2024-11-25 20:00:00,4.659,4.523,4.25,5.87
2024-11-25 21:00:00,4.539,4.468,4.13,7.0
2024-11-25 22:00:00,4.348,4.348,4.13,6.68
2024-11-25 23:00:00,3.545,3.545,2.482,4.47
2024-11-26 00:00:00,3.114,3.114,2.568,3.0
2024-11-26 01:00:00,2.782,2.782,2.635,3.0
2024-11-26 02:00:00,2.782,2.782,2.635,3.0
2024-11-26 03:00:00,2.659,2.659,2.659,3.0
2024-11-26 04:00:00,2.659,2.659,2.659,3.0
2024-11-26 05:00:00,2.741,2.741,2.643,5.15
2024-11-26 06:00:00,4.366,4.356,3.14,7.13
2024-11-26 07:00:00,7.515,6.091,5.0,10.0
2024-11-26 08:00:00,5.698,5.458,5.0,8.28
2024-11-26 09:00:00,5.218,5.218,5.0,6.62
2024-11-26 10:00:00,4.539,4.539,4.13,5.5
2024-11-26 11:00:00,4.539,4.539,4.13,5.5
2024-11-26 12:00:00,4.539,4.539,4.13,5.5
2024-11-26 13:00:00,4.512,4.512,4.13,5.5
2024-11-26 14:00:00,4.539,4.539,4.13,5.5
2024-11-26 15:00:00,5.045,4.936,4.5,6.34
2024-11-26 16:00:00,4.844,4.636,4.298,12.66
2024-11-26 17:00:00,6.724,5.055,4.525,10.0
2024-11-26 18:00:00,4.864,4.864,4.525,12.19
2024-11-26 19:00:00,5.071,4.864,4.525,7.13
2024-11-26 20:00:00,4.539,4.468,4.13,7.0
2024-11-26 21:00:00,4.386,4.376,4.0,7.02
2024-11-26 22:00:00,4.348,4.348,4.13,5.5
2024-11-26 23:00:00,3.114,3.114,2.568,4.98
2024-11-27 00:00:00,3.371,3.371,2.482,4.8
2024-11-27 01:00:00,2.753,2.753,2.605,3.0
2024-11-27 02:00:00,2.753,2.753,2.605,3.0
2024-11-27 03:00:00,2.753,2.753,2.605,3.0
2024-11-27 04:00:00,2.753,2.753,2.605,3.0
2024-11-27 05:00:00,3.298,3.298,2.496,4.94
2024-11-27 06:00:00,6.205,6.091,5.0,9.22
2024-11-27 07:00:00,8.91,6.091,5.0,10.0
2024-11-27 08:00:00,5.404,5.213,5.0,6.62
2024-11-27 09:00:00,5.0,5.0,5.0,6.62
2024-11-27 10:00:00,4.051,4.041,3.85,5.02
2024-11-27 11:00:00,4.013,4.003,3.85,5.02
2024-11-27 12:00:00,4.013,4.003,3.85,5.02
2024-11-27 13:00:00,4.051,4.041,3.85,5.02
2024-11-27 14:00:00,4.201,4.191,4.0,5.02
2024-11-27 15:00:00,4.632,4.517,4.25,5.62
2024-11-27 16:00:00,5.164,4.75,4.75,7.5
2024-11-27 17:00:00,7.263,5.175,5.0,16.57
2024-11-27 18:00:00,5.414,5.175,5.0,10.45
2024-11-27 19:00:00,5.386,4.973,4.973,6.1
2024-11-27 20:00:00,4.812,4.605,4.43,7.13
2024-11-27 21:00:00,4.68,4.511,4.298,5.75
2024-11-27 22:00:00,4.397,4.397,4.13,5.5
2024-11-27 23:00:00,2.945,2.935,2.569,3.0
2024-11-28 00:00:00,3.682,3.682,2.482,4.06
2024-11-28 01:00:00,3.136,3.136,2.591,3.0
2024-11-28 02:00:00,3.136,3.136,2.591,3.0
2024-11-28 03:00:00,3.136,3.136,2.591,3.0
2024-11-28 04:00:00,3.136,3.136,2.591,3.0
2024-11-28 05:00:00,3.136,3.136,2.591,8.24
2024-11-28 06:00:00,3.489,3.489,3.489,6.32
2024-11-28 07:00:00,4.605,4.605,4.13,7.0
2024-11-28 08:00:00,5.213,5.213,5.0,6.62
2024-11-28 09:00:00,5.545,5.545,5.0,6.62
2024-11-28 10:00:00,5.55,5.213,5.0,6.38
2024-11-28 11:00:00,5.709,5.213,5.0,6.37
2024-11-28 12:00:00,5.937,5.213,5.0,6.38
2024-11-28 13:00:00,5.545,5.213,5.0,6.37
2024-11-28 14:00:00,4.682,4.518,4.3,5.3
2024-11-28 15:00:00,4.592,4.477,4.21,5.21
2024-11-28 16:00:00,4.686,4.425,4.212,7.0
2024-11-28 17:00:00,4.692,4.523,4.31,7.01
2024-11-28 18:00:00,4.512,4.441,4.13,7.0
2024-11-28 19:00:00,4.512,4.441,4.13,5.75
2024-11-28 20:00:00,4.474,4.441,4.13,5.75
2024-11-28 21:00:00,4.512,4.441,4.13,5.75
2024-11-28 22:00:00,4.605,4.605,4.13,5.18
2024-11-28 23:00:00,3.136,3.136,2.591,3.53
2024-11-29 00:00:00,3.511,3.511,2.518,4.7
2024-11-29 01:00:00,3.138,3.138,2.593,3.0
2024-11-29 02:00:00,3.138,3.138,2.593,3.0
2024-11-29 03:00:00,3.138,3.138,2.593,3.0
2024-11-29 04:00:00,3.138,3.138,2.593,3.0
2024-11-29 05:00:00,3.538,3.538,2.514,5.5
2024-11-29 06:00:00,4.788,4.729,3.562,6.25
2024-11-29 07:00:00,5.545,5.545,5.0,9.22
2024-11-29 08:00:00,4.886,4.886,4.434,7.0
2024-11-29 09:00:00,4.545,4.545,4.0,5.0
2024-11-29 10:00:00,4.325,4.325,3.85,5.5
2024-11-29 11:00:00,4.325,4.325,3.85,5.5
2024-11-29 12:00:00,4.325,4.325,3.85,7.0
2024-11-29 13:00:00,4.393,4.393,4.0,5.5
2024-11-29 14:00:00,4.393,4.393,4.0,5.5
2024-11-29 15:00:00,4.844,4.527,4.298,5.5
2024-11-29 16:00:00,6.064,4.755,4.525,5.13
2024-11-29 17:00:00,5.245,4.864,4.525,5.39
2024-11-29 18:00:00,5.0,4.864,4.525,5.13
2024-11-29 19:00:00,5.0,4.864,4.525,5.75
2024-11-29 20:00:00,4.773,4.527,4.298,5.75
2024-11-29 21:00:00,4.65,4.443,4.175,7.0
2024-11-29 22:00:00,4.512,4.512,4.13,7.0
2024-11-29 23:00:00,2.92,2.92,2.636,4.9
2024-11-30 00:00:00,3.693,3.693,2.482,4.7
2024-11-30 01:00:00,3.693,3.693,2.482,3.0
2024-11-30 02:00:00,3.606,3.606,2.499,3.0
2024-11-30 03:00:00,3.393,3.393,2.542,3.0
2024-11-30 04:00:00,3.415,3.415,2.537,3.0
2024-11-30 05:00:00,3.425,3.425,2.535,5.89
2024-11-30 06:00:00,3.985,3.975,3.112,7.61
2024-11-30 07:00:00,5.545,5.545,4.525,6.48
2024-11-30 08:00:00,4.886,4.745,4.412,5.75
2024-11-30 09:00:00,4.398,4.388,3.99,5.0
2024-11-30 10:00:00,4.393,4.393,4.0,5.5
2024-11-30 11:00:00,4.265,4.265,3.72,5.5
2024-11-30 12:00:00,4.393,4.393,4.0,5.5
2024-11-30 13:00:00,4.393,4.393,4.0,5.5
2024-11-30 14:00:00,4.409,4.393,4.0,8.2
2024-11-30 15:00:00,5.656,4.631,4.298,5.5
2024-11-30 16:00:00,4.773,4.598,4.298,5.13
2024-11-30 17:00:00,5.889,4.864,4.525,6.11
2024-11-30 18:00:00,6.375,4.864,4.46,5.1
2024-11-30 19:00:00,5.944,4.864,4.455,5.75
2024-11-30 20:00:00,5.0,4.864,4.455,5.75
2024-11-30 21:00:00,4.609,4.451,4.135,7.0
2024-11-30 22:00:00,4.499,4.434,4.09,5.5
2024-11-30 23:00:00,3.011,3.011,2.618,4.0
2024-12-01 00:00:00,3.682,3.682,2.482,4.2
2024-12-01 01:00:00,2.805,2.805,2.657,3.0
2024-12-01 02:00:00,2.805,2.805,2.657,3.0
2024-12-01 03:00:00,2.805,2.805,2.657,3.0
2024-12-01 04:00:00,2.805,2.805,2.657,3.0
2024-12-01 05:00:00,3.682,3.682,2.482,6.02
2024-12-01 06:00:00,3.699,3.689,2.489,5.0
2024-12-01 07:00:00,6.473,5.616,4.525,9.7
2024-12-01 08:00:00,5.0,4.858,4.525,5.4
2024-12-01 09:00:00,5.66,5.469,4.525,5.75
2024-12-01 10:00:00,5.0,4.787,4.455,5.02
2024-12-01 11:00:00,4.586,4.374,4.041,5.02
2024-12-01 12:00:00,4.44,4.332,3.89,6.06
2024-12-01 13:00:00,4.54,4.377,3.99,5.7
2024-12-01 14:00:00,4.545,4.545,4.0,5.02
2024-12-01 15:00:00,5.715,5.715,4.525,5.02
2024-12-01 16:00:00,6.37,6.37,5.612,5.13
2024-12-01 17:00:00,9.864,9.864,9.071,5.13
2024-12-01 18:00:00,9.678,9.678,8.903,5.61
2024-12-01 19:00:00,10.049,10.049,9.211,6.69
2024-12-01 20:00:00,5.08,5.08,4.525,5.75
2024-12-01 21:00:00,5.08,5.08,4.525,5.75
2024-12-01 22:00:00,5.467,5.467,4.209,4.7
2024-12-01 23:00:00,2.959,2.959,2.626,3.0
2024-12-02 00:00:00,3.855,3.855,2.709,3.41
2024-12-02 01:00:00,2.695,2.695,2.695,3.0
2024-12-02 02:00:00,3.155,3.155,2.609,3.0
2024-12-02 03:00:00,3.136,3.136,2.591,3.0
2024-12-02 04:00:00,3.136,3.136,2.591,3.0
2024-12-02 05:00:00,4.625,4.625,3.655,6.96
2024-12-02 06:00:00,18.26,18.26,15.0,25.0
2024-12-02 07:00:00,43.725,43.725,40.0,48.76
2024-12-02 08:00:00,28.161,28.161,25.0,28.48
2024-12-02 09:00:00,10.971,10.971,9.94,11.56
2024-12-02 10:00:00,5.545,5.545,4.909,7.45
2024-12-02 11:00:00,5.0,5.0,4.455,5.02
2024-12-02 12:00:00,5.0,5.0,4.455,6.38
2024-12-02 13:00:00,5.0,5.0,4.455,6.53
2024-12-02 14:00:00,6.173,6.173,5.627,9.76
2024-12-02 15:00:00,13.281,13.281,12.256,11.34
2024-12-02 16:00:00,24.327,24.327,19.338,21.09
2024-12-02 17:00:00,27.271,27.271,24.535,14.35
2024-12-02 18:00:00,27.272,27.272,24.568,18.04
2024-12-02 19:00:00,27.54,27.54,24.7,26.14
2024-12-02 20:00:00,16.629,16.629,13.789,13.82
2024-12-02 21:00:00,9.557,9.557,9.071,5.75
2024-12-02 22:00:00,6.41,6.41,5.0,5.89
2024-12-02 23:00:00,3.16,3.16,3.127,3.38
2024-12-03 00:00:00,4.75,4.75,4.75,5.13
2024-12-03 01:00:00,3.255,3.255,2.709,3.0
2024-12-03 02:00:00,2.682,2.682,2.682,3.0
2024-12-03 03:00:00,2.682,2.682,2.682,3.0
2024-12-03 04:00:00,2.682,2.682,2.682,3.0
2024-12-03 05:00:00,2.682,2.682,2.682,3.86
2024-12-03 06:00:00,18.878,18.878,15.0,23.68
2024-12-03 07:00:00,60.968,60.968,50.19,73.83
2024-12-03 08:00:00,42.16,42.16,40.0,45.41
2024-12-03 09:00:00,13.865,13.865,13.44,21.4
2024-12-03 10:00:00,10.735,10.735,10.19,18.04
2024-12-03 11:00:00,6.455,6.455,5.909,6.37
2024-12-03 12:00:00,5.614,5.614,5.0,22.58
2024-12-03 13:00:00,5.614,5.614,5.0,6.48
2024-12-03 14:00:00,6.614,6.614,6.0,10.15
2024-12-03 15:00:00,15.614,15.614,15.0,16.37
2024-12-03 16:00:00,15.545,15.545,15.0,17.85
2024-12-03 17:00:00,29.329,29.329,28.25,28.47
2024-12-03 18:00:00,28.159,28.159,27.34,30.09
2024-12-03 19:00:00,15.518,15.518,15.0,17.79
2024-12-03 20:00:00,15.632,15.632,15.0,16.62
2024-12-03 21:00:00,5.648,5.648,5.094,5.75
2024-12-03 22:00:00,5.859,5.859,5.0,6.38
2024-12-03 23:00:00,3.622,3.622,2.667,4.25
2024-12-04 00:00:00,8.696,8.696,6.22,11.09
2024-12-04 01:00:00,7.498,7.498,5.0,5.52
2024-12-04 02:00:00,4.675,4.675,3.0,3.52
2024-12-04 03:00:00,4.202,4.202,2.527,3.0
2024-12-04 04:00:00,3.602,3.602,2.647,3.0
2024-12-04 05:00:00,6.032,5.862,5.0,9.51
2024-12-04 06:00:00,20.007,20.007,15.0,34.65
