Time,RamU,RamD,Reg,Spin,STR,Sup
2024-11-06 17:00:00,5.58,0,19.17,9.77,0.0,9.77
2024-11-06 18:00:00,14.0,0,33.36,23.21,0.0,23.21
2024-11-06 19:00:00,12.0,0,31.74,20.06,0.0,20.06
2024-11-06 20:00:00,5.0,0,20.0,10.65,0.0,10.65
2024-11-06 21:00:00,0.0,0,13.09,4.0,0.6,4.0
2024-11-06 22:00:00,0.0,0,14.69,4.13,0.628,4.13
2024-11-06 23:00:00,0.0,0,13.88,3.03,0.712,0.45
2024-11-07 00:00:00,0.0,0,13.16,2.82,0.352,0.45
2024-11-07 01:00:00,0.0,0,12.61,2.77,0.117,0.45
2024-11-07 02:00:00,0.0,0,10.58,1.65,0.084,0.4
2024-11-07 03:00:00,0.0,0,9.28,1.0,0.0,0.24
2024-11-07 04:00:00,0.0,0,7.83,1.0,0.0,0.2
2024-11-07 05:00:00,0.0,0,10.12,1.23,0.0,0.2
2024-11-07 06:00:00,0.0,0,10.44,2.75,0.047,0.2
2024-11-07 07:00:00,4.42,0,15.3,5.42,0.084,0.22
2024-11-07 08:00:00,5.0,0,23.97,10.5,0.352,0.22
2024-11-07 09:00:00,1.0,0,16.0,4.0,0.117,0.22
2024-11-07 10:00:00,0.0,0,14.61,2.83,0.094,0.22
2024-11-07 11:00:00,0.63,0,14.61,3.46,0.0,0.2
2024-11-07 12:00:00,0.0,0,10.98,2.83,0.0,0.2
2024-11-07 13:00:00,0.0,0,10.58,2.77,0.0,0.2
2024-11-07 14:00:00,0.0,0,10.25,2.77,0.0,0.2
2024-11-07 15:00:00,0.0,0,9.51,2.51,0.0,0.2
2024-11-07 16:00:00,0.0,0,10.59,2.5,0.0,0.2
2024-11-07 17:00:00,3.87,0,13.7,4.07,0.0,0.2
2024-11-07 18:00:00,8.4,0,23.4,13.91,0.0,0.2
2024-11-07 19:00:00,4.55,0,18.56,8.27,0.0,0.2
2024-11-07 20:00:00,0.0,0,13.06,3.42,0.0,0.2
2024-11-07 21:00:00,0.0,0,10.52,2.67,0.0,0.2
2024-11-07 22:00:00,0.0,0,13.95,1.8,0.0,0.2
2024-11-07 23:00:00,0.0,0,11.67,0.99,0.0,0.2
2024-11-08 00:00:00,0.0,0,10.33,1.14,0.0,0.2
2024-11-08 01:00:00,0.0,0,11.05,0.86,0.0,0.2
2024-11-08 02:00:00,0.0,0,10.47,0.7,0.0,0.2
2024-11-08 03:00:00,0.0,0,9.81,0.36,0.0,0.18
2024-11-08 04:00:00,0.0,0,9.63,0.26,0.0,0.18
2024-11-08 05:00:00,0.0,0,10.9,0.55,0.0,0.18
2024-11-08 06:00:00,0.0,0,12.29,2.5,0.0,0.18
2024-11-08 07:00:00,0.7,0,15.0,3.42,0.0,0.2
2024-11-08 08:00:00,5.0,0,20.41,8.28,0.117,0.4
2024-11-08 09:00:00,0.55,0,15.79,3.37,0.117,0.4
2024-11-08 10:00:00,0.0,0,14.27,2.88,0.084,0.22
2024-11-08 11:00:00,1.69,0,16.12,4.46,0.0,0.22
2024-11-08 12:00:00,1.99,0,16.99,4.87,0.0,0.24
2024-11-08 13:00:00,1.05,0,15.0,3.87,0.0,0.22
2024-11-08 14:00:00,0.0,0,13.46,2.8,0.0,0.22
2024-11-08 15:00:00,0.0,0,13.9,2.79,0.0,0.2
2024-11-08 16:00:00,0.0,0,13.96,2.72,0.0,0.2
2024-11-08 17:00:00,4.27,0,18.17,6.78,0.0,0.4
2024-11-08 18:00:00,8.83,0,23.83,14.13,0.0,0.4
2024-11-08 19:00:00,3.8,0,18.8,8.79,0.0,0.4
2024-11-08 20:00:00,0.0,0,13.29,3.0,0.0,0.4
2024-11-08 21:00:00,0.0,0,12.48,2.78,0.0,0.2
2024-11-08 22:00:00,0.0,0,12.61,2.5,0.0,0.2
2024-11-08 23:00:00,0.0,0,13.42,1.02,0.0,0.2
2024-11-09 00:00:00,0.0,0,13.41,0.86,0.0,0.2
2024-11-09 01:00:00,0.0,0,15.0,1.95,0.0,0.2
2024-11-09 02:00:00,0.0,0,9.66,1.43,0.0,0.18
2024-11-09 03:00:00,0.0,0,8.06,0.82,0.0,0.18
2024-11-09 04:00:00,0.0,0,7.8,0.8,0.0,0.18
2024-11-09 05:00:00,0.0,0,7.03,0.87,0.0,0.18
2024-11-09 06:00:00,0.0,0,9.12,1.0,0.0,0.18
2024-11-09 07:00:00,0.0,0,15.0,2.15,0.0,0.18
2024-11-09 08:00:00,0.17,0,15.17,2.86,0.0,0.2
2024-11-09 09:00:00,0.0,0,15.0,2.57,0.0,0.2
2024-11-09 10:00:00,0.0,0,13.46,1.72,0.0,0.18
2024-11-09 11:00:00,0.0,0,12.64,2.84,0.0,0.18
2024-11-09 12:00:00,0.0,0,12.95,2.84,0.0,0.18
2024-11-09 13:00:00,0.0,0,13.37,2.85,0.0,0.18
2024-11-09 14:00:00,0.0,0,13.23,2.85,0.0,0.18
2024-11-09 15:00:00,0.0,0,12.8,2.79,0.0,0.18
2024-11-09 16:00:00,0.25,0,13.59,3.0,0.0,0.2
2024-11-09 17:00:00,5.0,0,19.0,6.34,0.0,0.2
2024-11-09 18:00:00,5.0,0,20.0,10.52,0.0,0.2
2024-11-09 19:00:00,4.48,0,19.48,8.64,0.0,0.2
2024-11-09 20:00:00,0.53,0,14.52,3.76,0.0,0.2
2024-11-09 21:00:00,0.0,0,13.84,2.9,0.0,0.2
2024-11-09 22:00:00,0.0,0,15.0,2.84,0.0,0.2
2024-11-09 23:00:00,0.0,0,15.0,2.62,0.0,0.2
2024-11-10 00:00:00,0.0,0,14.06,2.69,0.0,0.2
2024-11-10 01:00:00,0.0,0,13.21,2.5,0.0,0.2
2024-11-10 02:00:00,0.0,0,10.11,2.5,0.0,0.2
2024-11-10 03:00:00,0.0,0,11.34,2.62,0.0,0.2
2024-11-10 04:00:00,0.0,0,10.71,1.55,0.0,0.2
2024-11-10 05:00:00,0.0,0,10.62,1.83,0.0,0.2
2024-11-10 06:00:00,0.0,0,10.23,1.28,0.0,0.2
2024-11-10 07:00:00,0.0,0,12.38,2.55,0.0,0.2
2024-11-10 08:00:00,0.0,0,14.54,2.69,0.0,0.2
2024-11-10 09:00:00,0.0,0,13.61,2.69,0.0,0.2
2024-11-10 10:00:00,0.0,0,15.0,2.62,0.0,0.2
2024-11-10 11:00:00,0.0,0,12.81,2.5,0.0,0.2
2024-11-10 12:00:00,0.0,0,11.99,2.5,0.0,0.2
2024-11-10 13:00:00,0.0,0,11.75,2.5,0.0,0.2
2024-11-10 14:00:00,0.0,0,11.34,1.99,0.0,0.2
2024-11-10 15:00:00,0.0,0,11.35,1.55,0.0,0.2
2024-11-10 16:00:00,0.0,0,10.89,2.03,0.0,0.2
2024-11-10 17:00:00,5.0,0,14.5,3.06,0.0,0.2
2024-11-10 18:00:00,9.26,0,24.26,15.26,0.0,0.2
2024-11-10 19:00:00,5.0,0,21.21,14.99,0.0,0.2
2024-11-10 20:00:00,0.0,0,14.42,4.25,0.0,0.2
2024-11-10 21:00:00,0.0,0,15.0,3.28,0.0,0.2
2024-11-10 22:00:00,0.0,0,15.0,2.96,0.0,0.2
2024-11-10 23:00:00,0.0,0,11.49,1.65,0.0,0.2
2024-11-11 00:00:00,0.0,0,10.74,0.76,0.0,0.2
2024-11-11 01:00:00,0.0,0,12.31,1.0,0.0,0.2
2024-11-11 02:00:00,0.0,0,9.65,0.66,0.0,0.2
2024-11-11 03:00:00,0.0,0,8.71,0.36,0.0,0.18
2024-11-11 04:00:00,0.0,0,9.12,0.36,0.0,0.18
2024-11-11 05:00:00,0.0,0,9.91,0.55,0.0,0.2
2024-11-11 06:00:00,0.0,0,13.92,2.68,0.0,0.2
2024-11-11 07:00:00,2.72,0,14.12,3.93,0.0,0.2
2024-11-11 08:00:00,3.71,0,16.03,7.08,0.0,0.2
2024-11-11 09:00:00,0.0,0,10.72,2.83,0.0,0.2
2024-11-11 10:00:00,0.0,0,9.06,2.5,0.0,0.2
2024-11-11 11:00:00,0.0,0,9.85,2.5,0.0,0.2
2024-11-11 12:00:00,0.0,0,10.82,2.68,0.0,0.2
2024-11-11 13:00:00,0.0,0,11.36,2.68,0.0,0.2
2024-11-11 14:00:00,0.16,0,11.1,2.9,0.0,0.2
2024-11-11 15:00:00,0.38,0,11.36,3.0,0.0,0.2
2024-11-11 16:00:00,2.17,0,12.31,3.85,0.0,0.2
2024-11-11 17:00:00,5.0,0,16.58,6.95,0.0,0.2
2024-11-11 18:00:00,12.05,0,27.51,16.84,0.0,0.22
2024-11-11 19:00:00,6.05,0,23.95,13.98,0.0,0.22
2024-11-11 20:00:00,0.76,0,15.76,6.69,0.0,0.22
2024-11-11 21:00:00,0.0,0,13.06,4.2,0.0,0.22
2024-11-11 22:00:00,0.0,0,15.0,3.31,0.0,0.2
2024-11-11 23:00:00,0.0,0,12.6,2.88,0.0,0.2
2024-11-12 00:00:00,0.0,0,15.0,2.5,0.0,0.2
2024-11-12 01:00:00,0.0,0,13.3,1.99,0.0,0.2
2024-11-12 02:00:00,0.0,0,10.05,2.12,0.0,0.18
2024-11-12 03:00:00,0.0,0,8.59,0.93,0.0,0.18
2024-11-12 04:00:00,0.0,0,8.59,1.02,0.0,0.18
2024-11-12 05:00:00,0.0,0,10.24,2.35,0.0,0.18
2024-11-12 06:00:00,2.29,0,16.92,4.0,0.0,0.2
2024-11-12 07:00:00,5.0,0,20.0,5.63,0.047,0.2
2024-11-12 08:00:00,5.0,0,23.07,10.56,0.0,0.2
2024-11-12 09:00:00,0.0,0,15.0,2.95,0.0,0.2
2024-11-12 10:00:00,0.0,0,13.54,2.95,0.0,0.2
2024-11-12 11:00:00,0.0,0,13.66,2.95,0.0,0.18
2024-11-12 12:00:00,0.0,0,13.17,2.5,0.0,0.18
2024-11-12 13:00:00,0.0,0,14.06,2.5,0.0,0.18
2024-11-12 14:00:00,0.0,0,12.42,2.24,0.0,0.18
2024-11-12 15:00:00,0.0,0,11.23,1.99,0.0,0.18
2024-11-12 16:00:00,0.28,0,13.09,2.5,0.0,0.18
2024-11-12 17:00:00,5.0,0,18.7,4.88,0.0,0.2
2024-11-12 18:00:00,5.0,0,23.2,7.0,0.0,0.2
2024-11-12 19:00:00,4.73,0,19.73,7.23,0.0,0.2
2024-11-12 20:00:00,0.0,0,13.44,3.0,0.0,0.2
2024-11-12 21:00:00,0.0,0,14.36,2.39,0.0,0.2
2024-11-12 22:00:00,0.0,0,15.0,2.91,0.0,0.2
2024-11-12 23:00:00,0.0,0,15.0,1.24,0.0,0.2
2024-11-13 00:00:00,0.0,0,13.49,1.0,0.0,0.18
2024-11-13 01:00:00,0.0,0,12.62,0.82,0.0,0.18
2024-11-13 02:00:00,0.0,0,9.92,0.46,0.0,0.18
2024-11-13 03:00:00,0.0,0,10.65,0.25,0.0,0.18
2024-11-13 04:00:00,0.0,0,10.98,0.25,0.0,0.18
2024-11-13 05:00:00,0.0,0,11.13,0.25,0.0,0.18
2024-11-13 06:00:00,0.0,0,12.46,1.28,0.0,0.18
2024-11-13 07:00:00,2.75,0,14.43,3.0,0.0,0.2
2024-11-13 08:00:00,5.0,0,20.21,7.5,0.0,0.2
2024-11-13 09:00:00,0.0,0,12.47,1.99,0.0,0.2
2024-11-13 10:00:00,0.0,0,9.75,1.25,0.0,0.2
2024-11-13 11:00:00,0.17,0,10.56,3.0,0.0,0.2
2024-11-13 12:00:00,0.91,0,12.06,3.13,0.0,0.2
2024-11-13 13:00:00,0.66,0,12.39,3.52,0.0,0.2
2024-11-13 14:00:00,1.25,0,12.2,4.07,0.0,0.2
2024-11-13 15:00:00,2.57,0,14.44,5.42,0.0,0.2
2024-11-13 16:00:00,3.8,0,14.71,6.66,0.0,0.2
2024-11-13 17:00:00,6.2,0,18.29,10.33,0.0,0.2
2024-11-13 18:00:00,14.0,0,29.0,20.01,0.0,0.2
2024-11-13 19:00:00,10.49,0,25.49,15.93,0.0,0.2
2024-11-13 20:00:00,3.97,0,17.22,7.97,0.0,0.2
2024-11-13 21:00:00,0.0,0,12.0,4.0,0.0,0.22
2024-11-13 22:00:00,0.0,0,14.92,3.79,0.0,0.2
2024-11-13 23:00:00,0.0,0,15.0,2.73,0.0,0.2
2024-11-14 00:00:00,0.0,0,12.34,1.99,0.0,0.2
2024-11-14 01:00:00,0.0,0,14.37,2.5,0.0,0.2
2024-11-14 02:00:00,0.0,0,10.11,0.85,0.0,0.2
2024-11-14 03:00:00,0.0,0,7.91,0.5,0.0,0.18
2024-11-14 04:00:00,0.0,0,8.15,0.5,0.0,0.18
2024-11-14 05:00:00,0.0,0,8.59,0.7,0.0,0.18
2024-11-14 06:00:00,0.0,0,11.5,2.56,0.0,0.18
2024-11-14 07:00:00,3.36,0,12.65,4.31,0.0,0.2
2024-11-14 08:00:00,5.0,0,22.44,10.64,0.0,0.2
2024-11-14 09:00:00,0.0,0,15.0,2.83,0.005,0.2
2024-11-14 10:00:00,0.0,0,12.23,2.83,0.084,0.2
2024-11-14 11:00:00,0.27,0,12.94,3.12,0.084,0.2
2024-11-14 12:00:00,0.25,0,12.78,3.11,0.117,0.2
2024-11-14 13:00:00,0.2,0,13.36,3.07,0.084,0.2
2024-11-14 14:00:00,0.0,0,11.79,2.85,0.084,0.2
2024-11-14 15:00:00,0.2,0,12.38,3.06,0.0,0.2
2024-11-14 16:00:00,2.27,0,14.82,5.12,0.0,0.2
2024-11-14 17:00:00,5.0,0,18.24,8.0,0.047,0.4
2024-11-14 18:00:00,9.57,0,24.57,14.57,0.0,0.75
2024-11-14 19:00:00,5.0,0,20.18,9.86,0.0,0.75
2024-11-14 20:00:00,4.13,0,16.87,8.13,0.0,0.75
2024-11-14 21:00:00,1.65,0,15.0,7.0,0.0,0.4
2024-11-14 22:00:00,0.38,0,15.38,5.63,0.0,0.22
2024-11-14 23:00:00,0.0,0,14.24,3.93,0.352,0.22
2024-11-15 00:00:00,0.0,0,13.89,2.85,0.084,0.22
2024-11-15 01:00:00,0.0,0,11.3,2.77,0.047,0.2
2024-11-15 02:00:00,0.0,0,8.51,1.9,0.0,0.18
2024-11-15 03:00:00,0.0,0,7.97,1.46,0.0,0.18
2024-11-15 04:00:00,0.0,0,8.16,1.25,0.0,0.18
2024-11-15 05:00:00,0.0,0,9.89,2.23,0.0,0.18
2024-11-15 06:00:00,3.11,0,12.0,4.54,0.084,0.2
2024-11-15 07:00:00,4.76,0,15.92,7.02,0.084,0.22
2024-11-15 08:00:00,11.11,0,27.44,17.1,0.0,0.5
2024-11-15 09:00:00,1.56,0,16.56,4.41,0.0,0.5
2024-11-15 10:00:00,0.0,0,11.62,2.84,0.084,0.5
2024-11-15 11:00:00,0.0,0,12.64,2.84,0.084,0.2
2024-11-15 12:00:00,0.0,0,11.93,2.85,0.084,0.2
2024-11-15 13:00:00,0.0,0,10.47,2.81,0.084,0.2
2024-11-15 14:00:00,0.0,0,11.51,2.57,0.084,0.2
2024-11-15 15:00:00,0.0,0,11.13,1.82,0.0,0.2
2024-11-15 16:00:00,0.0,0,11.26,1.37,0.0,0.2
2024-11-15 17:00:00,0.0,0,12.11,2.76,0.0,0.18
2024-11-15 18:00:00,1.82,0,16.82,4.76,0.0,0.2
2024-11-15 19:00:00,0.0,0,12.48,2.74,0.0,0.2
2024-11-15 20:00:00,0.0,0,11.23,1.06,0.0,0.2
2024-11-15 21:00:00,0.0,0,12.62,0.7,0.0,0.2
2024-11-15 22:00:00,0.0,0,14.3,0.55,0.0,0.2
2024-11-15 23:00:00,0.0,0,12.64,0.55,0.0,0.18
2024-11-16 00:00:00,0.0,0,11.11,0.32,0.0,0.18
2024-11-16 01:00:00,0.0,0,10.5,0.77,0.0,0.18
2024-11-16 02:00:00,0.0,0,9.22,0.5,0.0,0.18
2024-11-16 03:00:00,0.0,0,8.99,0.32,0.0,0.18
2024-11-16 04:00:00,0.0,0,9.38,0.32,0.0,0.18
2024-11-16 05:00:00,0.0,0,8.99,0.55,0.0,0.18
2024-11-16 06:00:00,0.0,0,12.05,0.84,0.0,0.18
2024-11-16 07:00:00,0.0,0,15.0,0.85,0.0,0.18
2024-11-16 08:00:00,0.0,0,15.0,0.7,0.0,0.18
2024-11-16 09:00:00,0.0,0,12.5,0.77,0.0,0.18
2024-11-16 10:00:00,0.0,0,13.17,0.7,0.0,0.18
2024-11-16 11:00:00,0.0,0,10.31,0.7,0.0,0.18
2024-11-16 12:00:00,0.0,0,10.24,0.55,0.0,0.18
2024-11-16 13:00:00,0.0,0,9.8,0.63,0.0,0.18
2024-11-16 14:00:00,0.0,0,9.8,0.61,0.0,0.18
2024-11-16 15:00:00,0.0,0,9.8,0.7,0.0,0.18
2024-11-16 16:00:00,0.0,0,9.75,0.7,0.0,0.18
2024-11-16 17:00:00,0.0,0,11.58,0.84,0.0,0.18
2024-11-16 18:00:00,5.0,0,20.32,7.81,0.0,0.18
2024-11-16 19:00:00,1.97,0,17.77,5.26,0.0,0.18
2024-11-16 20:00:00,0.0,0,15.0,1.6,0.0,0.18
2024-11-16 21:00:00,0.0,0,15.0,0.93,0.0,0.18
2024-11-16 22:00:00,0.0,0,14.26,0.93,0.0,0.18
2024-11-16 23:00:00,0.0,0,11.59,0.84,0.0,0.18
2024-11-17 00:00:00,0.0,0,11.06,0.84,0.0,0.18
2024-11-17 01:00:00,0.0,0,10.21,0.5,0.0,0.2
2024-11-17 02:00:00,0.0,0,8.69,0.36,0.0,0.2
2024-11-17 03:00:00,0.0,0,8.64,0.26,0.0,0.2
2024-11-17 04:00:00,0.0,0,7.72,0.26,0.0,0.2
2024-11-17 05:00:00,0.0,0,7.96,0.26,0.0,0.2
2024-11-17 06:00:00,0.0,0,8.12,0.32,0.0,0.2
2024-11-17 07:00:00,0.0,0,10.67,0.58,0.0,0.2
2024-11-17 08:00:00,0.0,0,12.06,1.55,0.0,0.2
2024-11-17 09:00:00,0.0,0,12.04,1.55,0.0,0.2
2024-11-17 10:00:00,0.0,0,11.28,1.55,0.0,0.2
2024-11-17 11:00:00,0.0,0,11.43,1.55,0.0,0.2
2024-11-17 12:00:00,0.0,0,12.06,1.55,0.0,0.2
2024-11-17 13:00:00,0.0,0,11.76,1.85,0.0,0.2
2024-11-17 14:00:00,0.0,0,13.42,1.67,0.0,0.2
2024-11-17 15:00:00,0.0,0,13.45,2.07,0.0,0.2
2024-11-17 16:00:00,0.0,0,14.67,2.77,0.0,0.2
2024-11-17 17:00:00,3.79,0,18.79,4.79,0.0,0.2
2024-11-17 18:00:00,5.0,0,26.2,13.64,0.0,0.2
2024-11-17 19:00:00,3.26,0,20.38,7.26,0.0,0.2
2024-11-17 20:00:00,0.0,0,18.51,4.0,0.0,0.2
2024-11-17 21:00:00,0.0,0,17.7,3.0,0.0,0.2
2024-11-17 22:00:00,0.0,0,16.95,2.77,0.0,0.2
2024-11-17 23:00:00,0.0,0,15.0,2.52,0.0,0.2
2024-11-18 00:00:00,0.0,0,12.77,1.99,0.0,0.2
2024-11-18 01:00:00,0.0,0,12.63,0.85,0.0,0.2
2024-11-18 02:00:00,0.0,0,8.51,0.82,0.0,0.2
2024-11-18 03:00:00,0.0,0,7.92,0.55,0.0,0.2
2024-11-18 04:00:00,0.0,0,7.74,0.55,0.0,0.2
2024-11-18 05:00:00,0.0,0,10.05,0.82,0.0,0.2
2024-11-18 06:00:00,0.0,0,12.06,2.77,0.084,0.2
2024-11-18 07:00:00,1.97,0,16.97,4.75,0.023,0.2
2024-11-18 08:00:00,2.0,0,17.0,5.5,0.0,0.2
2024-11-18 09:00:00,0.0,0,15.0,2.77,0.0,0.2
2024-11-18 10:00:00,0.0,0,15.0,2.79,0.0,0.2
2024-11-18 11:00:00,0.0,0,15.0,2.79,0.0,0.2
2024-11-18 12:00:00,0.0,0,13.97,2.81,0.0,0.2
2024-11-18 13:00:00,0.0,0,13.78,2.81,0.0,0.2
2024-11-18 14:00:00,0.0,0,14.95,2.81,0.0,0.2
2024-11-18 15:00:00,0.0,0,15.0,3.0,0.0,0.2
2024-11-18 16:00:00,0.0,0,14.71,3.0,0.0,0.2
2024-11-18 17:00:00,0.71,0,15.71,3.23,0.0,0.2
2024-11-18 18:00:00,5.0,0,20.0,7.5,0.0,0.2
2024-11-18 19:00:00,0.0,0,15.0,4.0,0.0,0.2
2024-11-18 20:00:00,0.0,0,15.0,3.0,0.0,0.2
2024-11-18 21:00:00,0.0,0,15.0,3.0,0.0,0.2
2024-11-18 22:00:00,0.0,0,15.0,2.5,0.0,0.2
2024-11-18 23:00:00,0.0,0,12.98,1.06,0.0,0.2
2024-11-19 00:00:00,0.0,0,12.06,0.91,0.0,0.2
2024-11-19 01:00:00,0.0,0,10.82,0.26,0.0,0.18
2024-11-19 02:00:00,0.0,0,7.69,0.23,0.0,0.18
2024-11-19 03:00:00,0.0,0,7.86,0.18,0.0,0.18
2024-11-19 04:00:00,0.0,0,9.11,0.18,0.0,0.18
2024-11-19 05:00:00,0.0,0,10.47,0.23,0.0,0.18
2024-11-19 06:00:00,0.0,0,15.0,0.82,0.0,0.18
2024-11-19 07:00:00,0.59,0,12.84,2.64,0.0,0.2
2024-11-19 08:00:00,0.0,0,15.0,2.78,0.0,0.2
2024-11-19 09:00:00,0.0,0,12.5,1.74,0.0,0.2
2024-11-19 10:00:00,0.0,0,10.1,0.82,0.0,0.2
2024-11-19 11:00:00,0.0,0,10.85,1.37,0.0,0.18
2024-11-19 12:00:00,0.0,0,10.59,1.24,0.0,0.18
2024-11-19 13:00:00,0.0,0,11.16,1.97,0.0,0.18
2024-11-19 14:00:00,0.0,0,11.46,1.42,0.0,0.18
2024-11-19 15:00:00,0.0,0,11.16,1.22,0.0,0.18
2024-11-19 16:00:00,0.0,0,11.56,1.85,0.0,0.18
2024-11-19 17:00:00,3.26,0,16.11,3.91,0.0,0.2
2024-11-19 18:00:00,5.0,0,22.43,5.15,0.0,0.2
2024-11-19 19:00:00,3.28,0,18.28,4.15,0.0,0.2
2024-11-19 20:00:00,0.0,0,15.81,3.07,0.0,0.2
2024-11-19 21:00:00,0.0,0,15.0,2.81,0.0,0.2
2024-11-19 22:00:00,0.0,0,15.0,1.22,0.0,0.2
2024-11-19 23:00:00,0.0,0,11.64,0.89,0.0,0.18
2024-11-20 00:00:00,0.0,0,10.86,0.55,0.0,0.18
2024-11-20 01:00:00,0.0,0,15.0,0.82,0.0,0.2
2024-11-20 02:00:00,0.0,0,12.57,0.55,0.0,0.18
2024-11-20 03:00:00,0.0,0,11.66,0.38,0.0,0.18
2024-11-20 04:00:00,0.0,0,11.77,0.38,0.0,0.18
2024-11-20 05:00:00,0.0,0,12.87,0.38,0.0,0.18
2024-11-20 06:00:00,0.0,0,15.0,1.68,0.0,0.2
2024-11-20 07:00:00,3.4,0,18.4,4.25,0.0,0.2
2024-11-20 08:00:00,4.81,0,25.22,7.62,0.0,0.2
2024-11-20 09:00:00,0.0,0,18.49,2.79,0.0,0.2
2024-11-20 10:00:00,0.0,0,10.79,0.94,0.0,0.2
2024-11-20 11:00:00,0.0,0,12.48,2.0,0.0,0.2
2024-11-20 12:00:00,0.0,0,11.8,1.45,0.0,0.2
2024-11-20 13:00:00,0.0,0,11.22,0.82,0.0,0.2
2024-11-20 14:00:00,0.0,0,11.09,0.91,0.0,0.2
2024-11-20 15:00:00,0.0,0,12.08,1.04,0.0,0.2
2024-11-20 16:00:00,0.0,0,11.27,0.82,0.0,0.2
2024-11-20 17:00:00,1.77,0,16.77,3.0,0.0,0.2
2024-11-20 18:00:00,5.0,0,20.36,4.25,0.0,0.2
2024-11-20 19:00:00,3.96,0,19.32,4.15,0.0,0.2
2024-11-20 20:00:00,0.12,0,17.33,2.93,0.0,0.2
2024-11-20 21:00:00,0.0,0,15.05,2.8,0.0,0.2
2024-11-20 22:00:00,0.0,0,15.42,2.8,0.0,0.2
2024-11-20 23:00:00,0.0,0,16.75,1.99,0.0,0.2
2024-11-21 00:00:00,0.0,0,11.26,0.93,0.0,0.18
2024-11-21 01:00:00,0.0,0,14.7,0.55,0.0,0.18
2024-11-21 02:00:00,0.0,0,10.39,0.32,0.0,0.18
2024-11-21 03:00:00,0.0,0,10.37,0.25,0.0,0.18
2024-11-21 04:00:00,0.0,0,9.63,0.22,0.0,0.18
2024-11-21 05:00:00,0.0,0,10.59,0.22,0.0,0.18
2024-11-21 06:00:00,0.0,0,14.31,1.99,0.0,0.2
2024-11-21 07:00:00,2.18,0,15.08,3.0,0.0,0.2
2024-11-21 08:00:00,7.92,0,30.22,12.92,0.0,0.2
2024-11-21 09:00:00,0.58,0,18.33,3.39,0.0,0.2
2024-11-21 10:00:00,0.0,0,12.88,2.5,0.0,0.2
2024-11-21 11:00:00,0.0,0,14.34,1.84,0.0,0.2
2024-11-21 12:00:00,0.0,0,12.34,1.92,0.0,0.2
2024-11-21 13:00:00,0.0,0,11.58,1.99,0.0,0.18
2024-11-21 14:00:00,0.0,0,10.42,0.7,0.0,0.18
2024-11-21 15:00:00,0.0,0,10.31,0.72,0.0,0.18
2024-11-21 16:00:00,0.0,0,10.15,0.7,0.0,0.18
2024-11-21 17:00:00,2.03,0,13.1,2.35,0.0,0.2
2024-11-21 18:00:00,5.0,0,20.0,5.17,0.084,0.2
2024-11-21 19:00:00,5.0,0,19.42,7.5,0.084,0.2
2024-11-21 20:00:00,4.24,0,19.24,6.74,0.0,0.2
2024-11-21 21:00:00,0.0,0,15.0,2.5,0.0,0.2
2024-11-21 22:00:00,0.0,0,16.57,2.5,0.0,0.2
2024-11-21 23:00:00,0.0,0,14.44,1.99,0.0,0.2
2024-11-22 00:00:00,0.0,0,12.89,2.3,0.0,0.18
2024-11-22 01:00:00,0.0,0,10.98,0.76,0.0,0.2
2024-11-22 02:00:00,0.0,0,9.89,0.3,0.0,0.2
2024-11-22 03:00:00,0.0,0,8.59,0.22,0.0,0.18
2024-11-22 04:00:00,0.0,0,8.88,0.22,0.0,0.18
2024-11-22 05:00:00,0.0,0,9.89,0.48,0.0,0.18
2024-11-22 06:00:00,3.02,0,12.89,3.12,0.08,0.18
2024-11-22 07:00:00,5.0,0,19.87,7.83,0.005,0.22
2024-11-22 08:00:00,11.22,0,25.8,15.39,0.0,0.4
2024-11-22 09:00:00,1.99,0,17.48,4.34,0.0,0.4
2024-11-22 10:00:00,0.0,0,15.0,2.96,0.0,0.4
2024-11-22 11:00:00,0.0,0,13.91,2.96,0.422,0.22
2024-11-22 12:00:00,0.0,0,13.37,2.84,0.398,0.2
2024-11-22 13:00:00,0.0,0,12.04,1.92,0.352,0.2
2024-11-22 14:00:00,0.0,0,10.23,1.02,0.084,0.18
2024-11-22 15:00:00,0.0,0,10.16,0.63,0.0,0.18
2024-11-22 16:00:00,0.0,0,8.9,0.57,0.0,0.18
2024-11-22 17:00:00,3.09,0,13.48,3.31,0.08,0.22
2024-11-22 18:00:00,5.0,0,18.35,6.0,0.352,0.22
2024-11-22 19:00:00,5.0,0,20.03,7.97,0.084,0.22
2024-11-22 20:00:00,5.0,0,18.7,8.01,0.0,0.22
2024-11-22 21:00:00,3.54,0,16.5,6.88,0.0,0.24
2024-11-22 22:00:00,0.2,0,15.2,3.3,0.0,0.2
2024-11-22 23:00:00,0.2,0,15.2,3.28,0.417,0.2
2024-11-23 00:00:00,0.0,0,14.89,2.95,0.084,0.2
2024-11-23 01:00:00,0.2,0,13.44,3.23,0.352,0.2
2024-11-23 02:00:00,0.0,0,12.08,2.63,0.084,0.2
2024-11-23 03:00:00,0.0,0,11.53,2.66,0.0,0.2
2024-11-23 04:00:00,0.0,0,10.4,2.47,0.0,0.2
2024-11-23 05:00:00,0.0,0,10.21,1.29,0.0,0.2
2024-11-23 06:00:00,0.26,0,11.32,2.38,0.005,0.2
2024-11-23 07:00:00,2.64,0,14.78,4.0,0.084,0.2
