Timestamp,mileage_factor_RegUp_ISONE,performance_factor_RegUp_ISONE,mileage_factor_RegDown_ISONE,performance_factor_RegDown_ISONE
2023-11-13 13:00:00,1.3157,0.9741,1.3975,0.9854
2023-11-13 14:00:00,2.0715,0.9636,1.4277,0.9599
2023-11-13 15:00:00,1.5113,0.9772,1.8639,0.9351
2023-11-13 16:00:00,1.8856,0.8788,1.8202,0.9607
2023-11-13 17:00:00,1.1567,0.872,1.7975,0.9083
2023-11-13 18:00:00,1.569,0.9116,1.4654,0.874
2023-11-13 19:00:00,2.0456,0.9756,1.2905,1.0
2023-11-13 20:00:00,0.825,1.0,1.0834,0.8897
2023-11-13 21:00:00,2.1252,1.0,1.8582,0.9035
2023-11-13 22:00:00,1.7758,0.9824,1.919,0.9937
2023-11-13 23:00:00,1.8238,0.979,1.5583,0.981
2023-11-14 00:00:00,1.273,0.9529,1.6485,0.9594
2023-11-14 01:00:00,0.9152,0.9479,1.5104,0.9689
2023-11-14 02:00:00,1.5337,0.9669,1.4011,0.909
2023-11-14 03:00:00,1.3373,0.9608,1.3574,0.9151
2023-11-14 04:00:00,2.16,0.921,1.3803,1.0
2023-11-14 05:00:00,1.751,1.0,1.7267,0.8757
2023-11-14 06:00:00,1.2785,0.9402,1.5166,0.9519
2023-11-14 07:00:00,1.2231,0.9721,1.3742,0.942
2023-11-14 08:00:00,1.5076,0.9664,1.6371,0.9833
2023-11-14 09:00:00,1.3292,0.9784,1.8785,0.9248
2023-11-14 10:00:00,1.2718,0.9084,1.4201,0.9162
2023-11-14 11:00:00,1.4147,0.9343,1.9282,0.9857
2023-11-14 12:00:00,1.4108,0.9936,1.2877,1.0
2023-11-14 13:00:00,1.2972,0.8907,1.4845,0.9112
2023-11-14 14:00:00,1.4782,0.9774,1.1825,0.9615
2023-11-14 15:00:00,1.1585,0.9715,1.0824,1.0
2023-11-14 16:00:00,1.5709,1.0,1.7413,0.9565
2023-11-14 17:00:00,1.542,0.921,1.2437,0.936
2023-11-14 18:00:00,1.6779,0.9523,1.1805,1.0
2023-11-14 19:00:00,1.2393,0.8686,1.5163,0.9771
2023-11-14 20:00:00,1.4489,0.9731,1.775,1.0
2023-11-14 21:00:00,1.3389,0.9604,1.1958,0.9768
2023-11-14 22:00:00,1.7581,0.9771,1.4412,0.955
2023-11-14 23:00:00,1.5734,0.9482,1.894,1.0
2023-11-15 00:00:00,1.3249,1.0,1.9579,0.9014
2023-11-15 01:00:00,2.095,0.9519,1.4407,0.9134
2023-11-15 02:00:00,1.4529,0.9624,1.7047,0.9411
2023-11-15 03:00:00,1.3068,1.0,1.3707,0.9243
2023-11-15 04:00:00,2.0479,0.8465,1.5167,0.9551
2023-11-15 05:00:00,1.4824,1.0,1.9824,1.0
2023-11-15 06:00:00,1.5616,0.8765,1.4468,0.9636
2023-11-15 07:00:00,1.0955,1.0,0.9972,0.9177
2023-11-15 08:00:00,1.322,0.9806,1.6216,0.8627
2023-11-15 09:00:00,0.7011,0.9803,1.9302,0.9218
2023-11-15 10:00:00,1.6163,0.8932,0.8972,0.9265
2023-11-15 11:00:00,1.3606,0.9465,1.5846,1.0
2023-11-15 12:00:00,1.3506,0.9817,1.0112,0.9898
2023-11-15 13:00:00,1.2638,0.8998,1.5088,0.9486
2023-11-15 14:00:00,1.6178,0.9527,1.4521,0.934
2023-11-15 15:00:00,1.5688,0.8961,1.6464,0.9326
2023-11-15 16:00:00,1.1511,0.9486,1.471,0.9422
2023-11-15 17:00:00,1.3981,0.8139,1.6046,0.9122
2023-11-15 18:00:00,1.53,0.9,2.0804,0.9806
2023-11-15 19:00:00,1.4824,0.901,1.6713,1.0
2023-11-15 20:00:00,0.5261,0.9785,1.8138,0.9779
2023-11-15 21:00:00,0.7969,1.0,1.537,0.8907
2023-11-15 22:00:00,1.5004,1.0,1.2027,0.9708
2023-11-15 23:00:00,1.4463,1.0,1.4177,1.0
2023-11-16 00:00:00,1.3084,0.9516,1.2571,1.0
2023-11-16 01:00:00,1.341,0.9964,1.1345,0.9446
2023-11-16 02:00:00,1.5556,0.9593,1.8711,0.936
2023-11-16 03:00:00,2.1198,0.978,1.5692,0.9794
2023-11-16 04:00:00,1.0521,0.854,0.9583,0.9149
2023-11-16 05:00:00,1.4884,1.0,1.5554,0.9562
2023-11-16 06:00:00,1.9034,0.9081,1.8114,0.9981
2023-11-16 07:00:00,1.5236,0.9856,1.7206,0.9127
2023-11-16 08:00:00,1.7381,0.8795,1.483,0.9209
2023-11-16 09:00:00,1.5339,1.0,1.51,0.9015
2023-11-16 10:00:00,1.3512,0.9793,1.5284,0.9253
2023-11-16 11:00:00,1.4532,0.9494,1.744,0.9195
2023-11-16 12:00:00,1.7912,1.0,1.4065,0.9602
2023-11-16 13:00:00,1.3304,0.9268,1.1903,0.9414
2023-11-16 14:00:00,1.2153,0.9884,1.5385,1.0
2023-11-16 15:00:00,1.3965,0.8739,1.6187,0.9043
2023-11-16 16:00:00,1.9012,0.965,2.1394,0.9541
2023-11-16 17:00:00,1.4987,0.8532,1.2947,0.8949
2023-11-16 18:00:00,2.0327,1.0,1.3182,0.9345
2023-11-16 19:00:00,1.4583,0.9762,1.6348,0.9921
2023-11-16 20:00:00,1.5528,0.9106,1.773,0.9095
2023-11-16 21:00:00,1.9246,0.8964,1.5761,0.9756
2023-11-16 22:00:00,1.386,0.8891,0.9914,0.9646
2023-11-16 23:00:00,1.6259,0.9116,1.5135,0.9752
2023-11-17 00:00:00,1.4042,1.0,1.5955,0.9431
2023-11-17 01:00:00,1.7142,1.0,2.006,0.933
2023-11-17 02:00:00,1.1815,0.9815,2.1265,1.0
2023-11-17 03:00:00,1.4917,0.8664,0.8901,0.8164
2023-11-17 04:00:00,1.693,1.0,1.5669,1.0
2023-11-17 05:00:00,1.5091,1.0,0.8118,0.847
2023-11-17 06:00:00,1.5447,0.965,1.6087,1.0
2023-11-17 07:00:00,1.6637,0.9896,1.4715,0.891
2023-11-17 08:00:00,1.799,0.9556,0.8814,0.9874
2023-11-17 09:00:00,1.5311,0.9276,1.266,0.9493
2023-11-17 10:00:00,2.101,0.8516,2.203,0.9067
2023-11-17 11:00:00,1.7887,0.9371,1.528,0.888
2023-11-17 12:00:00,1.4536,0.994,1.7249,0.9644
2023-11-17 13:00:00,1.0388,0.8693,1.663,0.9524
2023-11-17 14:00:00,1.0078,1.0,1.4357,0.8809
2023-11-17 15:00:00,1.3995,0.8744,1.1441,0.8559
2023-11-17 16:00:00,1.9022,0.9661,1.5078,0.9795
2023-11-17 17:00:00,1.6725,0.9678,1.1732,1.0
2023-11-17 18:00:00,1.9006,0.8208,0.9205,0.8097
2023-11-17 19:00:00,2.0342,0.9331,1.2269,0.9741
2023-11-17 20:00:00,1.1443,0.916,1.0327,0.95
2023-11-17 21:00:00,0.928,0.979,2.2524,0.9152
2023-11-17 22:00:00,1.5226,0.9208,1.011,0.9462
2023-11-17 23:00:00,2.2384,0.9721,1.6716,0.9586
2023-11-18 00:00:00,1.469,0.96,1.4461,0.9627
2023-11-18 01:00:00,1.4926,1.0,1.2944,0.8698
2023-11-18 02:00:00,1.9068,0.9172,1.7636,0.9665
2023-11-18 03:00:00,1.4184,0.9148,1.4973,1.0
2023-11-18 04:00:00,1.3899,1.0,1.2208,1.0
2023-11-18 05:00:00,1.4581,1.0,1.8809,0.9298
2023-11-18 06:00:00,1.5867,0.9657,1.3613,0.8977
2023-11-18 07:00:00,1.4361,1.0,1.2628,0.9765
2023-11-18 08:00:00,1.847,1.0,1.8405,0.9783
2023-11-18 09:00:00,1.3368,0.9397,1.7899,0.8752
2023-11-18 10:00:00,1.2414,0.9327,1.8684,0.9491
2023-11-18 11:00:00,1.8097,0.8817,1.6765,0.8983
2023-11-18 12:00:00,0.8818,0.9464,1.729,0.952
2023-11-18 13:00:00,1.4065,0.9246,1.2614,1.0
2023-11-18 14:00:00,1.631,0.9884,1.8853,0.9397
2023-11-18 15:00:00,2.2055,0.8529,1.4832,0.8746
2023-11-18 16:00:00,1.5085,1.0,1.5511,0.9284
2023-11-18 17:00:00,1.6021,0.9006,1.3257,0.9615
2023-11-18 18:00:00,1.2759,0.9048,1.4796,0.9436
2023-11-18 19:00:00,1.8324,0.9532,1.6204,0.9885
2023-11-18 20:00:00,1.6585,0.8703,1.5069,0.9514
2023-11-18 21:00:00,1.1649,0.8678,1.6436,0.9766
2023-11-18 22:00:00,1.4165,0.9482,0.6655,1.0
2023-11-18 23:00:00,1.3881,1.0,1.2798,0.8824
2023-11-19 00:00:00,1.2695,0.9345,1.5479,0.9062
2023-11-19 01:00:00,1.5089,0.9399,1.1413,0.9535
2023-11-19 02:00:00,1.332,0.974,0.6258,1.0
2023-11-19 03:00:00,0.9757,0.97,1.688,0.8892
2023-11-19 04:00:00,1.501,0.8873,1.0395,0.8832
2023-11-19 05:00:00,1.4736,0.9051,1.5774,0.9848
2023-11-19 06:00:00,1.7186,0.9786,1.8949,0.909
2023-11-19 07:00:00,1.4547,0.9042,1.9975,0.9801
2023-11-19 08:00:00,1.5346,0.95,1.7094,0.9819
2023-11-19 09:00:00,1.0801,0.9222,1.7993,0.9685
2023-11-19 10:00:00,1.6949,0.9733,1.5284,0.9587
2023-11-19 11:00:00,1.3279,0.9497,1.3468,0.9093
2023-11-19 12:00:00,1.3453,0.8826,1.5525,0.9431
2023-11-19 13:00:00,0.8449,1.0,1.6946,1.0
2023-11-19 14:00:00,0.871,0.9632,1.7184,0.9732
2023-11-19 15:00:00,1.2507,0.9337,1.9883,0.917
2023-11-19 16:00:00,1.4914,0.8747,1.3212,0.9805
2023-11-19 17:00:00,1.9054,0.8869,1.9967,0.9753
2023-11-19 18:00:00,1.6252,0.8772,0.9019,0.957
2023-11-19 19:00:00,1.811,1.0,1.5205,1.0
2023-11-19 20:00:00,1.3226,1.0,1.907,1.0
2023-11-19 21:00:00,1.3545,0.9562,1.313,1.0
2023-11-19 22:00:00,1.4942,0.9603,1.2122,0.9383
2023-11-19 23:00:00,1.6105,0.9186,2.2835,0.9744
2023-11-20 00:00:00,1.952,0.9991,1.1866,0.9631
2023-11-20 01:00:00,1.658,1.0,1.6773,1.0
2023-11-20 02:00:00,1.5181,0.8953,1.1767,0.957
2023-11-20 03:00:00,1.8337,0.9427,1.3327,0.9183
2023-11-20 04:00:00,1.4451,0.9297,1.2263,0.9697
2023-11-20 05:00:00,1.2429,0.9045,1.3876,0.9454
2023-11-20 06:00:00,1.1001,0.921,2.3369,0.9535
2023-11-20 07:00:00,1.4989,0.9025,1.5474,0.9932
2023-11-20 08:00:00,1.8143,0.9376,1.5158,0.9059
2023-11-20 09:00:00,1.4153,0.8204,2.0925,1.0
2023-11-20 10:00:00,1.8304,0.9577,1.8622,0.8991
2023-11-20 11:00:00,1.7866,0.8448,1.4963,1.0
2023-11-20 12:00:00,1.6693,0.9938,1.3845,0.9702
2023-11-20 13:00:00,0.9684,0.8752,1.4529,0.9144
2023-11-20 14:00:00,1.1635,0.9687,1.1303,1.0
2023-11-20 15:00:00,1.3171,0.9418,1.2845,1.0
2023-11-20 16:00:00,1.3356,0.8864,1.5636,1.0
2023-11-20 17:00:00,1.0275,0.9689,1.9914,1.0
2023-11-20 18:00:00,1.4189,0.9429,1.5157,0.931
2023-11-20 19:00:00,1.2391,0.9147,1.6073,0.8365
2023-11-20 20:00:00,1.8229,1.0,1.5516,0.9719
2023-11-20 21:00:00,1.4953,0.9597,1.905,0.8859
2023-11-20 22:00:00,1.2282,0.9694,1.6613,0.9946
2023-11-20 23:00:00,1.8495,0.9865,1.3191,0.9696
2023-11-21 00:00:00,1.8932,0.8848,1.1121,0.9943
2023-11-21 01:00:00,1.6145,1.0,1.1516,1.0
2023-11-21 02:00:00,1.4019,0.9314,1.4463,0.9621
2023-11-21 03:00:00,1.0194,0.9477,2.0355,0.9479
2023-11-21 04:00:00,1.5192,0.9251,1.3783,0.9466
2023-11-21 05:00:00,1.1094,0.9605,1.274,0.979
2023-11-21 06:00:00,1.0812,1.0,1.5133,0.9406
2023-11-21 07:00:00,1.4128,0.8983,1.0111,0.9696
2023-11-21 08:00:00,1.5745,0.9949,1.4591,0.979
2023-11-21 09:00:00,1.5497,0.9995,1.7095,1.0
2023-11-21 10:00:00,1.5851,0.9129,1.0022,0.9057
2023-11-21 11:00:00,1.6842,1.0,1.3168,0.9438
2023-11-21 12:00:00,1.2121,0.978,1.2975,1.0
2023-11-21 13:00:00,1.0045,0.8789,1.9853,0.9258
2023-11-21 14:00:00,1.8045,1.0,1.6125,0.9747
2023-11-21 15:00:00,1.4854,1.0,1.0475,0.9954
2023-11-21 16:00:00,1.7,0.9557,1.0718,0.9366
2023-11-21 17:00:00,1.4862,0.9443,1.0918,0.9776
2023-11-21 18:00:00,1.2638,0.969,1.3947,0.8864
2023-11-21 19:00:00,1.5295,1.0,1.5353,0.9716
2023-11-21 20:00:00,1.7421,0.9475,1.2442,0.9855
2023-11-21 21:00:00,1.4166,0.9771,2.2858,0.9181
2023-11-21 22:00:00,1.2561,1.0,0.7417,0.9156
2023-11-21 23:00:00,1.6042,0.9589,1.2845,1.0
2023-11-22 00:00:00,1.6813,0.9421,0.9509,0.8869
2023-11-22 01:00:00,1.6168,0.9807,1.2919,0.9721
2023-11-22 02:00:00,2.0223,0.9216,1.5064,0.9777
2023-11-22 03:00:00,1.6976,0.9197,1.9712,0.9075
2023-11-22 04:00:00,1.7276,0.9959,1.3882,1.0
2023-11-22 05:00:00,1.4549,0.8803,1.2142,0.9065
2023-11-22 06:00:00,1.391,0.9461,1.6679,0.9623
2023-11-22 07:00:00,1.0984,0.9089,1.9561,0.8771
2023-11-22 08:00:00,1.1479,1.0,1.0732,0.9955
2023-11-22 09:00:00,1.4949,0.9496,1.5917,0.9192
2023-11-22 10:00:00,1.048,1.0,1.7156,0.88
2023-11-22 11:00:00,1.3358,0.9439,1.6226,0.9413
2023-11-22 12:00:00,1.4001,0.9905,1.1634,0.8586
2023-11-22 13:00:00,2.1192,0.9041,1.3837,0.9474
2023-11-22 14:00:00,1.8906,0.9345,1.6795,0.9963
2023-11-22 15:00:00,1.9058,0.9058,1.0462,0.8455
2023-11-22 16:00:00,1.5156,0.9917,1.2894,1.0
2023-11-22 17:00:00,1.4415,1.0,1.2297,0.9287
2023-11-22 18:00:00,1.6483,0.8994,1.6385,0.9127
2023-11-22 19:00:00,1.0575,0.9454,1.0159,0.9778
2023-11-22 20:00:00,1.3501,0.9134,1.3732,1.0
2023-11-22 21:00:00,1.4711,0.9196,1.8005,0.9435
2023-11-22 22:00:00,1.7396,0.9484,1.2889,0.9261
2023-11-22 23:00:00,1.2091,0.9703,1.5604,1.0
2023-11-23 00:00:00,1.6106,1.0,1.5591,0.9373
2023-11-23 01:00:00,1.6961,1.0,1.3969,0.9679
2023-11-23 02:00:00,1.4629,0.981,1.761,0.9834
2023-11-23 03:00:00,1.5061,0.9178,1.6019,0.8939
2023-11-23 04:00:00,1.0454,0.8391,1.5849,0.9056
2023-11-23 05:00:00,1.2115,0.9341,1.9926,0.8597
2023-11-23 06:00:00,1.4359,1.0,1.3704,0.8958
2023-11-23 07:00:00,1.2337,0.9762,1.3505,0.934
2023-11-23 08:00:00,1.2816,0.9499,1.5302,0.8966
2023-11-23 09:00:00,1.5628,0.9851,1.5795,0.8948
2023-11-23 10:00:00,1.8617,0.9643,1.6631,0.9485
2023-11-23 11:00:00,0.9557,0.9265,1.6995,0.8518
2023-11-23 12:00:00,1.6454,0.9207,2.2465,0.9518
2023-11-23 13:00:00,1.1416,0.8731,1.4803,1.0
2023-11-23 14:00:00,1.3352,1.0,1.1934,0.975
2023-11-23 15:00:00,1.7463,1.0,1.3214,0.9629
2023-11-23 16:00:00,1.5659,0.9241,1.5517,0.9356
2023-11-23 17:00:00,1.085,0.9385,1.4535,0.8289
2023-11-23 18:00:00,1.6958,1.0,1.3325,0.957
2023-11-23 19:00:00,2.2324,0.9273,1.2735,0.9995
2023-11-23 20:00:00,1.9278,1.0,2.0885,0.958
2023-11-23 21:00:00,1.5409,0.9542,1.2091,0.9539
2023-11-23 22:00:00,1.3029,0.9656,1.6227,1.0
2023-11-23 23:00:00,1.1241,0.8813,1.8728,1.0
2023-11-24 00:00:00,1.3402,0.9657,1.3993,0.9841
2023-11-24 01:00:00,1.493,0.9925,1.7189,0.9159
2023-11-24 02:00:00,1.3882,0.9207,1.7236,0.8686
2023-11-24 03:00:00,1.3908,0.977,1.9548,0.8781
2023-11-24 04:00:00,1.9131,1.0,1.0495,0.8505
2023-11-24 05:00:00,1.907,0.9458,1.0686,0.8894
2023-11-24 06:00:00,1.5463,0.9689,2.0288,0.9002
2023-11-24 07:00:00,1.2813,0.9118,1.0377,0.9999
2023-11-24 08:00:00,1.1639,1.0,0.9149,0.9654
2023-11-24 09:00:00,1.7235,0.9244,1.256,0.9756
2023-11-24 10:00:00,1.4687,0.8444,2.074,0.884
2023-11-24 11:00:00,0.8257,0.9063,1.1944,0.9912
2023-11-24 12:00:00,1.5309,0.9834,1.1578,0.949
2023-11-24 13:00:00,1.4667,0.9017,1.203,0.8887
2023-11-24 14:00:00,1.5295,1.0,0.9714,0.9996
2023-11-24 15:00:00,1.6827,0.9491,1.1734,0.9436
2023-11-24 16:00:00,1.1676,0.984,1.5804,0.9338
2023-11-24 17:00:00,0.8757,0.9044,1.314,0.9049
2023-11-24 18:00:00,1.825,1.0,1.4267,1.0
2023-11-24 19:00:00,1.2791,0.9136,1.3199,0.9335
2023-11-24 20:00:00,1.0303,1.0,1.5584,0.9407
2023-11-24 21:00:00,1.4309,0.9135,1.3013,0.9502
2023-11-24 22:00:00,1.2364,0.8745,1.3816,0.9697
2023-11-24 23:00:00,1.5419,1.0,0.5986,0.8952
2023-11-25 00:00:00,1.5482,1.0,1.6103,0.9088
2023-11-25 01:00:00,1.7418,0.8912,1.3992,0.933
2023-11-25 02:00:00,1.4749,0.9153,1.4267,0.9044
2023-11-25 03:00:00,1.5645,0.9537,1.8911,1.0
2023-11-25 04:00:00,1.0325,0.9387,1.2824,1.0
2023-11-25 05:00:00,1.1894,0.8993,1.4738,0.9791
2023-11-25 06:00:00,1.0977,0.8456,1.8723,0.8997
2023-11-25 07:00:00,1.3847,0.9808,0.9864,0.9462
2023-11-25 08:00:00,2.0959,0.8781,1.2757,0.9643
2023-11-25 09:00:00,1.481,0.8262,1.2871,0.9686
2023-11-25 10:00:00,1.6636,0.9997,1.1654,1.0
2023-11-25 11:00:00,1.7194,0.9812,1.6373,0.9632
2023-11-25 12:00:00,1.0491,0.9514,1.5699,0.9636
2023-11-25 13:00:00,1.3993,0.9839,1.0461,0.8821
2023-11-25 14:00:00,1.344,0.9639,1.261,0.9463
2023-11-25 15:00:00,1.5772,0.92,1.7957,0.9038
2023-11-25 16:00:00,1.7683,1.0,1.2596,0.9487
2023-11-25 17:00:00,1.7595,0.8808,1.4933,0.9556
2023-11-25 18:00:00,1.4753,0.8937,1.6698,0.9962
2023-11-25 19:00:00,1.441,0.955,0.9901,0.8802
2023-11-25 20:00:00,1.4705,0.8898,1.314,0.9604
2023-11-25 21:00:00,1.8048,0.9737,1.3551,0.8799
2023-11-25 22:00:00,1.1057,1.0,1.3187,0.9828
2023-11-25 23:00:00,1.5202,1.0,1.5849,0.9296
2023-11-26 00:00:00,1.7156,0.9404,1.6878,0.8959
2023-11-26 01:00:00,1.774,0.9158,1.4958,0.9396
2023-11-26 02:00:00,1.312,1.0,1.3492,0.9081
2023-11-26 03:00:00,1.825,0.9924,1.079,0.9322
2023-11-26 04:00:00,1.5665,1.0,1.8498,0.9164
2023-11-26 05:00:00,1.3298,0.9387,1.3855,0.8835
2023-11-26 06:00:00,1.4122,0.9541,1.8267,0.9059
2023-11-26 07:00:00,1.6397,0.9383,1.489,1.0
2023-11-26 08:00:00,1.1863,0.9698,1.4674,0.9369
2023-11-26 09:00:00,1.3886,0.9831,1.1697,1.0
2023-11-26 10:00:00,1.8042,0.9723,2.0116,0.9793
2023-11-26 11:00:00,1.4041,0.9223,1.5764,0.9157
2023-11-26 12:00:00,1.4462,0.9196,1.7952,0.9459
2023-11-26 13:00:00,1.556,0.8934,1.6571,0.9431
2023-11-26 14:00:00,1.5347,0.9806,1.6366,0.876
2023-11-26 15:00:00,1.1166,0.9882,1.5981,0.959
2023-11-26 16:00:00,1.9688,1.0,1.1185,0.89
2023-11-26 17:00:00,1.1872,0.922,1.5522,1.0
2023-11-26 18:00:00,1.2923,1.0,1.7188,0.9771
2023-11-26 19:00:00,1.6793,0.975,1.5152,0.9781
2023-11-26 20:00:00,1.2078,0.9392,1.536,0.8616
2023-11-26 21:00:00,1.7854,0.8899,1.8095,0.939
2023-11-26 22:00:00,1.4589,0.9452,1.244,0.9601
2023-11-26 23:00:00,1.629,1.0,1.5366,0.9473
2023-11-27 00:00:00,1.5219,0.9704,1.6711,0.9557
2023-11-27 01:00:00,1.5171,0.9068,1.0902,0.9647
2023-11-27 02:00:00,1.7647,0.9314,1.4433,0.9848
2023-11-27 03:00:00,1.6289,0.9699,0.6563,0.8684
2023-11-27 04:00:00,1.2037,0.8987,1.5466,0.9151
2023-11-27 05:00:00,1.3985,0.955,1.5639,0.9881
2023-11-27 06:00:00,0.9944,1.0,1.9596,0.8669
2023-11-27 07:00:00,1.6642,0.9585,1.5754,0.8803
2023-11-27 08:00:00,1.0917,0.8756,1.2522,0.976
2023-11-27 09:00:00,1.561,0.9607,1.1919,1.0
2023-11-27 10:00:00,1.7144,0.9242,0.9993,0.9861
2023-11-27 11:00:00,1.1619,1.0,1.59,0.8817
2023-11-27 12:00:00,1.5037,0.9198,1.0436,1.0
2023-11-27 13:00:00,1.596,0.9522,1.1045,0.9782
2023-11-27 14:00:00,1.5049,0.8958,1.6593,0.866
2023-11-27 15:00:00,1.7055,0.892,1.4623,0.9517
2023-11-27 16:00:00,1.6696,0.9775,1.5976,1.0
2023-11-27 17:00:00,1.4261,0.8877,1.3611,0.9555
2023-11-27 18:00:00,1.8577,0.9773,1.5042,0.9613
2023-11-27 19:00:00,2.0649,0.8458,1.4713,0.9077
2023-11-27 20:00:00,1.6266,0.9509,1.5506,0.9758
2023-11-27 21:00:00,1.6143,0.997,1.6227,0.9861
2023-11-27 22:00:00,1.343,0.9286,1.0086,0.8856
2023-11-27 23:00:00,1.4955,0.9768,1.5636,1.0
2023-11-28 00:00:00,1.2444,1.0,1.6373,1.0
2023-11-28 01:00:00,1.9403,0.932,1.7862,0.976
2023-11-28 02:00:00,1.368,0.9295,1.462,0.9794
2023-11-28 03:00:00,1.4967,0.9261,1.7561,0.9094
2023-11-28 04:00:00,1.9514,0.8794,1.6651,1.0
2023-11-28 05:00:00,1.2424,0.9385,1.3463,0.9225
2023-11-28 06:00:00,1.5323,0.9784,1.2779,0.9666
2023-11-28 07:00:00,0.8652,0.9597,1.5566,1.0
2023-11-28 08:00:00,1.8853,1.0,1.128,0.8947
2023-11-28 09:00:00,1.3901,0.947,2.1689,0.9788
2023-11-28 10:00:00,1.5902,0.95,1.1205,1.0
2023-11-28 11:00:00,1.5818,0.9689,1.409,0.902
2023-11-28 12:00:00,1.7462,0.9822,1.0706,0.92
2023-11-28 13:00:00,1.6435,1.0,1.6854,0.8474
2023-11-28 14:00:00,1.709,0.9535,1.399,0.9719
2023-11-28 15:00:00,1.2697,0.9244,1.249,0.8139
2023-11-28 16:00:00,1.182,0.8908,1.1698,0.9487
2023-11-28 17:00:00,1.3451,0.9116,1.6146,0.996
2023-11-28 18:00:00,1.1811,1.0,1.8885,0.8995
2023-11-28 19:00:00,1.4039,0.9221,1.4513,0.9564
2023-11-28 20:00:00,1.3762,0.9446,1.1852,0.9276
2023-11-28 21:00:00,0.9821,0.9289,1.8999,1.0
2023-11-28 22:00:00,1.7239,0.9237,1.077,0.9614
2023-11-28 23:00:00,1.6577,0.96,1.5003,0.9936
2023-11-29 00:00:00,0.9786,0.962,1.8761,0.8845
2023-11-29 01:00:00,1.5623,0.9321,1.4992,0.9802
2023-11-29 02:00:00,1.0217,1.0,1.7677,0.9946
2023-11-29 03:00:00,0.9474,0.9674,1.4753,0.9741
2023-11-29 04:00:00,1.5775,0.9123,1.0682,0.9719
2023-11-29 05:00:00,1.6367,0.9335,1.7852,0.9452
2023-11-29 06:00:00,1.1345,0.9118,1.2178,0.9651
2023-11-29 07:00:00,1.3929,0.9797,1.4273,0.9739
2023-11-29 08:00:00,1.8205,0.9292,1.9008,0.9278
2023-11-29 09:00:00,1.8079,0.9672,1.3999,1.0
2023-11-29 10:00:00,1.2755,1.0,1.8925,0.9594
2023-11-29 11:00:00,1.4801,0.8864,1.036,0.93
2023-11-29 12:00:00,1.6932,0.8248,1.8406,0.9804
2023-11-29 13:00:00,1.5961,0.9335,1.4618,0.9336
2023-11-29 14:00:00,1.7126,0.9841,1.4252,0.9569
2023-11-29 15:00:00,1.899,0.8867,1.1343,0.9914
2023-11-29 16:00:00,1.6428,1.0,1.2255,0.9905
2023-11-29 17:00:00,1.7895,0.9216,1.2709,0.9207
2023-11-29 18:00:00,1.7515,1.0,1.2597,0.9701
2023-11-29 19:00:00,1.9781,0.9549,1.3425,1.0
2023-11-29 20:00:00,1.6805,1.0,2.0085,0.9553
2023-11-29 21:00:00,1.0369,0.9002,1.6653,1.0
2023-11-29 22:00:00,1.9927,0.9318,1.8105,0.9287
2023-11-29 23:00:00,1.1711,0.948,1.3166,0.9813
2023-11-30 00:00:00,1.5999,0.9639,1.1216,0.987
2023-11-30 01:00:00,1.597,0.9603,1.8271,0.9652
2023-11-30 02:00:00,1.6105,1.0,1.6094,0.959
2023-11-30 03:00:00,1.56,0.915,1.7855,0.9613
2023-11-30 04:00:00,1.4418,0.9236,1.8079,0.9298
2023-11-30 05:00:00,0.5854,0.9086,1.4302,0.9207
2023-11-30 06:00:00,1.2071,0.9124,1.2473,0.9382
2023-11-30 07:00:00,1.2264,0.9687,2.0087,0.9947
2023-11-30 08:00:00,1.3907,0.9766,1.6496,0.9958
2023-11-30 09:00:00,1.543,0.9635,1.3259,0.9675
2023-11-30 10:00:00,1.5211,0.8741,1.9948,0.8992
2023-11-30 11:00:00,1.8671,0.8941,1.2374,0.9797
2023-11-30 12:00:00,1.3072,0.946,1.7537,0.9305
2023-11-30 13:00:00,1.7053,0.9508,1.6312,0.9355
2023-11-30 14:00:00,1.1325,0.9774,0.8332,0.8633
2023-11-30 15:00:00,1.7804,0.9577,1.5345,0.9513
2023-11-30 16:00:00,1.1329,0.8769,1.3711,1.0
2023-11-30 17:00:00,1.5152,0.9832,1.1125,0.9941
2023-11-30 18:00:00,1.341,0.9904,1.3668,0.9664
2023-11-30 19:00:00,1.4575,0.9258,1.9776,0.9519
2023-11-30 20:00:00,1.624,0.9329,1.4217,0.9703
2023-11-30 21:00:00,1.8341,0.9364,1.7149,0.8837
2023-11-30 22:00:00,2.0297,1.0,1.3923,0.8849
2023-11-30 23:00:00,1.7584,0.9358,1.7321,1.0
2023-12-01 00:00:00,1.4197,0.992,1.5303,0.9742
2023-12-01 01:00:00,1.9565,0.897,1.4404,1.0
2023-12-01 02:00:00,1.207,0.9085,1.5952,0.9363
2023-12-01 03:00:00,1.4386,1.0,1.6437,0.9084
2023-12-01 04:00:00,1.4931,0.9572,1.8554,0.9406
2023-12-01 05:00:00,1.8323,1.0,1.3575,1.0
2023-12-01 06:00:00,1.8405,1.0,1.9097,0.972
2023-12-01 07:00:00,1.4605,0.9764,2.0284,0.9993
2023-12-01 08:00:00,1.3454,0.9628,1.5188,1.0
2023-12-01 09:00:00,1.2381,0.984,1.7988,0.9023
2023-12-01 10:00:00,1.1837,0.9132,1.3794,0.8688
2023-12-01 11:00:00,1.5391,0.9969,1.5191,0.9486
