Timestamp,winning_rate_Spin10_ISONE,winning_rate_NSpin10_ISONE,winning_rate_OR30_ISONE
2023-10-28 20:00:00,1.0,0.7811,0.9251
2023-10-28 21:00:00,0.9327,0.9591,0.9235
2023-10-28 22:00:00,0.9324,1.0,0.9394
2023-10-28 23:00:00,0.9534,0.8699,0.982
2023-10-29 00:00:00,0.5025,0.7399,0.654
2023-10-29 01:00:00,0.6455,0.8208,0.6629
2023-10-29 02:00:00,0.7191,0.5475,0.6209
2023-10-29 03:00:00,0.8168,0.7382,0.6577
2023-10-29 04:00:00,0.7388,0.8947,0.7665
2023-10-29 05:00:00,0.6829,0.5395,0.449
2023-10-29 06:00:00,0.7046,0.6911,0.8664
2023-10-29 07:00:00,0.7204,0.6805,0.7141
2023-10-29 08:00:00,0.7203,0.7757,0.8357
2023-10-29 09:00:00,0.8222,0.7819,0.6064
2023-10-29 10:00:00,0.6945,0.6916,0.643
2023-10-29 11:00:00,0.6224,0.7106,0.8624
2023-10-29 12:00:00,0.7856,1.0,0.8225
2023-10-29 13:00:00,0.8922,0.9249,0.9096
2023-10-29 14:00:00,1.0,0.8624,0.9651
2023-10-29 15:00:00,1.0,1.0,0.9628
2023-10-29 16:00:00,0.8037,0.9004,0.7823
2023-10-29 17:00:00,1.0,0.8518,0.9914
2023-10-29 18:00:00,1.0,1.0,0.8107
2023-10-29 19:00:00,0.8777,0.9772,0.764
2023-10-29 20:00:00,1.0,1.0,0.8534
2023-10-29 21:00:00,0.7887,0.9535,0.8509
2023-10-29 22:00:00,0.8277,0.903,0.8604
2023-10-29 23:00:00,0.787,0.6647,0.7991
2023-10-30 00:00:00,0.7028,0.6305,0.7163
2023-10-30 01:00:00,0.6394,0.7382,0.8015
2023-10-30 02:00:00,0.7554,0.6737,0.5788
2023-10-30 03:00:00,0.6124,0.8073,0.7835
2023-10-30 04:00:00,0.5129,0.6993,0.6554
2023-10-30 05:00:00,0.7256,0.5935,0.6992
2023-10-30 06:00:00,0.6223,0.9006,0.5622
2023-10-30 07:00:00,0.6607,0.78,0.6602
2023-10-30 08:00:00,0.7819,0.5667,0.752
2023-10-30 09:00:00,0.5995,0.4463,0.7386
2023-10-30 10:00:00,0.7023,0.6557,0.7254
2023-10-30 11:00:00,0.5335,0.6944,0.7267
2023-10-30 12:00:00,0.7745,0.5085,0.7102
2023-10-30 13:00:00,0.7223,0.7153,0.6982
2023-10-30 14:00:00,0.9051,0.8648,0.8652
2023-10-30 15:00:00,0.9515,0.8533,0.85
2023-10-30 16:00:00,0.8904,0.9314,1.0
2023-10-30 17:00:00,0.9723,1.0,1.0
2023-10-30 18:00:00,0.9107,0.9697,0.8173
2023-10-30 19:00:00,0.9718,0.9438,0.8987
2023-10-30 20:00:00,0.9832,0.7888,0.8927
2023-10-30 21:00:00,0.8963,0.8609,0.8123
2023-10-30 22:00:00,1.0,0.7056,0.9446
2023-10-30 23:00:00,0.6486,0.6351,0.6017
2023-10-31 00:00:00,0.6714,0.6308,0.7161
2023-10-31 01:00:00,0.8037,0.7009,0.6829
2023-10-31 02:00:00,0.6204,0.7802,0.879
2023-10-31 03:00:00,0.7248,0.6586,0.5964
2023-10-31 04:00:00,0.7485,0.8119,0.6482
2023-10-31 05:00:00,0.704,0.7854,0.4941
2023-10-31 06:00:00,0.4822,0.7531,0.7126
2023-10-31 07:00:00,0.7332,0.8896,0.7206
2023-10-31 08:00:00,0.8555,0.8595,0.7391
2023-10-31 09:00:00,0.8015,0.7394,0.8069
2023-10-31 10:00:00,0.6305,0.6097,0.7512
2023-10-31 11:00:00,0.6504,0.7701,0.6626
2023-10-31 12:00:00,0.5781,0.6328,0.6936
2023-10-31 13:00:00,0.7821,0.8061,0.8693
2023-10-31 14:00:00,0.8863,0.9036,0.8925
2023-10-31 15:00:00,0.9786,0.8383,1.0
2023-10-31 16:00:00,0.828,1.0,0.921
2023-10-31 17:00:00,0.8521,0.9083,0.8257
2023-10-31 18:00:00,0.9147,0.8403,0.9182
2023-10-31 19:00:00,1.0,0.8809,0.8712
2023-10-31 20:00:00,0.9838,0.8206,0.8721
2023-10-31 21:00:00,1.0,0.9695,0.8367
2023-10-31 22:00:00,0.7106,0.778,0.6718
2023-10-31 23:00:00,0.6073,0.6911,0.6878
2023-11-01 00:00:00,0.8622,1.0,0.9716
2023-11-01 01:00:00,0.698,0.757,0.5771
2023-11-01 02:00:00,0.5063,0.8193,0.6208
2023-11-01 03:00:00,0.5349,0.6972,0.7211
2023-11-01 04:00:00,0.8093,0.8316,0.7314
2023-11-01 05:00:00,0.7784,0.7956,0.7663
2023-11-01 06:00:00,0.8093,0.5604,0.5934
2023-11-01 07:00:00,0.7391,0.7487,0.6379
2023-11-01 08:00:00,0.7517,0.6736,0.7034
2023-11-01 09:00:00,0.6634,0.8192,0.5411
2023-11-01 10:00:00,0.7913,0.5805,0.8502
2023-11-01 11:00:00,0.6493,0.7443,0.6206
2023-11-01 12:00:00,0.8453,0.7201,0.8188
2023-11-01 13:00:00,0.96,0.8775,1.0
2023-11-01 14:00:00,0.7429,0.6764,0.7089
2023-11-01 15:00:00,1.0,1.0,0.5511
2023-11-01 16:00:00,0.8188,0.9356,0.9976
2023-11-01 17:00:00,0.8847,1.0,0.8347
2023-11-01 18:00:00,1.0,0.7553,0.9225
2023-11-01 19:00:00,0.8363,0.7566,1.0
2023-11-01 20:00:00,0.8014,0.951,1.0
2023-11-01 21:00:00,0.8577,0.7809,0.8323
2023-11-01 22:00:00,0.9272,0.8568,0.9378
2023-11-01 23:00:00,0.6507,0.7171,0.7241
2023-11-02 00:00:00,0.867,0.6989,0.7642
2023-11-02 01:00:00,0.5908,0.5493,0.8259
2023-11-02 02:00:00,0.5905,0.7792,0.5661
2023-11-02 03:00:00,0.7408,0.7022,0.6496
2023-11-02 04:00:00,0.6793,0.7499,0.6378
2023-11-02 05:00:00,0.5486,0.7947,0.816
2023-11-02 06:00:00,0.6001,0.547,0.7183
2023-11-02 07:00:00,0.7956,0.5373,0.6829
2023-11-02 08:00:00,0.6336,0.6481,0.5772
2023-11-02 09:00:00,0.8659,0.8267,0.6316
2023-11-02 10:00:00,0.9545,0.8729,0.949
2023-11-02 11:00:00,0.7604,0.6536,0.8274
2023-11-02 12:00:00,0.8404,0.8757,0.9362
2023-11-02 13:00:00,0.7822,0.8412,0.9102
2023-11-02 14:00:00,0.833,0.9452,1.0
2023-11-02 15:00:00,0.6241,0.9975,0.8372
2023-11-02 16:00:00,1.0,0.9985,0.9816
2023-11-02 17:00:00,0.7839,0.9663,0.807
2023-11-02 18:00:00,0.9533,0.8434,0.904
2023-11-02 19:00:00,0.741,0.8599,0.8356
2023-11-02 20:00:00,0.8122,0.8351,0.8347
2023-11-02 21:00:00,0.6875,0.9596,0.8639
2023-11-02 22:00:00,0.8806,0.7839,1.0
2023-11-02 23:00:00,0.7537,0.9845,1.0
2023-11-03 00:00:00,0.8981,0.8757,0.8498
2023-11-03 01:00:00,0.9731,0.8656,1.0
2023-11-03 02:00:00,0.9349,0.6344,0.755
2023-11-03 03:00:00,0.7416,0.8943,0.6564
2023-11-03 04:00:00,0.6116,0.6717,0.7983
2023-11-03 05:00:00,0.8699,0.6328,0.5642
2023-11-03 06:00:00,0.8344,0.6563,0.6336
2023-11-03 07:00:00,0.6748,0.5813,0.5751
2023-11-03 08:00:00,0.8621,0.8104,0.7853
2023-11-03 09:00:00,0.7464,0.6097,0.8188
2023-11-03 10:00:00,0.9523,0.7498,0.8417
2023-11-03 11:00:00,0.7781,0.7355,0.6807
2023-11-03 12:00:00,0.9442,0.8136,0.7105
2023-11-03 13:00:00,0.6749,0.8089,1.0
2023-11-03 14:00:00,0.8482,0.9844,0.9043
2023-11-03 15:00:00,0.9817,0.9459,0.8165
2023-11-03 16:00:00,0.9272,0.9448,0.826
2023-11-03 17:00:00,0.7733,0.7159,0.9661
2023-11-03 18:00:00,0.8776,1.0,0.9318
2023-11-03 19:00:00,1.0,0.6574,0.8914
2023-11-03 20:00:00,0.7607,0.8335,0.7929
2023-11-03 21:00:00,0.8974,0.8409,1.0
2023-11-03 22:00:00,0.8895,0.9353,0.8443
2023-11-03 23:00:00,0.9295,0.5191,0.8704
2023-11-04 00:00:00,0.9482,0.8474,1.0
2023-11-04 01:00:00,0.6623,0.5791,0.8548
2023-11-04 02:00:00,0.7898,0.6597,0.7837
2023-11-04 03:00:00,0.8466,0.5083,0.7159
2023-11-04 04:00:00,0.974,0.8633,0.9615
2023-11-04 05:00:00,0.8916,0.7042,0.8243
2023-11-04 06:00:00,0.8296,0.7787,0.676
2023-11-04 07:00:00,0.7083,0.746,0.6908
2023-11-04 08:00:00,0.7084,0.7434,0.7558
2023-11-04 09:00:00,0.847,0.7499,0.691
2023-11-04 10:00:00,0.588,0.5451,0.6497
2023-11-04 11:00:00,0.9362,0.9921,0.7729
2023-11-04 12:00:00,0.887,0.8819,0.8288
2023-11-04 13:00:00,0.8848,0.8851,0.8501
2023-11-04 14:00:00,0.9303,0.8044,1.0
2023-11-04 15:00:00,0.7004,0.8733,0.9874
2023-11-04 16:00:00,0.8045,0.8441,0.7753
2023-11-04 17:00:00,0.8287,1.0,0.981
2023-11-04 18:00:00,1.0,0.8507,1.0
2023-11-04 19:00:00,1.0,0.9148,0.7579
2023-11-04 20:00:00,0.959,0.7485,1.0
2023-11-04 21:00:00,1.0,0.9029,1.0
2023-11-04 22:00:00,0.8126,0.661,0.7235
2023-11-04 23:00:00,0.6331,0.8483,0.6212
2023-11-05 00:00:00,0.6737,0.7102,0.7908
2023-11-05 01:00:00,0.7126,0.7015,0.6929
2023-11-05 02:00:00,0.7706,0.6235,0.8301
2023-11-05 03:00:00,0.8317,0.6399,0.8319
2023-11-05 04:00:00,0.8796,0.6042,0.6349
2023-11-05 05:00:00,0.7164,0.6962,0.7417
2023-11-05 06:00:00,0.7787,0.742,0.6164
2023-11-05 07:00:00,0.6334,0.4567,0.6092
2023-11-05 08:00:00,0.6585,0.5186,0.6256
2023-11-05 09:00:00,1.0,0.8682,0.916
2023-11-05 10:00:00,0.76,0.6368,0.7531
2023-11-05 11:00:00,0.9495,0.8425,0.8468
2023-11-05 12:00:00,1.0,1.0,1.0
2023-11-05 13:00:00,0.7228,0.694,0.7456
2023-11-05 14:00:00,0.7736,0.9996,0.7888
2023-11-05 15:00:00,0.8436,0.8859,0.7912
2023-11-05 16:00:00,0.83,0.9696,1.0
2023-11-05 17:00:00,0.7826,0.7506,0.7594
2023-11-05 18:00:00,0.9641,0.8354,0.9924
2023-11-05 19:00:00,0.9634,0.6928,0.9227
2023-11-05 20:00:00,0.8797,0.8337,0.98
2023-11-05 21:00:00,0.6027,0.7441,0.6161
2023-11-05 22:00:00,0.7562,0.9678,1.0
2023-11-05 23:00:00,0.6706,0.7374,0.7679
2023-11-06 00:00:00,0.7781,0.5974,0.7026
2023-11-06 01:00:00,0.4701,0.5486,0.7357
2023-11-06 02:00:00,0.6717,0.6561,0.5507
2023-11-06 03:00:00,0.9088,0.5423,0.7519
2023-11-06 04:00:00,0.8171,0.6124,0.5893
2023-11-06 05:00:00,0.8786,0.7803,0.4478
2023-11-06 06:00:00,0.597,0.5824,0.6927
2023-11-06 07:00:00,0.8147,0.8194,0.7059
2023-11-06 08:00:00,0.8838,0.741,0.6462
2023-11-06 09:00:00,0.4883,0.8209,0.7203
2023-11-06 10:00:00,0.7498,0.6699,0.8152
2023-11-06 11:00:00,0.8466,0.6667,0.6962
2023-11-06 12:00:00,0.7351,0.8195,0.5908
2023-11-06 13:00:00,0.8224,0.7656,0.7622
2023-11-06 14:00:00,0.9342,0.8588,0.961
2023-11-06 15:00:00,0.9578,0.9041,0.9214
2023-11-06 16:00:00,1.0,0.9066,0.902
2023-11-06 17:00:00,0.8426,0.9553,0.8832
2023-11-06 18:00:00,1.0,0.9076,0.9137
2023-11-06 19:00:00,0.8315,0.9945,0.9351
2023-11-06 20:00:00,0.9613,0.8858,1.0
2023-11-06 21:00:00,0.6552,0.7081,0.8972
2023-11-06 22:00:00,1.0,0.8872,1.0
2023-11-06 23:00:00,0.8419,0.8465,0.7046
2023-11-07 00:00:00,0.6574,0.6681,0.5867
2023-11-07 01:00:00,0.819,0.6685,0.5959
2023-11-07 02:00:00,0.6239,0.8599,0.5588
2023-11-07 03:00:00,0.6844,0.7196,0.5455
2023-11-07 04:00:00,0.6871,0.6423,0.59
2023-11-07 05:00:00,0.6465,0.7422,0.7659
2023-11-07 06:00:00,0.7493,0.66,0.804
2023-11-07 07:00:00,0.7365,0.6575,0.6964
2023-11-07 08:00:00,0.8702,0.6089,0.8071
2023-11-07 09:00:00,0.6782,0.8484,0.6982
2023-11-07 10:00:00,0.7964,0.7999,0.7442
2023-11-07 11:00:00,0.9353,0.7777,0.8639
2023-11-07 12:00:00,0.7958,0.7664,0.6286
2023-11-07 13:00:00,0.6612,0.6736,0.6748
2023-11-07 14:00:00,0.8465,0.8794,0.9959
2023-11-07 15:00:00,0.8219,0.7321,0.7392
2023-11-07 16:00:00,0.9272,0.8568,0.9012
2023-11-07 17:00:00,0.9538,0.9341,0.8839
2023-11-07 18:00:00,0.9797,0.7753,0.7268
2023-11-07 19:00:00,0.8127,0.9875,0.7919
2023-11-07 20:00:00,0.9045,0.7854,0.703
2023-11-07 21:00:00,0.9974,0.9445,0.7366
2023-11-07 22:00:00,0.7615,0.8529,0.7779
2023-11-07 23:00:00,0.4873,0.7025,0.6822
2023-11-08 00:00:00,0.7262,0.7104,0.7977
2023-11-08 01:00:00,0.9122,0.8216,0.8389
2023-11-08 02:00:00,0.6883,0.7355,0.7406
2023-11-08 03:00:00,0.7843,0.838,0.6566
2023-11-08 04:00:00,0.6223,0.6321,0.757
2023-11-08 05:00:00,0.6426,0.6601,0.6534
2023-11-08 06:00:00,0.6375,0.713,0.9647
2023-11-08 07:00:00,0.6218,0.6664,0.6836
2023-11-08 08:00:00,0.6411,0.7712,0.7883
2023-11-08 09:00:00,0.5421,0.753,0.694
2023-11-08 10:00:00,0.7413,0.8223,0.6181
2023-11-08 11:00:00,0.5309,0.6785,0.8596
2023-11-08 12:00:00,0.7003,0.5424,0.6878
2023-11-08 13:00:00,0.8163,0.9019,0.8407
2023-11-08 14:00:00,1.0,1.0,1.0
2023-11-08 15:00:00,0.9423,0.9054,0.9657
2023-11-08 16:00:00,0.8828,0.9249,0.9885
2023-11-08 17:00:00,0.9798,0.8122,0.9427
2023-11-08 18:00:00,0.8982,0.8201,0.9869
2023-11-08 19:00:00,0.9272,0.8215,0.8101
2023-11-08 20:00:00,1.0,0.8478,0.7768
2023-11-08 21:00:00,0.8507,1.0,0.8247
2023-11-08 22:00:00,0.7844,1.0,0.9296
2023-11-08 23:00:00,0.9826,0.7601,0.6836
2023-11-09 00:00:00,0.6517,0.6294,0.7457
2023-11-09 01:00:00,0.7414,0.6113,0.6503
2023-11-09 02:00:00,0.6265,0.6025,0.7064
2023-11-09 03:00:00,0.8491,0.5258,0.8189
2023-11-09 04:00:00,0.5909,0.8148,0.7877
2023-11-09 05:00:00,0.7599,0.6732,0.6967
2023-11-09 06:00:00,0.815,0.7507,0.6301
2023-11-09 07:00:00,0.6247,0.7549,0.8977
2023-11-09 08:00:00,0.6372,0.6255,0.7028
2023-11-09 09:00:00,0.7325,0.7186,0.5607
2023-11-09 10:00:00,0.6499,0.8516,0.7232
2023-11-09 11:00:00,0.7411,0.9471,0.829
2023-11-09 12:00:00,1.0,0.9995,1.0
2023-11-09 13:00:00,0.8962,1.0,1.0
2023-11-09 14:00:00,0.7812,0.8021,0.8092
2023-11-09 15:00:00,0.8197,0.977,1.0
2023-11-09 16:00:00,1.0,0.7882,1.0
2023-11-09 17:00:00,0.949,1.0,0.9672
2023-11-09 18:00:00,0.8196,0.9202,0.7315
2023-11-09 19:00:00,0.9822,0.7963,0.771
2023-11-09 20:00:00,0.7942,1.0,0.877
2023-11-09 21:00:00,0.9318,0.8257,0.8698
2023-11-09 22:00:00,0.7976,0.9922,1.0
2023-11-09 23:00:00,0.7763,0.8841,1.0
2023-11-10 00:00:00,0.7992,0.7986,0.8867
2023-11-10 01:00:00,0.6891,0.6907,0.6473
2023-11-10 02:00:00,0.87,0.7644,0.5381
2023-11-10 03:00:00,0.4327,0.5726,0.5238
2023-11-10 04:00:00,0.576,0.9063,0.7049
2023-11-10 05:00:00,0.9136,0.8214,0.7499
2023-11-10 06:00:00,0.8185,0.7718,0.6289
2023-11-10 07:00:00,0.6741,0.8246,0.7852
2023-11-10 08:00:00,0.5726,0.774,0.6198
2023-11-10 09:00:00,0.644,0.6532,0.6355
2023-11-10 10:00:00,0.618,0.669,0.7093
2023-11-10 11:00:00,0.8882,0.9605,0.7936
2023-11-10 12:00:00,0.5069,0.6454,0.7266
2023-11-10 13:00:00,0.7787,0.8391,0.8939
2023-11-10 14:00:00,0.7368,0.8458,0.9635
2023-11-10 15:00:00,0.8907,0.9291,0.8717
2023-11-10 16:00:00,1.0,0.8219,0.9092
2023-11-10 17:00:00,0.9018,0.9117,0.8339
2023-11-10 18:00:00,0.9265,0.7991,0.8276
2023-11-10 19:00:00,0.7645,0.867,0.6783
2023-11-10 20:00:00,0.8536,0.9112,0.9859
2023-11-10 21:00:00,0.7566,0.8454,0.8433
2023-11-10 22:00:00,0.6916,0.7673,0.6253
2023-11-10 23:00:00,0.9925,0.8182,0.9477
2023-11-11 00:00:00,1.0,0.9818,0.8383
2023-11-11 01:00:00,0.8157,0.6645,0.6035
2023-11-11 02:00:00,0.5571,0.6464,0.8496
2023-11-11 03:00:00,0.7117,0.6494,0.7604
2023-11-11 04:00:00,0.8397,0.3604,0.6152
2023-11-11 05:00:00,0.7382,0.7031,0.7873
2023-11-11 06:00:00,0.7069,0.6808,0.6726
2023-11-11 07:00:00,0.6516,0.6742,0.6588
2023-11-11 08:00:00,0.6201,0.8304,0.7553
2023-11-11 09:00:00,0.7793,0.7355,0.5784
2023-11-11 10:00:00,0.7513,0.9918,0.5478
2023-11-11 11:00:00,0.8262,0.9303,1.0
2023-11-11 12:00:00,0.9034,0.9375,1.0
2023-11-11 13:00:00,0.7706,0.8412,0.724
2023-11-11 14:00:00,0.992,0.9126,0.919
2023-11-11 15:00:00,0.8345,0.8488,0.9499
2023-11-11 16:00:00,0.8757,0.8564,0.9393
2023-11-11 17:00:00,0.8418,0.7854,0.8978
2023-11-11 18:00:00,0.8604,0.8184,0.9317
2023-11-11 19:00:00,0.8234,1.0,0.8324
2023-11-11 20:00:00,0.8448,0.8506,0.8411
2023-11-11 21:00:00,0.9606,1.0,1.0
2023-11-11 22:00:00,0.7512,0.7501,0.9456
2023-11-11 23:00:00,0.8496,0.9376,0.7376
2023-11-12 00:00:00,0.9459,0.6797,0.8195
2023-11-12 01:00:00,0.6089,0.6827,0.7535
2023-11-12 02:00:00,0.6848,0.6288,0.6253
2023-11-12 03:00:00,0.8231,0.7164,0.728
2023-11-12 04:00:00,0.7651,0.7337,0.7283
2023-11-12 05:00:00,0.6274,0.5422,0.7312
2023-11-12 06:00:00,0.5686,0.6962,0.6693
2023-11-12 07:00:00,0.5651,0.7139,0.7264
2023-11-12 08:00:00,0.7987,0.6599,0.7427
2023-11-12 09:00:00,0.4652,0.5717,0.7321
2023-11-12 10:00:00,0.7667,0.7448,0.8676
2023-11-12 11:00:00,0.8883,0.6347,0.746
2023-11-12 12:00:00,1.0,0.7405,0.9584
2023-11-12 13:00:00,1.0,1.0,0.9115
2023-11-12 14:00:00,0.9605,0.9359,0.8933
2023-11-12 15:00:00,0.9436,0.8648,0.8742
2023-11-12 16:00:00,0.9718,1.0,0.7848
2023-11-12 17:00:00,0.9067,0.9527,0.9295
2023-11-12 18:00:00,0.8991,0.8166,0.8452
2023-11-12 19:00:00,1.0,0.7057,0.9397
2023-11-12 20:00:00,0.8256,0.8846,0.8797
2023-11-12 21:00:00,1.0,0.8599,0.781
2023-11-12 22:00:00,0.7271,0.6397,0.5621
2023-11-12 23:00:00,0.7627,0.7622,0.6522
2023-11-13 00:00:00,0.6465,0.696,0.7419
2023-11-13 01:00:00,0.8027,0.879,0.7387
2023-11-13 02:00:00,0.7901,0.5674,0.618
2023-11-13 03:00:00,0.4818,0.7039,0.6496
2023-11-13 04:00:00,0.7196,0.6193,0.6954
2023-11-13 05:00:00,0.6729,0.9171,0.6223
2023-11-13 06:00:00,0.6312,0.6141,0.5601
2023-11-13 07:00:00,0.6455,0.757,0.5782
2023-11-13 08:00:00,0.6268,0.6739,0.563
2023-11-13 09:00:00,0.599,0.6369,0.6134
2023-11-13 10:00:00,0.7653,0.6899,0.6677
2023-11-13 11:00:00,0.7682,0.7184,0.6264
2023-11-13 12:00:00,0.8228,0.9608,0.889
2023-11-13 13:00:00,0.8867,1.0,0.9988
2023-11-13 14:00:00,0.9613,0.8798,0.93
2023-11-13 15:00:00,0.7024,0.5048,0.7207
2023-11-13 16:00:00,0.8746,0.8835,1.0
2023-11-13 17:00:00,0.6526,0.6873,0.7767
2023-11-13 18:00:00,0.7695,0.943,0.962
2023-11-13 19:00:00,0.757,0.8846,0.8846
2023-11-13 20:00:00,0.9651,0.8978,0.6382
2023-11-13 21:00:00,0.673,0.7216,0.5517
2023-11-13 22:00:00,0.6735,0.5092,0.6513
2023-11-13 23:00:00,0.6008,0.5961,0.6924
2023-11-14 00:00:00,0.7963,0.9458,0.8096
2023-11-14 01:00:00,0.7083,0.6525,0.615
2023-11-14 02:00:00,0.5474,0.5497,0.8571
2023-11-14 03:00:00,0.8178,0.6126,0.8599
2023-11-14 04:00:00,0.7551,0.672,0.767
2023-11-14 05:00:00,0.5855,0.5745,0.8266
2023-11-14 06:00:00,0.84,0.5656,0.8079
2023-11-14 07:00:00,0.794,0.6379,0.7689
2023-11-14 08:00:00,0.7338,0.632,0.6279
2023-11-14 09:00:00,0.6547,0.9006,0.7535
2023-11-14 10:00:00,0.802,0.6661,0.6864
2023-11-14 11:00:00,0.6828,0.6395,0.6789
2023-11-14 12:00:00,0.7722,0.8445,0.7275
2023-11-14 13:00:00,0.9582,1.0,0.8825
2023-11-14 14:00:00,0.8207,0.8993,0.9918
2023-11-14 15:00:00,0.9256,0.8247,0.8644
2023-11-14 16:00:00,0.8536,0.9296,0.9468
2023-11-14 17:00:00,0.89,0.8923,0.7803
2023-11-14 18:00:00,0.7936,0.6616,0.8633
2023-11-14 19:00:00,0.9223,0.7539,0.9008
2023-11-14 20:00:00,0.8218,0.7573,1.0
2023-11-14 21:00:00,0.6354,0.7362,0.7376
2023-11-14 22:00:00,0.7215,0.7417,0.8352
2023-11-14 23:00:00,0.7628,0.5983,0.719
2023-11-15 00:00:00,0.6745,0.7398,0.6197
2023-11-15 01:00:00,0.4831,0.7967,0.618
2023-11-15 02:00:00,0.7778,0.669,0.7499
2023-11-15 03:00:00,0.7268,0.7023,0.7585
2023-11-15 04:00:00,0.781,0.7204,0.6769
2023-11-15 05:00:00,0.8941,0.7958,0.7042
2023-11-15 06:00:00,0.8672,0.6677,0.497
2023-11-15 07:00:00,0.7441,0.6569,0.7804
2023-11-15 08:00:00,0.6535,0.7236,0.7265
2023-11-15 09:00:00,0.8272,0.7156,0.7597
2023-11-15 10:00:00,0.6312,0.678,0.7196
2023-11-15 11:00:00,0.9052,0.9308,0.9306
2023-11-15 12:00:00,0.9395,0.7452,0.8189
2023-11-15 13:00:00,0.9621,1.0,0.8338
2023-11-15 14:00:00,0.6847,0.7474,0.6947
2023-11-15 15:00:00,0.8744,0.9297,0.8978
2023-11-15 16:00:00,0.8304,0.7486,0.9157
2023-11-15 17:00:00,0.8207,0.8348,0.8893
2023-11-15 18:00:00,0.979,0.8595,0.9215
2023-11-15 19:00:00,0.7975,0.6963,0.8992
2023-11-15 20:00:00,0.8809,0.8988,0.8878
2023-11-15 21:00:00,0.966,0.891,0.8516
2023-11-15 22:00:00,0.5024,0.7344,0.5593
2023-11-15 23:00:00,0.5132,0.7725,0.5328
2023-11-16 00:00:00,0.6841,0.5492,0.762
2023-11-16 01:00:00,0.7284,0.6971,0.8772
2023-11-16 02:00:00,0.7022,0.7398,0.6352
2023-11-16 03:00:00,0.7118,0.8832,0.5077
2023-11-16 04:00:00,0.5513,0.6198,0.6083
2023-11-16 05:00:00,0.7143,0.7333,0.915
2023-11-16 06:00:00,0.7928,0.6651,0.6952
2023-11-16 07:00:00,0.7663,0.7834,0.8005
2023-11-16 08:00:00,0.5874,0.6351,0.7025
2023-11-16 09:00:00,0.7708,0.6905,0.7005
2023-11-16 10:00:00,0.8033,0.7898,0.7427
2023-11-16 11:00:00,0.708,0.8587,0.6298
2023-11-16 12:00:00,0.9077,0.9535,0.8591
2023-11-16 13:00:00,0.7474,0.6448,0.6895
2023-11-16 14:00:00,0.7176,0.8944,1.0
2023-11-16 15:00:00,0.9028,0.8756,0.7473
2023-11-16 16:00:00,1.0,1.0,0.8967
2023-11-16 17:00:00,0.873,0.8483,0.9618
2023-11-16 18:00:00,0.5822,0.9541,0.9589
2023-11-16 19:00:00,1.0,0.8646,0.7912
2023-11-16 20:00:00,1.0,0.8006,1.0
2023-11-16 21:00:00,0.9744,0.8596,0.9555
2023-11-16 22:00:00,0.8219,0.8926,0.8294
2023-11-16 23:00:00,0.9721,0.8659,0.8317
2023-11-17 00:00:00,0.8639,0.6774,0.7519
2023-11-17 01:00:00,0.6992,0.4342,0.8934
2023-11-17 02:00:00,0.7417,0.6718,0.7431
2023-11-17 03:00:00,0.7907,0.7148,0.588
2023-11-17 04:00:00,0.8832,0.7526,0.6658
2023-11-17 05:00:00,0.8126,0.6942,0.6998
2023-11-17 06:00:00,0.5261,0.7623,0.6219
2023-11-17 07:00:00,0.7311,0.7947,0.8335
2023-11-17 08:00:00,0.7182,0.7897,0.6466
2023-11-17 09:00:00,0.6343,0.6616,0.5742
2023-11-17 10:00:00,0.5422,0.6972,0.6645
2023-11-17 11:00:00,0.9199,1.0,0.7645
2023-11-17 12:00:00,0.8682,0.9341,0.879
2023-11-17 13:00:00,0.7797,0.9508,0.9096
2023-11-17 14:00:00,0.991,0.755,0.9216
2023-11-17 15:00:00,1.0,0.9015,0.8899
2023-11-17 16:00:00,1.0,0.9241,0.9174
2023-11-17 17:00:00,0.9904,0.9064,0.816
2023-11-17 18:00:00,0.8907,0.9755,0.883
2023-11-17 19:00:00,0.8606,0.9159,0.8565
2023-11-17 20:00:00,0.9007,1.0,0.907
2023-11-17 21:00:00,0.8921,0.877,0.8179
2023-11-17 22:00:00,0.8934,0.8655,1.0
2023-11-17 23:00:00,0.9529,0.962,1.0
2023-11-18 00:00:00,0.7324,0.6717,0.5077
2023-11-18 01:00:00,0.6205,0.5981,0.7292
2023-11-18 02:00:00,0.5899,0.7978,0.7471
2023-11-18 03:00:00,0.498,0.5156,0.7492
2023-11-18 04:00:00,0.6489,0.769,0.5286
2023-11-18 05:00:00,0.6924,0.8318,0.5958
2023-11-18 06:00:00,0.7821,0.7154,0.7063
2023-11-18 07:00:00,0.7615,0.6316,0.4856
2023-11-18 08:00:00,0.7251,0.6354,0.6004
2023-11-18 09:00:00,0.8748,0.7999,0.7472
2023-11-18 10:00:00,0.7237,0.8761,0.7295
2023-11-18 11:00:00,0.8097,0.8747,0.9787
2023-11-18 12:00:00,0.8427,0.6427,0.539
2023-11-18 13:00:00,0.6926,0.6622,0.9246
2023-11-18 14:00:00,0.7657,0.7739,0.7604
2023-11-18 15:00:00,0.7073,0.8817,0.8805
2023-11-18 16:00:00,0.9636,0.9393,0.8328
2023-11-18 17:00:00,0.8698,0.7999,0.7629
2023-11-18 18:00:00,0.819,0.7828,0.9693
2023-11-18 19:00:00,1.0,0.8933,0.9313
2023-11-18 20:00:00,0.7835,0.7686,0.8851
2023-11-18 21:00:00,0.9126,0.9381,0.8186
